time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,1.839,0.732,0.735,1.111,0,0,0
1,1.842,2.061,2.814,1.111,0,0,0
2,1.837,0.089,2.905,1.108,0,0,0
3,1.851,0.06,2.968,1.103,0,0,0
4,1.834,0.153,3.102,1.105,0,0,0
5,1.838,0.126,3.226,1.11,0,0,0
6,1.846,0.171,3.393,1.106,0,0,0
7,1.846,0.196,3.615,1.107,0,0,1
8,1.842,0.098,3.71,1.112,0,0,1
9,1.844,0.043,3.735,1.111,0,0,1
10,1.837,0.173,3.933,1.105,0,0,1
11,1.833,0.083,3.983,1.106,0,0,1
12,1.839,0.217,4.231,1.108,0,0,1
13,1.831,0.074,4.29,1.103,0,0,1
14,1.834,0.031,4.312,1.107,0,0,1
15,1.83,0.174,4.48,1.106,0,0,1
16,1.834,0.11,4.601,1.103,0,0,1
17,1.837,0.735,5.332,1.104,0,0,1
18,1.833,0.119,5.481,1.111,0,0,1
19,1.842,0.746,6.228,1.101,0,0,1
20,1.832,0.749,6.934,1.107,0,0,1
21,1.832,0.737,7.704,1.11,0,0,1
22,1.835,0.745,8.41,1.109,0,0,0
23,1.839,0.028,8.434,1.106,0,0,0
24,1.834,0.159,0.16,1.11,0,0,0
25,1.837,0.009,0.169,1.111,0,0,0
26,1.845,0.169,0.338,1.113,0,0,0
27,1.834,0.016,0.356,1.104,0,0,0
28,1.845,0.402,0.759,1.114,0,0,0
29,1.836,0.466,1.222,1.11,0,0,0
30,1.842,0.236,1.46,1.104,0,0,0
31,1.842,0.048,1.507,1.104,0,0,1
32,1.834,0.0,1.508,1.11,0,0,1
33,1.831,1.538,3.04,1.11,0,0,1
34,1.839,0.246,3.29,1.108,0,0,1
35,1.836,0.155,3.448,1.11,0,0,1
36,1.834,0.211,3.667,1.103,0,0,1
37,1.835,0.308,3.985,1.108,0,0,1
38,1.843,0.281,4.255,1.111,0,0,1
39,1.831,0.045,4.295,1.111,0,0,1
40,1.832,0.133,4.443,1.105,0,0,1
41,1.841,0.408,4.825,1.106,0,0,1
42,1.84,0.28,5.101,1.11,0,0,1
43,1.838,0.306,5.421,1.102,0,0,1
44,1.837,0.433,5.884,1.107,0,0,1
45,1.834,1.555,7.414,1.109,0,0,1
46,1.841,0.375,7.788,1.104,0,0,0
47,1.834,0.511,8.321,1.105,0,0,0
48,1.833,0.056,0.056,1.103,0,0,0
49,1.831,0.328,0.383,1.109,0,0,0
50,1.832,0.038,0.422,1.11,0,0,0
51,1.834,0.11,0.534,1.111,0,0,0
52,1.842,0.06,0.593,1.104,0,0,0
53,1.832,0.22,0.812,1.111,0,0,0
54,1.839,0.162,0.976,1.106,0,0,0
55,1.834,0.429,1.411,1.102,0,0,1
56,1.833,0.071,1.475,1.109,0,0,1
57,1.834,0.452,1.933,1.109,0,0,1
58,1.828,1.493,3.429,1.101,0,0,1
59,1.828,0.124,3.561,1.102,0,0,1
60,1.839,0.044,3.6,1.109,0,0,1
61,1.837,2.913,6.506,1.111,0,0,1
62,1.845,0.47,6.991,1.103,0,0,1
63,1.833,0.15,7.119,1.107,0,0,1
64,1.838,0.021,7.179,1.104,0,0,1
65,1.834,0.048,7.19,1.105,0,0,1
66,1.828,0.252,7.425,1.102,0,0,1
67,1.831,0.392,7.805,1.108,0,0,1
68,1.844,0.17,7.973,1.107,0,0,1
69,1.831,0.057,8.081,1.112,0,0,1
70,1.835,0.145,8.179,1.106,0,0,0
71,1.841,0.102,8.306,1.103,0,0,0
72,1.842,0.044,0.044,1.106,0,1,0
73,1.832,0.115,0.158,1.112,0,1,0
74,1.845,0.047,0.206,1.113,0,1,0
75,1.837,0.264,0.47,1.111,0,1,0
76,1.834,0.125,0.595,1.106,0,1,0
77,1.842,0.202,0.794,1.108,0,1,0
78,1.833,0.247,1.044,1.111,0,1,0
79,1.838,1.051,2.086,1.102,0,1,1
80,1.845,0.171,2.276,1.111,0,1,1
81,1.839,0.151,2.417,1.111,0,1,1
82,1.834,0.271,2.701,1.11,0,1,1
83,1.833,0.151,2.839,1.104,0,1,1
84,1.833,0.007,2.857,1.107,0,1,1
85,1.832,0.145,2.979,1.107,0,1,1
86,1.844,0.094,3.079,1.106,0,1,1
87,1.827,0.097,3.196,1.104,0,1,1
88,1.837,0.179,3.363,1.103,0,1,1
89,1.839,1.057,4.433,1.11,0,1,1
90,1.827,0.241,4.645,1.109,0,1,1
91,1.845,0.028,4.695,1.103,0,1,1
92,1.833,2.022,6.713,1.111,0,1,1
93,1.834,1.047,7.732,1.108,0,1,1
94,1.836,0.327,8.101,1.112,0,1,0
95,1.837,0.292,8.384,1.102,0,1,0
96,1.833,0.264,0.263,1.108,0,1,0
97,1.831,0.329,0.596,1.111,0,1,0
98,1.829,0.148,0.741,1.103,0,1,0
99,1.831,0.267,1.012,1.106,0,1,0
100,1.835,0.073,1.083,1.106,0,1,0
101,1.833,0.328,1.408,1.102,0,1,0
102,1.831,0.278,1.698,1.112,0,1,0
103,1.841,0.072,1.757,1.111,0,1,1
104,1.829,0.138,1.895,1.108,0,1,1
105,1.842,0.048,1.941,1.106,0,1,1
106,1.84,0.031,1.976,1.106,0,1,1
107,1.837,0.076,2.049,1.11,0,1,1
108,1.827,1.007,3.054,1.105,0,1,1
109,1.841,0.079,3.149,1.101,0,1,1
110,1.836,0.248,3.394,1.112,0,1,1
111,1.841,0.01,3.417,1.107,0,1,1
112,1.833,0.292,3.712,1.103,0,1,1
113,1.839,0.238,3.948,1.105,0,1,1
114,1.84,0.233,4.179,1.11,0,1,1
115,1.826,0.162,4.321,1.107,0,1,1
116,1.845,1.961,6.303,1.105,0,1,1
117,1.836,0.056,6.357,1.107,0,1,1
118,1.846,1.025,7.377,1.109,0,1,0
119,1.843,1.026,8.359,1.102,0,1,0
120,1.846,0.501,0.502,1.102,0,0,0
121,1.844,0.111,0.611,1.11,0,0,0
122,1.835,0.031,0.641,1.102,0,0,0
123,1.849,0.515,1.157,1.106,0,0,0
124,1.835,0.034,1.196,1.107,0,0,0
125,1.84,0.142,1.339,1.111,0,0,0
126,1.835,0.099,1.43,1.106,0,0,0
127,1.841,0.136,1.569,1.102,0,0,1
128,1.851,0.134,1.705,1.111,0,0,1
129,1.849,0.041,1.744,1.106,0,0,1
130,1.838,0.503,2.253,1.103,0,0,1
131,1.854,0.502,2.738,1.104,0,0,1
132,1.84,0.096,2.842,1.102,0,0,1
133,1.848,0.509,3.352,1.103,0,0,1
134,1.845,0.159,3.51,1.111,0,0,1
135,1.843,0.511,4.043,1.111,0,0,1
136,1.854,0.001,4.014,1.103,0,0,1
137,1.85,1.417,5.415,1.107,0,0,1
138,1.861,0.514,5.964,1.111,0,0,1
139,1.852,0.512,6.454,1.109,0,0,1
140,1.854,0.146,6.605,1.108,0,0,1
141,1.852,0.097,6.696,1.109,0,0,1
142,1.857,0.504,7.214,1.112,0,0,0
143,1.851,1.414,8.614,1.108,0,0,0
144,1.862,0.62,0.621,1.112,0,0,0
145,1.853,0.039,0.664,1.104,0,0,0
146,1.861,0.01,0.672,1.102,0,0,0
147,1.86,0.101,0.774,1.11,0,0,0
148,1.864,0.017,0.789,1.109,0,0,0
149,1.859,0.06,0.849,1.11,0,0,0
150,1.869,0.092,0.944,1.112,0,0,0
151,1.854,0.071,1.019,1.102,0,0,1
152,1.863,0.617,1.631,1.111,0,0,1
153,1.865,0.319,1.949,1.102,0,0,1
154,1.862,0.323,2.284,1.106,0,0,1
155,1.874,0.625,2.908,1.106,0,0,1
156,1.872,0.319,3.201,1.101,0,0,1
157,1.859,0.1,3.307,1.11,0,0,1
158,1.861,0.614,3.924,1.112,0,0,1
159,1.865,0.32,4.256,1.107,0,0,1
160,1.874,0.624,4.865,1.102,0,0,1
161,1.872,0.613,5.493,1.111,0,0,1
162,1.871,0.321,5.806,1.108,0,0,1
163,1.883,0.891,6.688,1.112,0,0,1
164,1.889,0.896,7.581,1.11,0,0,1
165,1.878,0.317,7.931,1.104,0,0,1
166,1.88,0.899,8.844,1.113,0,0,0
167,1.879,0.104,8.904,1.109,0,0,0
168,1.871,0.191,0.192,1.112,1,0,0
169,1.88,0.195,0.387,1.11,1,0,0
170,1.876,0.191,0.575,1.106,1,0,0
171,1.877,0.192,0.769,1.11,1,0,0
172,1.888,0.061,0.832,1.109,1,0,0
173,1.881,0.013,0.845,1.109,1,0,0
174,1.877,0.19,1.033,1.114,1,0,0
175,1.886,0.192,1.225,1.112,1,0,1
176,1.889,0.195,1.427,1.106,1,0,1
177,1.886,0.191,1.619,1.113,1,0,1
178,1.888,0.693,2.298,1.111,1,0,1
179,1.89,0.369,2.676,1.107,1,0,1
180,1.902,0.693,3.354,1.107,1,0,1
181,1.899,0.532,3.908,1.11,1,0,1
182,1.908,0.368,4.287,1.106,1,0,1
183,1.913,0.686,4.98,1.111,1,0,1
184,1.897,0.538,5.473,1.119,1,0,1
185,1.904,0.191,5.69,1.114,1,0,1
186,1.892,0.193,5.886,1.121,1,0,1
187,1.91,0.532,6.399,1.117,1,0,1
188,1.902,0.691,7.068,1.118,1,0,1
189,1.91,0.191,7.317,1.117,1,0,1
190,1.902,0.981,8.242,1.123,1,0,0
191,1.916,1.251,9.487,1.113,1,0,0
192,1.921,0.414,0.417,1.114,1,0,0
193,1.939,0.146,0.559,1.121,1,0,0
194,1.937,0.012,0.571,1.119,1,0,0
195,1.927,0.016,0.588,1.122,1,0,0
196,1.915,0.016,0.604,1.117,1,0,0
197,1.935,0.052,0.655,1.122,1,0,0
198,1.932,0.147,0.808,1.124,1,0,0
199,1.927,0.19,0.997,1.118,1,0,1
200,1.951,0.381,1.38,1.124,1,0,1
201,1.951,0.415,1.789,1.128,1,0,1
202,1.972,0.736,2.54,1.124,1,0,1
203,1.998,1.188,3.731,1.118,1,0,1
204,2.028,1.189,4.901,1.128,1,0,1
205,2.047,0.974,5.888,1.132,1,0,1
206,2.031,0.958,6.827,1.147,1,0,1
207,2.026,1.001,7.808,1.161,1,0,1
208,2.014,1.063,8.893,1.168,1,0,1
209,2.001,0.955,9.816,1.166,1,0,1
210,2.011,0.933,10.842,1.172,1,0,1
211,2.028,1.242,12.047,1.177,1,0,1
212,2.023,1.32,13.365,1.192,1,0,1
213,2.033,1.561,14.99,1.203,1,0,1
214,2.03,1.347,16.194,1.206,1,0,0
215,2.02,0.789,17.081,1.214,1,0,0
216,1.988,0.517,0.517,1.218,1,0,0
217,1.977,0.294,0.812,1.22,1,0,0
218,1.967,0.18,0.997,1.226,1,0,0
219,1.962,0.098,1.09,1.227,1,0,0
220,1.967,0.14,1.232,1.221,1,0,0
221,1.971,0.051,1.287,1.229,1,0,0
222,1.963,0.14,1.422,1.228,1,0,0
223,1.979,0.459,1.879,1.231,1,0,1
