time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.131,0.175,0.134,0.133,0,0,0
1,0.131,0.176,0.043,0.176,0,0,0
2,0.131,0.176,0.012,0.189,0,0,0
3,0.131,0.176,0.034,0.222,0,0,0
4,0.131,0.175,0.018,0.241,0,0,0
5,0.131,0.175,0.04,0.279,0,0,0
6,0.131,0.175,0.043,0.324,0,0,0
7,0.131,0.176,0.032,0.356,0,0,1
8,0.131,0.176,0.023,0.378,0,0,1
9,0.131,0.175,0.014,0.392,0,0,1
10,0.131,0.175,0.006,0.397,0,0,1
11,0.13,0.175,0.037,0.434,0,0,1
12,0.13,0.175,0.043,0.48,0,0,1
13,0.13,0.175,0.002,0.483,0,0,1
14,0.131,0.175,0.017,0.498,0,0,1
15,0.131,0.175,0.019,0.515,0,0,1
16,0.131,0.175,0.032,0.551,0,0,1
17,0.131,0.175,0.002,0.554,0,0,1
18,0.13,0.175,0.034,0.585,0,0,1
19,0.131,0.175,0.018,0.605,0,0,1
20,0.131,0.176,0.027,0.631,0,0,1
21,0.131,0.176,0.002,0.635,0,0,1
22,0.131,0.175,0.254,0.891,0,0,0
23,0.131,0.175,0.036,0.924,0,0,0
24,0.131,0.174,0.009,0.009,0,0,0
25,0.13,0.176,0.016,0.025,0,0,0
26,0.131,0.176,0.017,0.042,0,0,0
27,0.131,0.175,0.033,0.076,0,0,0
28,0.131,0.176,0.026,0.102,0,0,0
29,0.131,0.176,0.107,0.208,0,0,0
30,0.131,0.175,0.006,0.214,0,0,0
31,0.13,0.175,0.021,0.236,0,0,1
32,0.132,0.176,0.034,0.271,0,0,1
33,0.131,0.176,0.128,0.397,0,0,1
34,0.131,0.175,0.108,0.508,0,0,1
35,0.131,0.175,0.007,0.514,0,0,1
36,0.132,0.176,0.021,0.534,0,0,1
37,0.131,0.176,0.025,0.558,0,0,1
38,0.131,0.175,0.009,0.567,0,0,1
39,0.131,0.175,0.019,0.59,0,0,1
40,0.131,0.176,0.023,0.609,0,0,1
41,0.131,0.176,0.005,0.612,0,0,1
42,0.131,0.176,0.128,0.742,0,0,1
43,0.131,0.175,0.012,0.758,0,0,1
44,0.131,0.176,0.032,0.785,0,0,1
45,0.131,0.176,0.023,0.809,0,0,1
