time,route_id,Warehouse_time,pack_time
0,32,0.93555737,0.93637264
1,32,0.89579916,0.9451269
2,32,0.9088011,0.94293797
3,32,0.92205554,0.9366988
4,32,0.9132432,0.9322591
5,32,0.89991397,0.93007386
6,32,0.8970313,0.9304001
7,32,0.91298425,0.9456417
8,32,0.9124435,0.9283234
9,32,0.9296478,0.921247
10,32,0.92532635,0.9374396
11,32,0.9318037,0.9309244
12,32,0.92996395,0.9559501
13,32,0.92250633,0.9416908
14,32,0.92415714,0.9404892
15,32,0.9269215,0.9494298
16,32,0.9253723,0.9503336
17,32,0.93285114,0.93651706
18,32,0.9237684,0.9361699
19,32,0.924187,0.9415553
20,32,0.9035126,0.92432916
21,32,0.9002202,0.93557537
22,32,0.9016415,0.9310705
23,32,0.8907401,0.9278312
24,32,0.9158084,0.95011073
25,32,0.9352056,0.9414461
26,32,0.924626,0.94471216
27,32,0.9178249,0.94176483
28,32,0.9272982,0.939503
29,32,0.88679475,0.94701463
30,32,0.8884417,0.9470655
31,32,0.8904443,0.94870937
32,32,0.87759465,0.94603574
33,32,0.898242,0.9508098
34,32,0.9171821,0.9430235
35,32,0.93091965,0.94033384
36,32,0.932806,0.9496287
37,32,0.93241537,0.9476284
38,32,0.9263471,0.93764573
39,32,0.92625177,0.9367844
40,32,0.92949426,0.9478408
41,32,0.9262624,0.93473566
42,32,0.92385453,0.92597085
43,32,0.91452676,0.9353902
44,32,0.91168004,0.93462646
45,32,0.92190266,0.934095
46,32,0.89752275,0.9380547
47,32,0.89601696,0.9314641
48,32,0.93073446,0.9340583
49,32,0.9318687,0.94520295
50,32,0.9297596,0.9513874
51,32,0.9277174,0.9533898
52,32,0.92493266,0.9542743
53,32,0.9219349,0.94662297
54,32,0.89948815,0.94464684
55,32,0.8730876,0.95729625
56,32,0.9014392,0.95469713
57,32,0.8812048,0.96482575
58,32,0.8742428,0.96209
59,32,0.9286453,0.9350611
60,32,0.9340498,0.96412814
61,32,0.93938285,0.9639858
62,32,0.9441247,0.94681466
63,32,0.9391354,0.93592775
64,32,0.93733037,0.9439082
65,32,0.917426,0.94937
66,32,0.8902345,0.9486784
67,32,0.9010501,0.94063634
68,32,0.8996414,0.9306485
69,32,0.8958268,0.93680984
70,32,0.9002142,0.932083
71,32,0.89285517,0.9288023
72,32,0.93602073,0.9415165
73,32,0.93005466,0.9394549
74,32,0.9388608,0.9402894
75,32,0.9358331,0.93676746
76,32,0.91790086,0.9416504
77,32,0.91546375,0.93661106
78,32,0.8976944,0.9341264
79,32,0.8887517,0.95437354
80,32,0.90566444,0.95497686
81,32,0.9107872,0.93925905
82,32,0.87551796,0.95146465
83,32,0.92489004,0.92221755
84,32,0.92997104,0.95358527
