time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,1.974,0.494,0.494,1.432,0,0,0
1,1.983,0.734,1.223,1.433,0,0,0
2,1.973,0.498,1.727,1.432,0,0,0
3,1.98,0.648,2.369,1.422,0,0,0
4,1.972,0.598,2.958,1.427,0,0,0
5,1.974,0.094,3.063,1.428,0,0,0
6,1.986,0.733,3.777,1.421,0,0,0
7,1.974,0.238,4.011,1.423,0,0,1
8,1.97,0.189,4.207,1.429,0,0,1
9,1.976,0.671,4.877,1.43,0,0,1
10,1.971,0.429,5.321,1.432,0,0,1
11,1.983,0.424,5.737,1.431,0,0,1
12,1.982,0.554,6.313,1.43,0,0,1
13,1.98,0.758,7.048,1.422,0,0,1
14,1.971,0.43,7.487,1.424,0,0,1
15,1.984,0.117,7.618,1.422,0,0,1
16,1.973,0.323,7.903,1.422,0,0,1
17,1.983,0.409,8.37,1.431,0,0,1
18,1.976,0.089,8.421,1.419,0,0,1
19,1.977,0.059,8.448,1.418,0,0,1
20,1.972,0.465,8.991,1.419,0,0,1
21,1.985,0.651,9.555,1.425,0,0,1
22,1.983,0.862,10.412,1.431,0,0,0
23,1.982,0.496,10.92,1.431,0,0,0
24,1.975,0.157,0.158,1.422,0,0,0
25,1.978,0.28,0.436,1.425,0,0,0
26,1.987,0.209,0.646,1.42,0,0,0
27,1.985,0.077,0.723,1.422,0,0,0
28,1.98,0.263,0.984,1.427,0,0,0
29,1.98,0.367,1.354,1.432,0,0,0
30,1.985,0.545,1.89,1.424,0,0,0
31,1.97,0.235,2.144,1.422,0,0,1
32,1.976,0.236,2.367,1.422,0,0,1
33,1.987,0.061,2.436,1.43,0,0,1
34,1.973,0.193,2.624,1.419,0,0,1
35,1.988,0.368,2.987,1.427,0,0,1
36,1.985,0.101,3.082,1.428,0,0,1
37,1.982,0.43,3.531,1.419,0,0,1
38,1.983,0.425,3.94,1.43,0,0,1
39,1.97,0.217,4.168,1.428,0,0,1
40,1.981,0.084,4.262,1.418,0,0,1
41,1.97,0.064,4.323,1.421,0,0,1
42,1.967,0.213,4.521,1.422,0,0,1
43,1.976,0.327,4.852,1.429,0,0,1
44,1.983,5.885,10.736,1.42,0,0,1
45,1.98,0.02,10.715,1.434,0,0,1
46,1.968,0.146,10.914,1.431,0,0,0
47,1.979,0.121,11.007,1.422,0,0,0
48,1.974,3.468,3.469,1.424,0,0,0
49,1.97,0.084,3.539,1.434,0,0,0
50,1.973,0.273,3.827,1.427,0,0,0
51,1.981,0.321,4.147,1.431,0,0,0
52,1.967,0.324,4.447,1.428,0,0,0
53,1.967,0.3,4.752,1.434,0,0,0
54,1.977,0.16,4.901,1.434,0,0,0
55,1.977,0.276,5.188,1.435,0,0,1
56,1.977,0.302,5.478,1.426,0,0,1
57,1.984,0.056,5.54,1.429,0,0,1
58,1.974,0.082,5.643,1.422,0,0,1
59,1.97,3.46,9.055,1.431,0,0,1
60,1.973,0.288,9.39,1.433,0,0,1
61,1.974,0.322,9.704,1.43,0,0,1
62,1.974,0.12,9.865,1.425,0,0,1
63,1.985,0.132,9.98,1.427,0,0,1
64,1.969,0.028,10.008,1.429,0,0,1
65,1.966,0.221,10.255,1.431,0,0,1
66,1.975,0.125,10.361,1.431,0,0,1
67,1.967,0.268,10.597,1.425,0,0,1
68,1.967,0.021,10.574,1.429,0,0,1
69,1.979,0.141,10.772,1.43,0,0,1
70,1.971,0.126,10.925,1.431,0,0,0
71,1.983,0.262,11.182,1.422,0,0,0
72,1.968,0.264,0.264,1.423,0,1,0
73,1.978,0.03,0.295,1.424,0,1,0
74,1.975,0.087,0.382,1.421,0,1,0
