time,route_id,SortingCneter_time
0,3,0.4790045043111857
1,3,0.5582093554765624
2,3,0.5539724490673643
3,3,0.4843626758473479
4,3,0.5450556418032488
5,3,0.3742970199250836
6,3,0.3823328262237173
7,3,0.52278953265537
8,3,0.5292001594138536
9,3,0.5217166607566306
10,3,0.3364185346205692
11,3,0.4509360757449812
12,3,0.3941493249448085
13,3,0.3425758966751925
14,3,0.5461267181882907
15,3,0.4355065253840683
16,3,0.4310120831026082
17,3,0.5357378571753482
18,3,0.447139482804843
19,3,0.5396095430706258
20,3,0.4831489928040681
21,3,0.4626694836716106
22,3,0.380688353633547
23,3,0.5531898116065134
24,3,0.3596100736053106
25,3,0.5633036747809501
26,3,0.5273956360269543
27,3,0.3855092085544045
28,3,0.4538151965497542
29,3,0.3452477543876622
30,3,0.5359711436041146
31,3,0.4824174174375629
32,3,0.3958622283049917
33,3,0.4070225497629541
34,3,0.3755552007424717
35,3,0.4089526666377813
36,3,0.4321496136724025
37,3,0.414089791629097
38,3,0.4761315773015547
39,3,0.4267211858347027
40,3,0.4159474631307271
41,3,0.5186481629196522
42,3,0.371799587248959
43,3,0.4353859493425054
44,3,0.3945968447925202
45,3,0.5512835380637391
46,3,0.430274966142793
47,3,0.4481442714377675
48,3,0.3700866636720112
49,3,0.3700273020886029
50,3,0.3942166121868186
51,3,0.3514347748006711
52,3,0.5199347700382797
53,3,0.3358426616489224
54,3,0.5129186596843576
55,3,0.4422037836777693
56,3,0.3576509695664107
57,3,0.4946696393611231
58,3,0.3469632300949753
59,3,0.4420282186876431
60,3,0.4539279029124388
61,3,0.5105458780797072
62,3,0.4939394231372472
63,3,0.432284312826423
64,3,0.5043679770405309
65,3,0.3774436270725896
66,3,0.5348919547679084
67,3,0.4136082885864124
68,3,0.4240956691850392
69,3,0.3565504625460408
70,3,0.5410714787563814
71,3,0.4448706873675059
72,3,0.3462861838760087
73,3,0.5690402199168039
74,3,0.4993003185647934
75,3,0.3891708929637583
76,3,0.4309454894039125
77,3,0.4904016735047641
78,3,0.3292774396125562
79,3,0.3919276199754071
80,3,0.4637906865300716
81,3,0.53992005577977
82,3,0.3684198068518846
83,3,0.3832683257973071
84,3,0.5293590786296989
85,3,0.4598884826385154
86,3,0.563658987732262
87,3,0.4855702915603259
88,3,0.4262034466180161
89,3,0.3572700997920294
90,3,0.5074296142743572
91,3,0.5225967400404077
92,3,0.4037739502505252
93,3,0.3809412907261944
94,3,0.3454403993638479
95,3,0.3950474626006727
96,3,0.5396521872025306
97,3,0.3832816935559303
98,3,0.3761188562027491
99,3,0.3457837693400655
100,3,0.3621601681261059
101,3,0.3341937900134005
102,3,0.4126472068529077
103,3,0.5453631401217853
104,3,0.5109103576710421
105,3,0.4620216518004286
106,3,0.3547741411186493
107,3,0.4423265178449946
108,3,0.4776167626207359
109,3,0.5138806685529919
110,3,0.4415209896101745
111,3,0.5347844580140739
112,3,0.3708684957844107
113,3,0.4477116883103424
114,3,0.3791093184553585
115,3,0.4444468096553838
116,3,0.5620395486252465
117,3,0.4563159769288498
118,3,0.5308224777516197
119,3,0.484407902889667
120,3,0.5452850773087928
121,3,0.3424406091926188
122,3,0.3888611915536052
123,3,0.3430822780552151
124,3,0.4084982902922055
125,3,0.544110747017262
126,3,0.3889804181851455
127,3,0.4162625770329515
128,3,0.435072809715581
129,3,0.3785240757914634
130,3,0.5038346832711729
131,3,0.4840747599078172
132,3,0.4836749766812629
133,3,0.5585011055183251
134,3,0.3893721633613046
135,3,0.5409889878334483
136,3,0.3998072172718145
137,3,0.4498012311901951
138,3,0.3817867464985601
139,3,0.5231496904112924
140,3,0.5022127693923519
141,3,0.3541578088177185
142,3,0.4504460052185673
143,3,0.349635741386765
144,3,0.5067428940233013
145,3,0.4267985695428153
146,3,0.4867976025158771
147,3,0.4752962038567509
148,3,0.4189301969565386
149,3,0.4769926528525953
150,3,0.3910978079732236
151,3,0.4225072585219386
152,3,0.5395025352322504
153,3,0.3783580185923848
154,3,0.3508853515528705
155,3,0.3757045666600628
156,3,0.3307698374914519
157,3,0.4088407613241782
158,3,0.5012392211740461
159,3,0.4979673549283239
160,3,0.4756711074574587
161,3,0.5211653071036302
162,3,0.3586181558503023
163,3,0.3504179818117011
164,3,0.4639536971947655
165,3,0.4581026424573923
166,3,0.5092801098554471
167,3,0.4158120039557393
168,3,0.521615372275444
169,3,0.4494694253151433
170,3,0.4794787602473336
171,3,0.5012170721186464
172,3,0.4294547045667422
173,3,0.3877346414629894
174,3,0.4224880171599808
175,3,0.5710919395634553
176,3,0.4812176870266964
177,3,0.4616802193216864
178,3,0.4738551706862282
179,3,0.3591553093683197
180,3,0.339511722070008
181,3,0.3416012559826353
182,3,0.577737844271739
183,3,0.4375271726406642
184,3,0.3896746077044716
185,3,0.3863292194416597
186,3,0.3592647377494739
187,3,0.4044580895363016
188,3,0.3953615815834745
189,3,0.3587243178950362
190,3,0.4396953432136433
191,3,0.3914059581458485
192,3,0.4565150747568381
193,3,0.4204840765492688
194,3,0.569015255807527
195,3,0.5746182883524107
196,3,0.5293380506194099
197,3,0.4694995697673164
198,3,0.6101113564664666
199,3,0.4632652203691013
200,3,0.5238225102985415
201,3,0.4498806608981175
202,3,0.4782727743905258
203,3,0.5991775930744159
204,3,0.5420960326440222
205,3,0.616085811128988
206,3,0.3864645536094847
207,3,0.3911463065317071
208,3,0.4467868055405167
209,3,0.4361103872422286
210,3,0.4194219100183289
211,3,0.5280681812740757
212,3,0.5814666515092933
213,3,0.3780430164855746
214,3,0.5468185600715716
215,3,0.564979776946976
216,3,0.5818093635329752
