time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,3.421,0.108,0.109,2.624,0,0,0
1,3.431,0.485,0.598,2.614,0,0,0
2,3.42,0.254,0.849,2.635,0,0,0
3,3.429,0.428,1.274,2.629,0,0,0
4,3.424,0.606,1.889,2.635,0,0,0
5,3.416,0.173,2.065,2.634,0,0,0
6,3.416,0.32,2.382,2.625,0,0,0
7,3.433,0.266,2.635,2.634,0,0,1
8,3.417,0.581,3.211,2.621,0,0,1
9,3.416,0.603,3.847,2.612,0,0,1
10,3.422,0.186,4.034,2.607,0,0,1
11,3.445,0.159,4.192,2.615,0,0,1
12,3.416,0.629,4.819,2.598,0,0,1
13,3.432,0.529,5.318,2.621,0,0,1
14,3.439,0.298,5.623,2.612,0,0,1
15,3.41,0.26,5.919,2.6,0,0,1
16,3.423,0.126,6.052,2.618,0,0,1
17,3.429,0.004,6.019,2.615,0,0,1
18,3.427,0.172,6.218,2.615,0,0,1
19,3.414,0.193,6.403,2.621,0,0,1
20,3.429,0.251,6.642,2.605,0,0,1
21,3.416,0.312,6.938,2.602,0,0,1
22,3.426,4.635,11.594,2.625,0,0,0
23,3.443,0.415,12.061,2.612,0,0,0
24,3.412,0.557,0.561,2.62,0,0,0
25,3.441,0.376,0.932,2.602,0,0,0
26,3.41,0.093,1.027,2.608,0,0,0
27,3.432,0.277,1.301,2.622,0,0,0
28,3.413,0.141,1.44,2.609,0,0,0
29,3.441,0.615,2.059,2.619,0,0,0
30,3.437,0.053,2.111,2.606,0,0,0
31,3.407,0.577,2.686,2.627,0,0,1
32,3.419,0.205,2.9,2.621,0,0,1
33,3.431,0.316,3.214,2.599,0,0,1
34,3.424,0.236,3.466,2.615,0,0,1
35,3.415,0.034,3.487,2.605,0,0,1
36,3.428,0.082,3.557,2.62,0,0,1
37,3.433,0.527,4.082,2.602,0,0,1
38,3.426,0.037,4.15,2.603,0,0,1
39,3.439,0.278,4.395,2.612,0,0,1
40,3.415,0.175,4.581,2.615,0,0,1
41,3.42,0.505,5.11,2.616,0,0,1
42,3.456,4.893,9.979,2.612,0,0,1
43,3.43,0.482,10.45,2.623,0,0,1
44,3.424,0.562,11.045,2.612,0,0,1
45,3.438,0.255,11.314,2.602,0,0,1
46,3.424,0.483,11.83,2.618,0,0,0
47,3.442,0.23,12.017,2.599,0,0,0
48,3.453,0.535,0.533,2.603,0,0,0
49,3.451,0.337,0.87,2.605,0,0,0
50,3.442,0.411,1.289,2.611,0,0,0
51,3.442,0.261,1.548,2.616,0,0,0
52,3.424,0.112,1.661,2.618,0,0,0
53,3.424,0.269,1.934,2.619,0,0,0
54,3.447,0.382,2.317,2.6,0,0,0
55,3.427,0.43,2.744,2.608,0,0,1
56,3.433,0.141,2.884,2.622,0,0,1
57,3.454,0.437,3.335,2.6,0,0,1
58,3.432,0.532,3.861,2.607,0,0,1
59,3.461,4.431,8.264,2.603,0,0,1
60,3.441,0.299,8.586,2.62,0,0,1
61,3.457,0.272,8.83,2.622,0,0,1
62,3.462,0.532,9.351,2.611,0,0,1
63,3.449,0.296,9.651,2.615,0,0,1
64,3.454,0.083,9.793,2.625,0,0,1
65,3.435,0.379,10.161,2.623,0,0,1
66,3.448,0.281,10.439,2.615,0,0,1
67,3.446,0.303,10.741,2.622,0,0,1
68,3.44,0.205,10.888,2.609,0,0,1
69,3.45,0.45,11.381,2.602,0,0,1
70,3.431,0.252,11.675,2.611,0,0,0
71,3.454,0.417,12.066,2.609,0,0,0
72,3.433,0.168,0.168,2.616,0,1,0
73,3.429,0.362,0.53,2.616,0,1,0
74,3.429,0.21,0.739,2.618,0,1,0
75,3.43,0.753,1.499,2.613,0,1,0
76,3.451,0.319,1.806,2.621,0,1,0
77,3.445,0.399,2.202,2.606,0,1,0
78,3.435,0.883,3.096,2.609,0,1,0
79,3.456,0.682,3.777,2.61,0,1,1
80,3.431,0.252,4.035,2.624,0,1,1
81,3.429,0.341,4.365,2.62,0,1,1
82,3.456,0.321,4.693,2.626,0,1,1
83,3.453,0.492,5.172,2.625,0,1,1
84,3.441,0.445,5.618,2.611,0,1,1
85,3.446,0.536,6.127,2.606,0,1,1
86,3.426,0.591,6.726,2.614,0,1,1
87,3.436,0.138,6.918,2.628,0,1,1
88,3.435,0.889,7.775,2.629,0,1,1
89,3.433,0.735,8.53,2.617,0,1,1
90,3.415,0.75,9.25,2.619,0,1,1
91,3.439,0.706,9.952,2.615,0,1,1
92,3.441,0.316,10.309,2.628,0,1,1
93,3.424,0.367,10.64,2.631,0,1,1
94,3.44,0.471,11.11,2.624,0,1,0
95,3.432,0.784,11.872,2.623,0,1,0
96,3.414,0.925,0.926,2.614,0,1,0
97,3.427,0.593,1.524,2.631,0,1,0
98,3.415,0.647,2.165,2.628,0,1,0
99,3.439,0.292,2.445,2.611,0,1,0
100,3.43,0.014,2.463,2.619,0,1,0
101,3.419,0.201,2.663,2.612,0,1,0
102,3.438,0.486,3.145,2.612,0,1,0
103,3.426,0.021,3.185,2.624,0,1,1
104,3.415,0.652,3.828,2.63,0,1,1
105,3.425,0.639,4.486,2.617,0,1,1
106,3.433,1.054,5.523,2.621,0,1,1
107,3.419,0.601,6.136,2.613,0,1,1
108,3.412,0.862,6.958,2.619,0,1,1
109,3.437,0.853,7.811,2.626,0,1,1
110,3.41,0.175,8.011,2.615,0,1,1
111,3.428,0.116,8.113,2.604,0,1,1
112,3.411,0.831,8.949,2.623,0,1,1
113,3.417,0.119,9.088,2.604,0,1,1
114,3.409,0.181,9.221,2.611,0,1,1
115,3.421,0.44,9.724,2.622,0,1,1
116,3.422,0.883,10.567,2.613,0,1,1
117,3.416,1.002,11.58,2.618,0,1,1
118,3.42,0.106,11.694,2.624,0,1,0
119,3.43,0.175,11.913,2.611,0,1,0
120,3.443,0.182,0.183,2.611,0,0,0
121,3.429,0.059,0.242,2.615,0,0,0
122,3.43,0.117,0.359,2.609,0,0,0
123,3.427,0.017,0.376,2.619,0,0,0
124,3.433,0.14,0.518,2.623,0,0,0
125,3.433,0.259,0.776,2.625,0,0,0
126,3.414,0.263,1.043,2.606,0,0,0
127,3.436,0.157,1.198,2.613,0,0,1
128,3.423,0.258,1.453,2.621,0,0,1
129,3.421,0.117,1.572,2.605,0,0,1
130,3.451,3.728,5.287,2.626,0,0,1
131,3.456,0.034,5.318,2.612,0,0,1
132,3.473,0.094,5.439,2.62,0,0,1
133,3.465,2.011,7.442,2.604,0,0,1
134,3.487,0.218,7.673,2.614,0,0,1
135,3.466,0.184,7.808,2.613,0,0,1
136,3.461,0.085,7.904,2.609,0,0,1
137,3.453,0.105,7.984,2.625,0,0,1
138,3.454,0.086,8.112,2.622,0,0,1
139,3.459,0.271,8.394,2.61,0,0,1
140,3.467,0.101,8.491,2.626,0,0,1
141,3.474,0.03,8.552,2.61,0,0,1
142,3.479,2.008,10.578,2.609,0,0,0
143,3.493,2.033,12.511,2.609,0,0,0
144,3.461,0.095,0.095,2.617,0,0,0
145,3.475,0.932,1.026,2.618,0,0,0
146,3.504,0.125,1.157,2.611,0,0,0
147,3.479,0.013,1.164,2.629,0,0,0
148,3.478,0.019,1.187,2.63,0,0,0
149,3.494,0.03,1.209,2.609,0,0,0
150,3.5,0.125,1.34,2.612,0,0,0
151,3.504,0.064,1.401,2.609,0,0,1
152,3.493,0.095,1.503,2.627,0,0,1
153,3.477,0.056,1.547,2.619,0,0,1
154,3.503,0.937,2.493,2.622,0,0,1
155,3.477,0.09,2.595,2.618,0,0,1
156,3.493,0.936,3.506,2.619,0,0,1
157,3.509,0.081,3.618,2.62,0,0,1
158,3.489,0.93,4.528,2.633,0,0,1
159,3.483,0.029,4.557,2.636,0,0,1
160,3.555,3.065,7.618,2.641,0,0,1
161,3.533,0.086,7.746,2.648,0,0,1
162,3.558,3.094,10.786,2.643,0,0,1
163,3.574,0.073,10.872,2.635,0,0,1
164,3.571,0.104,10.97,2.655,0,0,1
165,3.557,0.934,11.936,2.652,0,0,1
166,3.554,0.115,12.08,2.645,0,0,0
167,3.578,1.727,13.729,2.664,0,0,0
168,3.59,0.614,0.612,2.662,1,0,0
169,3.632,1.138,1.752,2.655,1,0,0
170,3.611,0.013,1.768,2.646,1,0,0
171,3.622,0.006,1.773,2.664,1,0,0
172,3.638,0.081,1.841,2.647,1,0,0
173,3.606,0.054,1.902,2.657,1,0,0
174,3.626,0.075,1.976,2.647,1,0,0
175,3.642,0.617,2.6,2.659,1,0,1
176,3.645,0.616,3.223,2.664,1,0,1
177,3.635,0.037,3.265,2.666,1,0,1
178,3.642,0.619,3.866,2.656,1,0,1
179,3.646,0.059,3.914,2.657,1,0,1
180,3.674,1.6,5.536,2.662,1,0,1
181,3.672,0.611,6.173,2.669,1,0,1
182,3.663,0.609,6.747,2.69,1,0,1
183,3.639,1.14,7.871,2.671,1,0,1
184,3.617,0.614,8.55,2.683,1,0,1
185,3.61,0.08,8.612,2.702,1,0,1
186,3.654,2.022,10.577,2.712,1,0,1
187,3.658,1.134,11.754,2.702,1,0,1
188,3.695,0.61,12.332,2.702,1,0,1
189,3.678,0.616,13.01,2.705,1,0,1
