time,route_id,Warehouse_time,pack_time
0,105,0.90873796,0.9047181
1,105,0.86458004,0.9330303
2,105,0.86550176,0.9298994
3,105,0.86429644,0.9305464
4,105,0.8597783,0.9299615
5,105,0.8506137,0.9305906
6,105,0.8552481,0.93094766
7,105,0.8629158,0.93420744
8,105,0.861338,0.9154177
9,105,0.8613242,0.91990995
10,105,0.87615573,0.9188326
11,105,0.8704032,0.92144954
12,105,0.8707245,0.9478008
13,105,0.8752777,0.93788767
14,105,0.8734659,0.9398217
15,105,0.8696828,0.9395596
16,105,0.87567693,0.93919575
17,105,0.87207425,0.93302023
18,105,0.8641383,0.94397867
19,105,0.8694665,0.927969
20,105,0.8411276,0.93923247
21,105,0.846996,0.93311244
22,105,0.8305052,0.9294462
23,105,0.8510844,0.93165207
24,105,0.8998476,0.94522715
25,105,0.87896645,0.9418019
26,105,0.88682777,0.93298453
27,105,0.8780176,0.9348496
28,105,0.8678411,0.9330157
29,105,0.85842896,0.93328893
30,105,0.8617598,0.92389023
31,105,0.8597131,0.9318867
32,105,0.88251257,0.93180573
33,105,0.8862171,0.9132202
34,105,0.86745757,0.91568696
35,105,0.872756,0.9240452
36,105,0.8768941,0.93478715
37,105,0.86833715,0.933648
38,105,0.87236595,0.9360263
39,105,0.8675598,0.93284875
40,105,0.8742585,0.9298371
41,105,0.8564712,0.93269026
42,105,0.8686652,0.9277538
43,105,0.8552424,0.9331479
44,105,0.8464956,0.9272598
45,105,0.8494129,0.93315136
46,105,0.8652676,0.9270274
47,105,0.84512234,0.9304161
48,105,0.9009838,0.9442625
49,105,0.88853616,0.9367698
50,105,0.87762326,0.9401873
51,105,0.8513749,0.93403137
52,105,0.86981934,0.9225977
53,105,0.8601035,0.9241616
54,105,0.8671819,0.91958714
55,105,0.8602751,0.9430748
56,105,0.8620063,0.92462313
57,105,0.85472125,0.9337307
58,105,0.862326,0.9202657
59,105,0.84615123,0.923625
60,105,0.89179313,0.9475893
61,105,0.8797656,0.95296305
62,105,0.85048616,0.94475824
63,105,0.86948586,0.9485224
64,105,0.8529275,0.9489155
65,105,0.88028985,0.93697035
66,105,0.86861193,0.9280437
67,105,0.8630743,0.9292328
68,105,0.84406775,0.93073595
69,105,0.85012877,0.931952
70,105,0.8409691,0.92673457
71,105,0.8364584,0.9264911
