time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.171,0.217,0.101,0.101,0,0,0
1,0.171,0.217,0.048,0.149,0,0,0
2,0.171,0.217,0.026,0.175,0,0,0
3,0.171,0.217,0.006,0.182,0,0,0
4,0.17,0.217,0.003,0.184,0,0,0
5,0.171,0.216,0.008,0.193,0,0,0
6,0.17,0.216,0.023,0.216,0,0,0
7,0.17,0.217,0.146,0.36,0,0,1
8,0.17,0.218,0.014,0.377,0,0,1
9,0.171,0.216,0.024,0.401,0,0,1
10,0.17,0.216,0.011,0.41,0,0,1
11,0.17,0.216,0.003,0.415,0,0,1
12,0.171,0.216,0.005,0.42,0,0,1
13,0.17,0.218,0.059,0.481,0,0,1
14,0.171,0.215,0.051,0.531,0,0,1
15,0.17,0.216,0.049,0.58,0,0,1
16,0.17,0.217,0.051,0.63,0,0,1
17,0.171,0.217,0.032,0.664,0,0,1
18,0.171,0.217,0.049,0.714,0,0,1
19,0.17,0.216,0.046,0.754,0,0,1
20,0.171,0.216,0.046,0.805,0,0,1
21,0.169,0.216,0.03,0.833,0,0,1
22,0.17,0.217,0.018,0.855,0,0,0
23,0.17,0.216,0.059,0.914,0,0,0
24,0.171,0.215,0.004,0.004,0,0,0
25,0.17,0.217,0.022,0.027,0,0,0
26,0.17,0.217,0.029,0.056,0,0,0
27,0.17,0.217,0.004,0.06,0,0,0
28,0.17,0.217,0.042,0.103,0,0,0
29,0.17,0.216,0.05,0.153,0,0,0
30,0.17,0.217,0.034,0.187,0,0,0
31,0.17,0.216,0.014,0.201,0,0,1
32,0.169,0.217,0.008,0.209,0,0,1
33,0.17,0.216,0.031,0.24,0,0,1
34,0.171,0.216,0.025,0.265,0,0,1
35,0.17,0.216,0.004,0.272,0,0,1
36,0.169,0.216,0.109,0.38,0,0,1
37,0.17,0.216,0.026,0.404,0,0,1
38,0.17,0.217,0.125,0.533,0,0,1
39,0.17,0.217,0.001,0.532,0,0,1
40,0.17,0.217,0.032,0.565,0,0,1
41,0.171,0.218,0.02,0.585,0,0,1
42,0.17,0.217,0.128,0.712,0,0,1
43,0.17,0.216,0.014,0.725,0,0,1
44,0.17,0.217,0.038,0.767,0,0,1
45,0.17,0.217,0.009,0.778,0,0,1
46,0.171,0.215,0.122,0.898,0,0,0
47,0.17,0.216,0.017,0.915,0,0,0
48,0.169,0.217,0.039,0.039,0,0,0
49,0.17,0.218,0.008,0.047,0,0,0
50,0.17,0.216,0.03,0.077,0,0,0
51,0.171,0.216,0.039,0.117,0,0,0
52,0.17,0.216,0.002,0.119,0,0,0
