time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,1.642,0.023,0.023,0.903,0,0,0
1,1.648,0.03,0.053,0.898,0,0,0
2,1.651,0.242,0.298,0.9,0,0,0
3,1.644,0.271,0.567,0.897,0,0,0
4,1.649,0.144,0.713,0.896,0,0,0
5,1.65,0.063,0.777,0.896,0,0,0
6,1.651,0.082,0.86,0.898,0,0,0
7,1.642,0.074,0.932,0.9,0,0,1
8,1.653,0.092,1.018,0.902,0,0,1
9,1.639,0.278,1.303,0.895,0,0,1
10,1.645,0.169,1.474,0.901,0,0,1
11,1.65,0.149,1.613,0.895,0,0,1
12,1.646,0.108,1.733,0.9,0,0,1
13,1.642,0.154,1.878,0.9,0,0,1
14,1.649,0.048,1.933,0.896,0,0,1
15,1.639,0.251,2.182,0.894,0,0,1
16,1.642,0.215,2.394,0.899,0,0,1
17,1.64,0.129,2.516,0.901,0,0,1
18,1.647,0.281,2.815,0.898,0,0,1
19,1.648,1.995,4.821,0.902,0,0,1
20,1.641,0.285,5.067,0.899,0,0,1
21,1.656,2.015,7.067,0.896,0,0,1
22,1.644,0.24,7.333,0.9,0,0,0
23,1.638,0.085,7.41,0.897,0,0,0
24,1.646,0.052,0.052,0.897,0,0,0
25,1.651,0.308,0.359,0.898,0,0,0
26,1.653,0.263,0.623,0.902,0,0,0
27,1.639,0.054,0.676,0.898,0,0,0
28,1.641,0.151,0.827,0.903,0,0,0
29,1.646,0.178,1.01,0.9,0,0,0
30,1.639,0.156,1.164,0.896,0,0,0
31,1.651,0.097,1.262,0.901,0,0,1
32,1.643,0.085,1.346,0.901,0,0,1
33,1.646,0.243,1.588,0.898,0,0,1
34,1.64,0.012,1.595,0.898,0,0,1
35,1.653,0.228,1.831,0.9,0,0,1
36,1.644,0.096,1.926,0.9,0,0,1
37,1.65,0.316,2.243,0.902,0,0,1
38,1.641,0.062,2.296,0.894,0,0,1
39,1.647,0.012,2.309,0.898,0,0,1
40,1.651,2.219,4.53,0.896,0,0,1
41,1.645,0.111,4.655,0.895,0,0,1
42,1.65,0.14,4.789,0.9,0,0,1
43,1.638,0.177,4.956,0.899,0,0,1
44,1.649,0.01,4.996,0.895,0,0,1
45,1.648,2.223,7.211,0.897,0,0,1
46,1.65,0.155,7.35,0.899,0,0,0
47,1.648,0.045,7.418,0.898,0,0,0
48,1.639,0.12,0.119,0.898,0,0,0
49,1.651,0.168,0.288,0.897,0,0,0
50,1.65,0.071,0.359,0.903,0,0,0
51,1.643,0.22,0.581,0.897,0,0,0
52,1.644,0.163,0.747,0.9,0,0,0
53,1.642,0.062,0.802,0.899,0,0,0
54,1.653,0.276,1.082,0.902,0,0,0
55,1.654,0.179,1.264,0.9,0,0,1
56,1.651,0.065,1.321,0.895,0,0,1
57,1.651,0.074,1.399,0.895,0,0,1
58,1.646,0.093,1.495,0.896,0,0,1
59,1.643,0.102,1.595,0.896,0,0,1
60,1.638,0.212,1.809,0.899,0,0,1
61,1.648,0.277,2.085,0.897,0,0,1
62,1.64,0.067,2.146,0.896,0,0,1
63,1.647,2.007,4.142,0.894,0,0,1
64,1.656,0.229,4.398,0.899,0,0,1
65,1.649,0.104,4.493,0.9,0,0,1
66,1.647,0.155,4.667,0.898,0,0,1
67,1.649,0.263,4.914,0.9,0,0,1
68,1.647,0.082,5.005,0.897,0,0,1
69,1.645,1.989,7.02,0.897,0,0,1
70,1.645,0.228,7.249,0.896,0,0,0
71,1.649,0.206,7.407,0.9,0,0,0
72,1.655,0.018,0.018,0.899,0,1,0
73,1.649,0.175,0.192,0.895,0,1,0
74,1.646,0.168,0.36,0.902,0,1,0
75,1.642,0.233,0.597,0.901,0,1,0
76,1.646,0.295,0.893,0.901,0,1,0
77,1.646,0.176,1.065,0.898,0,1,0
78,1.646,0.097,1.17,0.897,0,1,0
79,1.651,0.226,1.384,0.895,0,1,1
80,1.644,0.293,1.682,0.896,0,1,1
81,1.658,2.125,3.802,0.896,0,1,1
82,1.654,0.136,3.926,0.895,0,1,1
83,1.645,0.211,4.151,0.898,0,1,1
84,1.643,0.009,4.174,0.903,0,1,1
85,1.65,0.022,4.175,0.902,0,1,1
86,1.651,2.121,6.307,0.901,0,1,1
87,1.647,0.07,6.375,0.902,0,1,1
88,1.65,0.298,6.705,0.903,0,1,1
89,1.653,0.079,6.729,0.899,0,1,1
90,1.639,0.164,6.928,0.899,0,1,1
91,1.649,0.031,6.944,0.901,0,1,1
92,1.643,0.04,6.993,0.898,0,1,1
93,1.648,0.147,7.159,0.9,0,1,1
94,1.64,0.199,7.349,0.901,0,1,0
95,1.639,0.076,7.409,0.902,0,1,0
96,1.638,0.153,0.153,0.897,0,1,0
97,1.651,0.001,0.154,0.896,0,1,0
98,1.647,0.196,0.349,0.901,0,1,0
99,1.65,0.159,0.507,0.903,0,1,0
100,1.646,0.123,0.632,0.896,0,1,0
101,1.652,0.025,0.655,0.899,0,1,0
102,1.64,0.07,0.723,0.901,0,1,0
103,1.647,0.059,0.782,0.895,0,1,1
104,1.643,0.204,0.99,0.896,0,1,1
105,1.644,1.46,2.44,0.899,0,1,1
106,1.641,0.187,2.643,0.897,0,1,1
107,1.644,0.015,2.658,0.901,0,1,1
108,1.652,0.024,2.684,0.902,0,1,1
109,1.65,1.44,4.11,0.9,0,1,1
110,1.653,0.106,4.23,0.896,0,1,1
111,1.655,0.133,4.372,0.896,0,1,1
112,1.646,0.017,4.374,0.898,0,1,1
113,1.657,0.108,4.469,0.899,0,1,1
114,1.648,0.019,4.509,0.898,0,1,1
115,1.663,1.454,5.938,0.895,0,1,1
116,1.662,0.032,5.99,0.896,0,1,1
117,1.657,0.056,6.058,0.9,0,1,1
118,1.661,1.455,7.523,0.901,0,1,0
119,1.662,0.003,7.513,0.903,0,1,0
120,1.653,1.231,1.242,0.901,0,0,0
121,1.663,0.078,1.317,0.9,0,0,0
122,1.655,0.15,1.472,0.9,0,0,0
123,1.65,0.047,1.515,0.895,0,0,0
124,1.657,0.064,1.572,0.896,0,0,0
125,1.657,0.005,1.583,0.896,0,0,0
126,1.666,0.154,1.731,0.903,0,0,0
127,1.665,0.097,1.828,0.899,0,0,1
128,1.66,0.02,1.86,0.898,0,0,1
129,1.651,0.019,1.866,0.899,0,0,1
130,1.651,0.116,1.981,0.897,0,0,1
131,1.658,1.228,3.235,0.901,0,0,1
132,1.663,0.039,3.255,0.9,0,0,1
133,1.665,0.046,3.299,0.897,0,0,1
134,1.653,0.0,3.304,0.9,0,0,1
135,1.651,0.027,3.331,0.901,0,0,1
136,1.658,1.234,4.576,0.895,0,0,1
137,1.659,0.107,4.695,0.9,0,0,1
138,1.667,0.104,4.774,0.902,0,0,1
139,1.663,0.077,4.837,0.902,0,0,1
140,1.659,1.231,6.064,0.902,0,0,1
141,1.654,0.124,6.242,0.897,0,0,1
142,1.659,0.091,6.286,0.898,0,0,0
143,1.667,1.243,7.518,0.896,0,0,0
144,1.663,1.166,1.166,0.898,0,0,0
145,1.662,0.04,1.214,0.898,0,0,0
146,1.662,0.0,1.215,0.904,0,0,0
147,1.668,0.015,1.232,0.897,0,0,0
148,1.662,0.007,1.237,0.898,0,0,0
149,1.663,0.045,1.275,0.903,0,0,0
150,1.674,0.057,1.338,0.904,0,0,0
151,1.662,0.056,1.396,0.9,0,0,1
152,1.672,0.021,1.412,0.898,0,0,1
153,1.68,1.173,2.596,0.895,0,0,1
154,1.679,1.177,3.759,0.895,0,0,1
155,1.689,0.034,3.787,0.896,0,0,1
156,1.68,0.062,3.842,0.894,0,0,1
157,1.685,0.821,4.672,0.899,0,0,1
158,1.7,0.437,5.137,0.9,0,0,1
159,1.693,0.044,5.185,0.897,0,0,1
160,1.696,0.029,5.186,0.902,0,0,1
161,1.681,0.438,5.633,0.903,0,0,1
162,1.695,0.051,5.679,0.903,0,0,1
163,1.681,0.032,5.689,0.897,0,0,1
164,1.682,0.032,5.744,0.898,0,0,1
165,1.692,1.167,6.888,0.902,0,0,1
166,1.701,0.817,7.76,0.898,0,0,0
167,1.708,0.435,8.172,0.897,0,0,0
168,1.697,0.358,0.357,0.903,1,0,0
169,1.703,0.025,0.382,0.903,1,0,0
170,1.703,0.03,0.411,0.903,1,0,0
171,1.702,0.027,0.441,0.897,1,0,0
172,1.705,0.006,0.446,0.901,1,0,0
173,1.701,0.026,0.47,0.895,1,0,0
174,1.696,0.026,0.5,0.903,1,0,0
175,1.707,0.666,1.16,0.901,1,0,1
176,1.709,0.006,1.168,0.901,1,0,1
177,1.704,0.668,1.844,0.904,1,0,1
178,1.719,0.666,2.505,0.899,1,0,1
179,1.718,0.353,2.849,0.901,1,0,1
180,1.719,0.668,3.508,0.903,1,0,1
181,1.71,0.668,4.169,0.906,1,0,1
182,1.709,0.353,4.528,0.906,1,0,1
183,1.709,0.354,4.891,0.907,1,0,1
184,1.703,0.002,4.901,0.91,1,0,1
185,1.713,0.029,4.915,0.91,1,0,1
186,1.715,0.014,4.963,0.91,1,0,1
187,1.717,0.353,5.287,0.909,1,0,1
188,1.721,0.949,6.258,0.907,1,0,1
189,1.716,0.002,6.26,0.906,1,0,1
190,1.712,0.958,7.226,0.908,1,0,0
191,1.735,1.21,8.418,0.904,1,0,0
192,1.729,0.416,0.413,0.906,1,0,0
193,1.746,0.271,0.684,0.911,1,0,0
194,1.737,0.1,0.788,0.903,1,0,0
195,1.739,0.004,0.788,0.91,1,0,0
196,1.745,0.101,0.892,0.909,1,0,0
197,1.744,0.102,0.987,0.91,1,0,0
198,1.739,0.101,1.093,0.911,1,0,0
199,1.746,0.005,1.098,0.907,1,0,1
200,1.746,0.478,1.571,0.913,1,0,1
201,1.748,0.345,1.918,0.91,1,0,1
202,1.766,0.541,2.474,0.911,1,0,1
203,1.761,0.814,3.267,0.916,1,0,1
204,1.783,0.598,3.866,0.913,1,0,1
205,1.787,0.766,4.664,0.918,1,0,1
206,1.801,0.911,5.544,0.928,1,0,1
207,1.794,1.044,6.587,0.933,1,0,1
208,1.804,1.05,7.661,0.941,1,0,1
209,1.78,0.812,8.455,0.951,1,0,1
210,1.786,0.908,9.367,0.95,1,0,1
211,1.814,1.133,10.547,0.954,1,0,1
212,1.808,1.042,11.495,0.963,1,0,1
213,1.8,0.96,12.515,0.971,1,0,1
214,1.774,0.715,13.157,0.975,1,0,0
215,1.78,1.042,14.278,0.972,1,0,0
216,1.774,0.542,0.542,0.978,1,0,0
217,1.769,0.31,0.849,0.975,1,0,0
218,1.778,0.311,1.166,0.977,1,0,0
219,1.771,0.091,1.251,0.98,1,0,0
220,1.779,0.007,1.262,0.978,1,0,0
221,1.77,0.012,1.277,0.977,1,0,0
222,1.777,0.243,1.517,0.974,1,0,0
223,1.795,0.589,2.101,0.978,1,0,1
224,1.808,0.733,2.841,0.975,1,0,1
225,1.812,0.778,3.604,0.954,1,0,1
226,1.797,0.978,4.611,0.945,1,0,1
227,1.799,1.128,5.712,0.955,1,0,1
228,1.797,0.821,6.52,0.951,1,0,1
229,1.799,0.541,7.065,0.957,1,0,1
230,1.795,0.69,7.794,0.96,1,0,1
231,1.795,0.983,8.789,0.956,1,0,1
232,1.79,0.899,9.673,0.952,1,0,1
233,1.775,0.78,10.424,0.953,1,0,1
234,1.778,0.539,10.944,0.959,1,0,1
235,1.777,0.731,11.731,0.959,1,0,1
236,1.777,1.292,13.01,0.968,1,0,1
237,1.783,1.019,14.034,0.973,1,0,1
238,1.774,0.899,14.967,0.979,1,0,0
239,1.772,1.09,15.927,0.99,1,0,0
