time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.148,0.228,0.32,0.319,0,0,0
1,0.148,0.228,0.022,0.343,0,0,0
2,0.147,0.228,0.008,0.351,0,0,0
3,0.148,0.228,0.025,0.375,0,0,0
4,0.148,0.228,0.006,0.383,0,0,0
5,0.148,0.227,0.01,0.39,0,0,0
6,0.148,0.226,0.019,0.411,0,0,0
7,0.147,0.227,0.026,0.439,0,0,1
8,0.148,0.227,0.041,0.48,0,0,1
9,0.148,0.227,0.015,0.494,0,0,1
10,0.148,0.227,0.03,0.526,0,0,1
11,0.148,0.228,0.034,0.557,0,0,1
12,0.148,0.227,0.034,0.593,0,0,1
13,0.147,0.227,0.015,0.604,0,0,1
14,0.147,0.227,0.005,0.615,0,0,1
15,0.148,0.227,0.008,0.622,0,0,1
16,0.148,0.228,0.159,0.78,0,0,1
17,0.148,0.227,0.004,0.786,0,0,1
18,0.148,0.226,0.042,0.827,0,0,1
19,0.148,0.226,0.022,0.845,0,0,1
20,0.148,0.228,0.005,0.854,0,0,1
21,0.148,0.227,0.027,0.878,0,0,1
22,0.148,0.227,0.014,0.891,0,0,0
23,0.147,0.228,0.023,0.919,0,0,0
24,0.148,0.226,0.005,0.005,0,0,0
25,0.148,0.226,0.045,0.05,0,0,0
26,0.148,0.228,0.01,0.06,0,0,0
27,0.147,0.227,0.002,0.062,0,0,0
28,0.147,0.228,0.049,0.111,0,0,0
29,0.147,0.226,0.051,0.161,0,0,0
30,0.147,0.226,0.031,0.194,0,0,0
31,0.147,0.226,0.039,0.232,0,0,1
32,0.148,0.226,0.008,0.241,0,0,1
33,0.148,0.226,0.024,0.264,0,0,1
34,0.147,0.226,0.041,0.304,0,0,1
35,0.148,0.228,0.007,0.312,0,0,1
36,0.147,0.228,0.018,0.333,0,0,1
37,0.147,0.227,0.029,0.36,0,0,1
38,0.148,0.227,0.018,0.38,0,0,1
39,0.147,0.226,0.052,0.432,0,0,1
40,0.147,0.226,0.038,0.47,0,0,1
41,0.147,0.227,0.055,0.526,0,0,1
42,0.147,0.227,0.027,0.553,0,0,1
43,0.147,0.227,0.243,0.796,0,0,1
44,0.148,0.227,0.048,0.846,0,0,1
45,0.148,0.227,0.058,0.9,0,0,1
46,0.148,0.228,0.002,0.901,0,0,0
47,0.147,0.226,0.006,0.907,0,0,0
48,0.148,0.227,0.004,0.004,0,0,0
49,0.148,0.226,0.004,0.008,0,0,0
