time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.127,0.185,0.018,0.018,0,0,0
1,0.126,0.184,0.022,0.04,0,0,0
2,0.127,0.184,0.002,0.042,0,0,0
3,0.126,0.184,0.009,0.051,0,0,0
4,0.126,0.183,0.0,0.051,0,0,0
5,0.127,0.184,0.023,0.075,0,0,0
6,0.126,0.185,0.007,0.081,0,0,0
7,0.126,0.184,0.135,0.217,0,0,1
8,0.127,0.185,0.001,0.219,0,0,1
9,0.126,0.184,0.026,0.246,0,0,1
10,0.127,0.185,0.023,0.27,0,0,1
11,0.126,0.185,0.003,0.274,0,0,1
12,0.126,0.184,0.137,0.41,0,0,1
13,0.126,0.184,0.007,0.415,0,0,1
14,0.127,0.185,0.022,0.439,0,0,1
15,0.127,0.183,0.017,0.453,0,0,1
16,0.126,0.185,0.019,0.477,0,0,1
17,0.127,0.184,0.009,0.483,0,0,1
18,0.126,0.184,0.011,0.497,0,0,1
19,0.126,0.184,0.239,0.732,0,0,1
20,0.126,0.184,0.012,0.747,0,0,1
21,0.126,0.185,0.003,0.753,0,0,1
22,0.126,0.185,0.027,0.778,0,0,0
23,0.127,0.185,0.131,0.906,0,0,0
24,0.127,0.185,0.008,0.008,0,0,0
25,0.127,0.184,0.023,0.031,0,0,0
26,0.126,0.184,0.028,0.059,0,0,0
27,0.126,0.185,0.029,0.088,0,0,0
28,0.126,0.184,0.019,0.108,0,0,0
29,0.127,0.184,0.04,0.149,0,0,0
30,0.126,0.185,0.018,0.166,0,0,0
31,0.126,0.185,0.003,0.169,0,0,1
32,0.126,0.184,0.015,0.185,0,0,1
33,0.127,0.185,0.167,0.352,0,0,1
34,0.126,0.184,0.024,0.374,0,0,1
35,0.126,0.185,0.032,0.407,0,0,1
36,0.127,0.184,0.178,0.588,0,0,1
37,0.127,0.185,0.033,0.62,0,0,1
38,0.126,0.184,0.035,0.654,0,0,1
39,0.126,0.185,0.041,0.695,0,0,1
40,0.127,0.184,0.022,0.717,0,0,1
41,0.126,0.185,0.027,0.743,0,0,1
42,0.127,0.184,0.042,0.783,0,0,1
43,0.127,0.185,0.009,0.791,0,0,1
44,0.127,0.184,0.033,0.826,0,0,1
45,0.126,0.184,0.04,0.871,0,0,1
46,0.126,0.185,0.022,0.891,0,0,0
47,0.126,0.184,0.009,0.901,0,0,0
48,0.126,0.184,0.029,0.029,0,0,0
49,0.127,0.185,0.018,0.047,0,0,0
50,0.126,0.184,0.012,0.059,0,0,0
51,0.126,0.185,0.044,0.103,0,0,0
52,0.127,0.184,0.041,0.143,0,0,0
53,0.126,0.185,0.028,0.171,0,0,0
54,0.126,0.185,0.009,0.18,0,0,0
55,0.126,0.184,0.015,0.196,0,0,1
56,0.126,0.185,0.047,0.244,0,0,1
57,0.126,0.185,0.029,0.271,0,0,1
58,0.126,0.184,0.009,0.281,0,0,1
59,0.126,0.184,0.045,0.327,0,0,1
60,0.127,0.185,0.02,0.347,0,0,1
61,0.126,0.185,0.004,0.352,0,0,1
62,0.126,0.184,0.003,0.352,0,0,1
63,0.126,0.184,0.014,0.366,0,0,1
64,0.126,0.185,0.003,0.369,0,0,1
65,0.126,0.184,0.028,0.4,0,0,1
66,0.126,0.185,0.003,0.402,0,0,1
67,0.126,0.184,0.047,0.448,0,0,1
68,0.126,0.184,0.038,0.487,0,0,1
69,0.126,0.184,0.004,0.494,0,0,1
70,0.126,0.185,0.212,0.701,0,0,0
71,0.127,0.185,0.194,0.898,0,0,0
72,0.126,0.184,0.145,0.145,0,1,0
73,0.127,0.185,0.025,0.17,0,1,0
74,0.126,0.185,0.002,0.172,0,1,0
75,0.126,0.185,0.027,0.199,0,1,0
76,0.126,0.184,0.019,0.219,0,1,0
77,0.127,0.184,0.008,0.226,0,1,0
78,0.127,0.184,0.008,0.234,0,1,0
79,0.127,0.184,0.016,0.25,0,1,1
80,0.127,0.185,0.03,0.282,0,1,1
81,0.127,0.184,0.031,0.311,0,1,1
82,0.126,0.185,0.003,0.314,0,1,1
83,0.126,0.185,0.021,0.337,0,1,1
84,0.127,0.185,0.011,0.346,0,1,1
85,0.126,0.185,0.031,0.377,0,1,1
86,0.127,0.185,0.131,0.509,0,1,1
87,0.126,0.185,0.017,0.528,0,1,1
88,0.126,0.183,0.012,0.536,0,1,1
89,0.127,0.184,0.005,0.541,0,1,1
90,0.127,0.185,0.025,0.57,0,1,1
91,0.126,0.183,0.025,0.597,0,1,1
92,0.127,0.184,0.03,0.622,0,1,1
93,0.126,0.185,0.127,0.751,0,1,1
94,0.126,0.185,0.139,0.886,0,1,0
95,0.127,0.184,0.016,0.909,0,1,0
96,0.126,0.185,0.014,0.014,0,1,0
97,0.127,0.184,0.019,0.033,0,1,0
98,0.126,0.184,0.13,0.163,0,1,0
99,0.127,0.184,0.022,0.186,0,1,0
100,0.126,0.185,0.016,0.201,0,1,0
101,0.126,0.184,0.012,0.213,0,1,0
102,0.126,0.186,0.021,0.234,0,1,0
103,0.126,0.185,0.004,0.239,0,1,1
104,0.126,0.184,0.011,0.249,0,1,1
105,0.127,0.184,0.023,0.272,0,1,1
106,0.127,0.185,0.012,0.285,0,1,1
107,0.126,0.185,0.022,0.306,0,1,1
108,0.127,0.184,0.127,0.435,0,1,1
109,0.127,0.184,0.014,0.448,0,1,1
110,0.127,0.185,0.012,0.461,0,1,1
111,0.127,0.184,0.02,0.482,0,1,1
112,0.127,0.184,0.002,0.481,0,1,1
113,0.126,0.184,0.127,0.608,0,1,1
114,0.126,0.185,0.013,0.624,0,1,1
115,0.126,0.184,0.012,0.637,0,1,1
116,0.126,0.184,0.01,0.644,0,1,1
117,0.127,0.184,0.124,0.772,0,1,1
118,0.127,0.185,0.006,0.772,0,1,0
119,0.126,0.185,0.134,0.91,0,1,0
120,0.126,0.185,0.049,0.05,0,0,0
121,0.127,0.186,0.095,0.145,0,0,0
122,0.126,0.185,0.013,0.157,0,0,0
123,0.126,0.186,0.008,0.166,0,0,0
124,0.127,0.186,0.05,0.215,0,0,0
125,0.126,0.185,0.013,0.229,0,0,0
126,0.126,0.185,0.008,0.237,0,0,0
127,0.126,0.186,0.054,0.29,0,0,1
128,0.126,0.185,0.0,0.291,0,0,1
129,0.127,0.186,0.012,0.305,0,0,1
130,0.126,0.186,0.01,0.314,0,0,1
131,0.126,0.186,0.008,0.324,0,0,1
132,0.127,0.186,0.003,0.325,0,0,1
133,0.126,0.185,0.004,0.33,0,0,1
134,0.127,0.186,0.055,0.384,0,0,1
135,0.126,0.185,0.013,0.399,0,0,1
136,0.126,0.186,0.102,0.501,0,0,1
137,0.126,0.186,0.012,0.511,0,0,1
138,0.126,0.185,0.061,0.572,0,0,1
139,0.127,0.186,0.061,0.632,0,0,1
140,0.126,0.186,0.012,0.649,0,0,1
141,0.126,0.186,0.099,0.745,0,0,1
142,0.126,0.187,0.151,0.895,0,0,0
143,0.127,0.186,0.052,0.947,0,0,0
144,0.127,0.187,0.035,0.035,0,0,0
145,0.126,0.186,0.003,0.038,0,0,0
146,0.126,0.186,0.001,0.04,0,0,0
147,0.126,0.186,0.001,0.04,0,0,0
148,0.127,0.187,0.004,0.044,0,0,0
149,0.126,0.186,0.019,0.063,0,0,0
150,0.126,0.187,0.003,0.067,0,0,0
151,0.127,0.187,0.0,0.066,0,0,1
152,0.126,0.188,0.002,0.069,0,0,1
153,0.127,0.187,0.035,0.104,0,0,1
154,0.126,0.188,0.049,0.153,0,0,1
155,0.127,0.189,0.08,0.233,0,0,1
156,0.127,0.189,0.076,0.309,0,0,1
