time,route_id,Warehouse_time,pack_time
0,8,0.90560377,0.9302576
1,8,0.900222,0.93760884
2,8,0.89527166,0.93786496
3,8,0.9005356,0.9377807
4,8,0.89386666,0.93962175
5,8,0.8954369,0.93939734
6,8,0.905328,0.9311841
7,8,0.87018335,0.9364816
8,8,0.87550366,0.9331578
9,8,0.8816746,0.9326156
10,8,0.8853132,0.93414915
11,8,0.8890811,0.93550986
12,8,0.90354216,0.9463336
13,8,0.91558564,0.94315845
14,8,0.92966163,0.94657886
15,8,0.9383084,0.94142675
16,8,0.9350891,0.9418143
17,8,0.92611676,0.93887776
18,8,0.9206206,0.9372657
19,8,0.91755074,0.9372938
20,8,0.9144403,0.93717813
21,8,0.9079399,0.9359271
22,8,0.89241695,0.942317
23,8,0.8943121,0.93767273
24,8,0.9353607,0.9384694
25,8,0.9347247,0.9384694
26,8,0.93794286,0.93846214
27,8,0.9329087,0.93821716
28,8,0.93614495,0.9378692
29,8,0.9315895,0.9381073
30,8,0.9344058,0.93818104
31,8,0.92924947,0.9394129
32,8,0.92583495,0.9410017
33,8,0.90696114,0.94284
34,8,0.9184443,0.93460786
35,8,0.9404661,0.93424904
36,8,0.9402259,0.9382156
37,8,0.93902856,0.94016296
38,8,0.93535566,0.9372161
39,8,0.93908775,0.93796986
40,8,0.93315107,0.9379411
41,8,0.9285795,0.9395874
42,8,0.9272946,0.93765116
43,8,0.9255144,0.9377079
44,8,0.9191887,0.93729144
45,8,0.91487324,0.9376035
46,8,0.9018792,0.9377605
47,8,0.8965605,0.937232
48,8,0.9370772,0.9375349
49,8,0.91884214,0.9384508
50,8,0.89897394,0.93814313
51,8,0.90558517,0.9380492
52,8,0.90321857,0.93799496
53,8,0.9053938,0.93777543
54,8,0.9042467,0.9377268
55,8,0.87894785,0.9390046
56,8,0.90252125,0.9319827
57,8,0.9203016,0.93836343
58,8,0.93354046,0.9323665
59,8,0.9407919,0.93730813
60,8,0.9361156,0.9407015
61,8,0.92950535,0.9400222
62,8,0.9239007,0.9373506
63,8,0.9224267,0.93921393
64,8,0.92372704,0.9382188
65,8,0.92172545,0.9372715
66,8,0.9135397,0.9376298
67,8,0.9091571,0.9374217
68,8,0.9112703,0.9376928
69,8,0.911339,0.93778974
70,8,0.9068449,0.9390885
71,8,0.89531004,0.938996
72,8,0.93765676,0.93127996
73,8,0.9300496,0.93600446
74,8,0.92331684,0.9385978
75,8,0.9219643,0.9381245
76,8,0.93261033,0.9354769
77,8,0.9255942,0.9290802
78,8,0.9279588,0.92801064
79,8,0.9115036,0.9330513
80,8,0.9182517,0.9246146
81,8,0.9284507,0.9256135
82,8,0.93419456,0.9290258
83,8,0.9363376,0.92656994
84,8,0.9376825,0.94476
85,8,0.93680143,0.9404532
86,8,0.9309409,0.9425732
87,8,0.9336902,0.9393384
88,8,0.92569053,0.94071645
89,8,0.9206594,0.9423725
90,8,0.9255559,0.93816453
91,8,0.92209995,0.9402765
