time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.162,0.429,0.042,0.042,0,0,0
1,0.162,0.428,0.02,0.062,0,0,0
2,0.162,0.426,0.007,0.069,0,0,0
3,0.162,0.424,0.021,0.091,0,0,0
4,0.162,0.425,0.023,0.114,0,0,0
5,0.163,0.425,0.017,0.13,0,0,0
6,0.162,0.427,0.045,0.174,0,0,0
7,0.162,0.429,0.004,0.179,0,0,1
8,0.162,0.425,0.017,0.197,0,0,1
9,0.162,0.427,0.416,0.614,0,0,1
10,0.162,0.43,0.024,0.635,0,0,1
11,0.162,0.428,0.031,0.668,0,0,1
12,0.162,0.426,0.018,0.686,0,0,1
13,0.162,0.426,0.005,0.688,0,0,1
14,0.162,0.427,0.035,0.723,0,0,1
15,0.163,0.425,0.018,0.745,0,0,1
16,0.162,0.425,0.031,0.775,0,0,1
17,0.162,0.429,0.047,0.822,0,0,1
18,0.162,0.428,0.035,0.861,0,0,1
19,0.163,0.424,0.016,0.871,0,0,1
20,0.161,0.428,0.035,0.912,0,0,1
21,0.162,0.427,0.018,0.925,0,0,1
22,0.162,0.426,0.005,0.93,0,0,0
23,0.162,0.427,0.0,0.934,0,0,0
24,0.162,0.43,0.376,0.377,0,0,0
25,0.162,0.43,0.014,0.393,0,0,0
26,0.162,0.428,0.022,0.414,0,0,0
27,0.162,0.428,0.035,0.449,0,0,0
28,0.161,0.428,0.023,0.47,0,0,0
29,0.162,0.43,0.029,0.502,0,0,0
30,0.163,0.427,0.001,0.503,0,0,0
31,0.162,0.428,0.039,0.541,0,0,1
32,0.162,0.43,0.023,0.564,0,0,1
33,0.163,0.426,0.033,0.6,0,0,1
34,0.162,0.43,0.04,0.635,0,0,1
35,0.163,0.429,0.015,0.652,0,0,1
36,0.163,0.428,0.006,0.656,0,0,1
37,0.162,0.425,0.02,0.68,0,0,1
38,0.162,0.427,0.018,0.698,0,0,1
39,0.163,0.427,0.035,0.733,0,0,1
40,0.163,0.426,0.046,0.775,0,0,1
41,0.162,0.428,0.023,0.8,0,0,1
42,0.162,0.427,0.006,0.806,0,0,1
43,0.162,0.425,0.04,0.85,0,0,1
44,0.161,0.426,0.019,0.866,0,0,1
45,0.162,0.425,0.017,0.881,0,0,1
46,0.161,0.426,0.012,0.896,0,0,0
47,0.162,0.427,0.039,0.938,0,0,0
48,0.162,0.428,0.015,0.015,0,0,0
49,0.162,0.429,0.255,0.268,0,0,0
50,0.161,0.43,0.003,0.273,0,0,0
51,0.161,0.427,0.028,0.299,0,0,0
52,0.162,0.429,0.032,0.334,0,0,0
53,0.162,0.43,0.004,0.335,0,0,0
54,0.162,0.428,0.002,0.338,0,0,0
55,0.162,0.427,0.03,0.369,0,0,1
56,0.162,0.431,0.034,0.404,0,0,1
57,0.163,0.427,0.01,0.413,0,0,1
58,0.162,0.426,0.022,0.435,0,0,1
59,0.163,0.426,0.03,0.466,0,0,1
60,0.163,0.426,0.011,0.478,0,0,1
61,0.162,0.426,0.031,0.509,0,0,1
62,0.163,0.427,0.002,0.513,0,0,1
63,0.163,0.427,0.018,0.528,0,0,1
64,0.162,0.428,0.033,0.561,0,0,1
65,0.162,0.429,0.268,0.828,0,0,1
