time,route_id,Warehouse_time,pack_time
0,4,0.976954,0.9448064
1,4,1.0022674,0.94344103
2,4,0.9728902,0.9500043
3,4,0.97083884,0.9488012
4,4,0.95929754,0.948571
5,4,0.96351445,0.94734895
6,4,0.9774128,0.94745666
7,4,0.9775038,0.93807685
8,4,0.9769931,0.9394749
9,4,0.97200096,0.940462
10,4,0.9704488,0.9431658
11,4,0.98656833,0.9402958
12,4,0.9905453,0.963122
13,4,1.006984,0.9563219
14,4,0.99649584,0.9456757
15,4,1.0002356,0.948983
16,4,0.98660594,0.95282567
17,4,0.97878104,0.94888675
18,4,0.9813595,0.9514783
19,4,0.98710763,0.9501319
20,4,0.9732138,0.9413599
21,4,0.96224135,0.9521508
22,4,0.96568906,0.9386927
23,4,0.95207435,0.9367274
24,4,0.9938261,0.94691956
25,4,0.9933788,0.9426464
26,4,0.98772776,0.9430539
27,4,0.99832505,0.9397262
28,4,0.99737275,0.9427743
29,4,0.9797126,0.94750756
30,4,0.9870202,0.94300383
31,4,0.9680457,0.95817816
32,4,0.97906846,0.9524213
33,4,0.9673995,0.95428294
34,4,0.9902972,0.94222295
35,4,0.98171043,0.93057185
36,4,0.99264985,0.94618046
37,4,0.99999875,0.94834584
38,4,1.0029068,0.9440743
39,4,1.0072867,0.9387593
40,4,1.0002089,0.9447094
41,4,0.98772824,0.9289735
42,4,0.97995204,0.9347159
43,4,0.9857853,0.9510585
44,4,0.9820835,0.95151436
45,4,0.9789604,0.94530094
46,4,0.9569969,0.9345053
47,4,0.96390486,0.9390462
48,4,0.985643,0.9482118
49,4,0.9975499,0.95030737
50,4,0.9829116,0.94421417
51,4,0.98779,0.9392308
52,4,0.98229295,0.9368094
53,4,0.98276603,0.9409176
54,4,0.98755187,0.9414859
55,4,0.96126974,0.9444982
56,4,0.97098523,0.9372748
57,4,0.98060524,0.94070184
58,4,0.98598135,0.9392309
59,4,0.9942772,0.94280064
60,4,1.0013517,0.94649565
61,4,0.99879473,0.945631
62,4,1.004314,0.9433486
63,4,1.00182,0.943007
64,4,0.9991487,0.9428468
65,4,0.9948208,0.9401351
66,4,0.99141246,0.945696
67,4,0.9985198,0.93940556
68,4,0.9804522,0.93739986
69,4,0.9792856,0.950064
70,4,0.96553624,0.9416429
71,4,0.95911825,0.93801737
72,4,1.0213922,0.93525237
73,4,1.0029365,0.9328147
74,4,1.0038097,0.9381367
75,4,0.9827565,0.9388707
76,4,0.9789096,0.9328268
77,4,0.9756818,0.92927086
78,4,0.9669301,0.93181974
79,4,0.95726585,0.9455346
80,4,0.9556494,0.9419367
81,4,0.9550868,0.94506645
82,4,0.9542564,0.929255
83,4,0.991484,0.9282198
84,4,0.9843399,0.94464004
85,4,1.002088,0.94692945
86,4,1.0116678,0.94324744
87,4,1.0088123,0.9395424
88,4,1.011035,0.93972284
89,4,1.0196608,0.93508816
90,4,1.0241787,0.9347761
91,4,1.0236317,0.9310527
92,4,0.98389196,0.95018256
93,4,0.97590935,0.9473974
94,4,0.992674,0.93185794
95,4,0.99066114,0.93981916
96,4,1.0189164,0.9341563
97,4,1.0083271,0.945782
98,4,1.0024023,0.9464963
99,4,0.99475384,0.9446627
100,4,0.98800147,0.9457284
101,4,0.9863124,0.94608957
102,4,0.96409607,0.9429142
103,4,0.997163,0.95160675
104,4,1.0009649,0.9493564
105,4,0.9664825,0.9458049
106,4,0.96905386,0.95936763
107,4,0.999222,0.94674414
108,4,1.0034297,0.9416278
109,4,1.0045469,0.95163786
110,4,1.0101506,0.94800776
111,4,1.0070832,0.9487971
112,4,1.0023692,0.9596879
113,4,1.0065339,0.94899213
114,4,1.0028689,0.9455286
115,4,1.0202315,0.9360386
116,4,0.9869257,0.9582995
117,4,0.98547345,0.9405931
118,4,1.0048515,0.9409758
119,4,0.982437,0.93763363
120,4,0.9985998,0.94052684
121,4,0.9742109,0.9425088
122,4,0.97893035,0.9427236
123,4,0.9820317,0.9430612
124,4,0.99008524,0.9420697
125,4,0.9745679,0.941844
126,4,0.9754866,0.94260585
127,4,0.94095886,0.95088136
128,4,0.9384653,0.94328344
129,4,0.93605214,0.9412657
130,4,0.94407815,0.9344457
131,4,0.94778126,0.94384146
132,4,0.97522575,0.96119547
133,4,0.98989916,0.9467802
134,4,0.99285114,0.9440255
135,4,0.99945575,0.9592141
136,4,1.0072324,0.9311277
137,4,1.0052841,0.9330452
138,4,1.0120658,0.9354421
139,4,1.00913,0.9359142
140,4,0.9746626,0.9485215
141,4,0.96952355,0.9447282
142,4,0.9575984,0.949535
143,4,0.95641243,0.93612874
144,4,1.0019838,0.9457803
145,4,0.98593444,0.9472849
146,4,0.9859251,0.94611627
147,4,1.0017328,0.9454772
148,4,0.99281704,0.94687
149,4,0.9902646,0.9447419
150,4,0.9800703,0.9433402
151,4,0.96465886,0.9387825
152,4,0.96904975,0.9375871
153,4,0.9637359,0.9453427
154,4,0.9650779,0.94373906
155,4,0.97673166,0.9501864
156,4,0.9765722,0.9587698
157,4,0.985754,0.9557389
158,4,0.97816485,0.9545628
159,4,0.98272645,0.95100164
160,4,0.9935196,0.9455066
161,4,1.0015978,0.9337657
162,4,1.0047495,0.93059695
163,4,0.98964596,0.9385688
164,4,0.9808173,0.94613135
165,4,0.9609564,0.9482237
166,4,0.9722791,0.93564165
167,4,0.94808006,0.9325384
168,4,0.95892274,0.9445814
169,4,0.9593195,0.94247043
170,4,0.9569098,0.9407514
171,4,0.96163905,0.9380269
172,4,0.9645645,0.930209
173,4,0.9575976,0.92630875
174,4,0.9822729,0.9289465
175,4,0.9499955,0.95089597
176,4,0.9356683,0.94843054
177,4,0.9447402,0.9384804
178,4,0.968797,0.9209231
179,4,1.0558137,0.8931966
180,4,1.2484617,1.1047719
181,4,1.3242139,1.0590974
182,4,1.3598658,1.0391592
183,4,1.3816038,1.0197456
184,4,1.3586109,1.0186499
185,4,1.3751539,0.9996602
186,4,1.3522931,1.0186672
187,4,1.3359169,1.0176624
188,4,1.3148644,1.0198762
189,4,1.3051021,1.02412
190,4,1.3233578,1.0268914
191,4,1.3154163,1.0231332
192,4,1.05631006,1.01046598
193,4,1.01194072,0.97940004
194,4,1.0925765,1.00192058
195,4,1.06920683,0.99115849
196,4,1.10291088,0.93726176
197,4,1.11323071,0.98944414
198,4,1.17521799,0.97816539
199,4,1.07241082,0.97005528
200,4,1.15077114,0.98436022
201,4,1.22784901,1.14012611
202,4,1.30581498,1.20189345
203,4,1.31731355,1.15404785
204,4,1.36003375,1.09615457
205,4,1.34496284,1.12620425
206,4,1.33121145,1.06378436
207,4,1.3355521,1.08264863
208,4,1.22647285,1.09215486
209,4,1.18132424,1.039832
210,4,1.15806472,1.05656993
211,4,1.16655302,1.00386214
212,4,1.1082989,1.03912246
213,4,1.14291465,0.9276666
214,4,1.21736681,0.96511972
215,4,1.18495476,0.57704788
216,4,1.04326999,0.96947652
217,4,1.06963885,0.95992225
218,4,1.05863738,0.99172503
219,4,1.09727895,0.98563397
220,4,1.14519966,0.98461783
221,4,1.11890507,0.96193278
222,4,1.14584816,0.96679503
223,4,1.1710099,0.99863398
224,4,1.22201598,1.09029984
225,4,1.22708929,1.20869875
226,4,1.37300718,1.122733
227,4,1.35793221,1.13983572
228,4,1.39848673,1.11154795
229,4,1.35665655,1.09857738
230,4,1.30592728,1.06589544
231,4,1.35159993,1.08303928
232,4,1.24186707,1.04120004
233,4,1.22424936,1.07758939
234,4,1.18045259,1.03613424
235,4,1.14027035,1.06083894
236,4,1.14850104,0.98400831
237,4,1.13977671,0.91613352
238,4,1.18340242,0.92207205
239,4,1.11470985,0.47892573
