time,route_id,Warehouse_time,pack_time
0,72,0.93277454,0.9281591
1,72,0.9035548,0.96003044
2,72,0.9029356,0.9513153
3,72,0.9004547,0.95161664
4,72,0.8900293,0.95392764
5,72,0.88133556,0.9616807
6,72,0.9009326,0.95642126
7,72,0.87586355,0.96899843
8,72,0.8609551,0.9694495
9,72,0.8963524,0.9587079
10,72,0.8722461,0.9509344
11,72,0.88452053,0.93767405
12,72,0.8856613,0.9756719
13,72,0.91505134,0.962558
14,72,0.92831343,0.9559164
15,72,0.92690784,0.9479879
16,72,0.92307854,0.94756764
17,72,0.9203043,0.9549572
18,72,0.9077586,0.95169055
19,72,0.90101033,0.9511011
20,72,0.8898759,0.958495
21,72,0.9033865,0.9566356
22,72,0.9023736,0.9421512
23,72,0.87086856,0.95960474
24,72,0.9553529,0.9458947
25,72,0.92514056,0.9408809
26,72,0.88332015,0.9524971
27,72,0.88154,0.9573833
28,72,0.87870216,0.94899446
29,72,0.8923955,0.9499572
30,72,0.90857714,0.9483017
31,72,0.8676729,0.9742138
32,72,0.8481637,0.9758561
33,72,0.90220726,0.92540294
34,72,0.91744375,0.946284
35,72,0.8872167,0.9327248
36,72,0.91442937,0.9464766
37,72,0.9322828,0.94750947
38,72,0.92037773,0.9524697
39,72,0.9238223,0.9540273
40,72,0.9168395,0.9168989
41,72,0.9262446,0.95709527
42,72,0.90986955,0.9247713
43,72,0.9136055,0.9266289
44,72,0.8989007,0.9306676
45,72,0.8972491,0.9440654
46,72,0.90393054,0.94425297
47,72,0.88344634,0.9592206
48,72,0.98757267,0.9454855
49,72,0.975613,0.9440953
50,72,0.95690155,0.9438356
51,72,0.94060314,0.94575584
52,72,0.9248622,0.94398755
53,72,0.9229801,0.9539453
54,72,0.93284243,0.95475686
55,72,0.9659405,0.9530503
56,72,0.90617,0.9665595
57,72,0.92894137,0.97271365
58,72,0.89673245,0.9721528
59,72,0.91854095,0.95824325
60,72,0.9427105,0.95066166
61,72,0.9193951,0.9543144
62,72,0.9290107,0.94911116
63,72,0.9134715,0.9490303
64,72,0.92540616,0.97485864
65,72,0.91028464,0.96029437
66,72,0.90797126,0.964224
67,72,0.89913875,0.95544994
68,72,0.89736336,0.94527054
69,72,0.9038111,0.9322895
70,72,0.87727296,0.95923823
71,72,0.8713881,0.9623295
72,72,0.95109814,0.9328612
73,72,0.87567365,0.9512035
74,72,0.8878871,0.94218284
75,72,0.90363663,0.9382418
76,72,0.8989216,0.9578942
77,72,0.89614075,0.95448494
78,72,0.8800887,0.9501301
79,72,0.83424366,0.9673436
80,72,0.8822231,0.9558706
81,72,0.863815,0.95324785
82,72,0.8949267,0.9497113
83,72,0.90744096,0.9363574
84,72,0.93383676,0.96227056
85,72,0.9360995,0.9626013
86,72,0.94059867,0.95969665
87,72,0.9366892,0.9612147
88,72,0.9247575,0.95566976
89,72,0.9285394,0.962299
90,72,0.9293901,0.9584514
91,72,0.9133747,0.9571697
92,72,0.8889368,0.962211
93,72,0.9020132,0.9530016
94,72,0.90372735,0.94727117
95,72,0.8796859,0.95274085
96,72,0.9257105,0.9373633
97,72,0.920321,0.94432133
98,72,0.9326328,0.9534998
99,72,0.9207633,0.9554151
100,72,0.9338501,0.95034444
101,72,0.92426556,0.94682044
102,72,0.9092391,0.9448004
103,72,0.9314505,0.95529366
104,72,0.8777687,0.9546691
105,72,0.8796436,0.95750695
106,72,0.89465934,0.97744685
107,72,0.90182465,0.95951986
108,72,0.955768,0.9742486
109,72,0.9567358,0.97047794
110,72,0.93632114,0.96222055
111,72,0.9323578,0.9610039
112,72,0.93310565,0.96408355
113,72,0.9233341,0.95828617
114,72,0.91014385,0.9663888
115,72,0.915084,0.95933354
116,72,0.90809965,0.96185553
117,72,0.90772915,0.9664008
118,72,0.89745253,0.95252085
119,72,0.8861059,0.9597025
120,72,0.91764754,0.94127065
121,72,0.8975626,0.9521245
122,72,0.88103265,0.9539282
123,72,0.8725177,0.9467842
124,72,0.8615805,0.94925654
125,72,0.8578719,0.95033425
126,72,0.87519187,0.94979715
127,72,0.87528723,0.93739665
128,72,0.8716812,0.9439214
129,72,0.85594904,0.93823195
130,72,0.84539366,0.96942174
131,72,0.8763779,0.9417183
132,72,0.8987856,0.9684409
133,72,0.9266366,0.9628646
134,72,0.9571775,0.9766997
135,72,0.92704,0.9799427
136,72,0.92777014,0.9518155
137,72,0.9202224,0.89846927
138,72,0.96288127,0.8865264
139,72,0.9638494,0.8338531
140,72,0.9165493,0.9217297
141,72,0.9226562,0.87812626
142,72,0.877395,0.9399811
143,72,0.9149086,0.917699
144,72,0.924559,0.93956393
145,72,0.9414231,0.93141985
146,72,0.9260672,0.9297894
147,72,0.8983035,0.93833303
148,72,0.8835637,0.9504749
149,72,0.8912193,0.9285811
150,72,0.87563735,0.93875945
151,72,0.9120962,0.9419503
152,72,0.854112,0.92649776
153,72,0.8852738,0.95324516
154,72,0.8508617,0.95472735
155,72,0.85751086,0.9722787
156,72,0.91523916,0.94914865
157,72,0.9147463,0.9598812
158,72,0.94494903,0.962916
159,72,0.9372617,0.9671098
160,72,0.913908,0.96066344
161,72,0.9148207,0.952665
162,72,0.93209183,0.9586071
163,72,0.9206149,0.9638519
164,72,0.8988016,0.885649
165,72,0.89634955,0.9017088
166,72,0.8799551,0.9361135
167,72,0.9128688,0.9180142
168,72,0.91668016,0.93933356
169,72,0.9138014,0.9413842
170,72,0.890201,0.93799
171,72,0.88976705,0.9495118
172,72,0.88085186,0.94896114
173,72,0.8825304,0.95080125
174,72,0.87166417,0.94113195
175,72,0.89444363,0.9351834
176,72,0.87791216,0.9426853
177,72,0.84457064,0.9482762
178,72,0.8695502,0.95488566
179,72,0.84068125,0.9482504
180,72,0.86847126,0.95737445
181,72,0.9354081,0.9394165
182,72,0.90702945,0.9533226
183,72,0.8830277,0.952515
184,72,0.9093199,0.95032644
185,72,0.8895513,0.9520348
186,72,0.9026636,0.95251054
187,72,0.9007586,0.95392054
188,72,0.903683,0.9440093
189,72,0.8876929,0.9466346
190,72,0.8698473,0.95174134
191,72,0.8516053,0.95287323
192,72,0.95676845,0.85559791
193,72,0.91772062,1.01614058
194,72,0.90447682,1.00930536
195,72,0.93368334,0.9594335
196,72,0.91917294,1.01341319
197,72,0.92451108,0.98091125
198,72,0.87638807,1.01592195
199,72,0.92572635,0.98016906
200,72,0.87665397,1.00619841
201,72,0.95750517,1.01077259
202,72,0.98714936,0.89622003
203,72,0.96742451,0.64081091
204,72,0.93077022,0.9352541
205,72,0.9571988,1.00779939
206,72,0.95691633,1.009022
207,72,0.93555367,1.01989639
208,72,0.8961212,1.00489163
209,72,0.94155496,0.94882929
210,72,0.94754529,0.93720073
211,72,0.93399471,0.91675943
212,72,0.91858584,0.60482091
213,72,0.89547217,0.29894254
214,72,0.92617017,0.41314498
215,72,0.89517844,0.07991647
216,72,0.94085455,0.96389908
217,72,0.93706232,0.99443424
218,72,0.87498599,0.96274394
219,72,0.92210031,0.99604928
220,72,0.90439355,0.98815018
221,72,0.88221872,0.97070539
222,72,0.88141227,0.99728101
223,72,0.91750097,1.00435042
224,72,0.96996957,0.99459904
225,72,0.96927291,0.8607772
226,72,0.95486498,0.89287114
