time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,1.56,0.169,0.168,1.301,0,0,0
1,1.557,0.269,0.438,1.29,0,0,0
2,1.569,0.168,0.607,1.292,0,0,0
3,1.561,0.349,0.952,1.3,0,0,0
4,1.567,0.076,1.033,1.29,0,0,0
5,1.568,0.185,1.214,1.296,0,0,0
6,1.567,0.321,1.529,1.295,0,0,0
7,1.56,0.118,1.652,1.291,0,0,1
8,1.56,0.025,1.671,1.3,0,0,1
9,1.566,0.203,1.88,1.301,0,0,1
10,1.561,0.271,2.162,1.288,0,0,1
11,1.558,0.298,2.452,1.29,0,0,1
12,1.556,0.254,2.718,1.29,0,0,1
13,1.562,0.0,2.701,1.295,0,0,1
14,1.562,0.117,2.835,1.293,0,0,1
15,1.563,0.157,2.981,1.291,0,0,1
16,1.56,0.234,3.226,1.293,0,0,1
17,1.558,0.171,3.401,1.293,0,0,1
18,1.568,0.229,3.622,1.301,0,0,1
19,1.572,0.344,3.98,1.297,0,0,1
20,1.566,0.336,4.285,1.293,0,0,1
21,1.568,0.075,4.38,1.297,0,0,1
22,1.562,0.131,4.491,1.288,0,0,0
23,1.571,0.006,4.511,1.299,0,0,0
24,1.568,0.132,0.133,1.293,0,0,0
25,1.561,0.082,0.214,1.299,0,0,0
26,1.562,0.097,0.311,1.294,0,0,0
27,1.56,0.035,0.347,1.299,0,0,0
28,1.561,0.187,0.535,1.299,0,0,0
29,1.557,0.415,0.952,1.297,0,0,0
30,1.566,0.148,1.095,1.302,0,0,0
31,1.556,0.234,1.334,1.29,0,0,1
32,1.56,0.258,1.586,1.293,0,0,1
33,1.57,0.376,1.965,1.298,0,0,1
34,1.565,0.284,2.242,1.295,0,0,1
35,1.57,0.416,2.659,1.295,0,0,1
36,1.563,0.144,2.797,1.298,0,0,1
37,1.566,0.147,2.944,1.289,0,0,1
38,1.557,0.159,3.129,1.292,0,0,1
39,1.561,0.356,3.462,1.301,0,0,1
40,1.569,0.257,3.739,1.298,0,0,1
41,1.559,0.18,3.897,1.302,0,0,1
42,1.555,0.046,3.945,1.301,0,0,1
43,1.568,0.292,4.257,1.295,0,0,1
44,1.571,0.144,4.393,1.294,0,0,1
45,1.565,0.047,4.42,1.295,0,0,1
46,1.557,0.017,4.449,1.296,0,0,0
47,1.556,0.048,4.484,1.301,0,0,0
48,1.566,0.206,0.205,1.301,0,0,0
49,1.558,0.276,0.483,1.301,0,0,0
50,1.562,0.052,0.531,1.292,0,0,0
51,1.563,0.281,0.81,1.296,0,0,0
52,1.556,0.236,1.052,1.294,0,0,0
53,1.566,0.073,1.117,1.3,0,0,0
54,1.563,0.23,1.357,1.296,0,0,0
55,1.56,0.23,1.581,1.298,0,0,1
56,1.566,0.062,1.637,1.292,0,0,1
57,1.568,0.126,1.761,1.295,0,0,1
58,1.564,0.185,1.957,1.291,0,0,1
59,1.563,0.381,2.329,1.295,0,0,1
60,1.569,0.141,2.482,1.29,0,0,1
