time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.113,0.141,0.008,0.008,0,0,0
1,0.113,0.14,0.002,0.011,0,0,0
2,0.112,0.14,0.024,0.035,0,0,0
3,0.112,0.14,0.022,0.058,0,0,0
4,0.113,0.14,0.017,0.074,0,0,0
5,0.113,0.141,0.018,0.093,0,0,0
6,0.113,0.141,0.022,0.115,0,0,0
7,0.113,0.141,0.008,0.123,0,0,1
8,0.113,0.14,0.006,0.13,0,0,1
9,0.113,0.14,0.009,0.137,0,0,1
10,0.112,0.141,0.014,0.151,0,0,1
11,0.113,0.141,0.146,0.296,0,0,1
12,0.113,0.14,0.013,0.309,0,0,1
13,0.113,0.14,0.136,0.446,0,0,1
14,0.113,0.141,0.016,0.461,0,0,1
15,0.113,0.141,0.159,0.621,0,0,1
16,0.113,0.141,0.026,0.648,0,0,1
17,0.112,0.141,0.014,0.663,0,0,1
18,0.112,0.141,0.019,0.684,0,0,1
19,0.113,0.141,0.015,0.697,0,0,1
20,0.113,0.14,0.025,0.722,0,0,1
21,0.113,0.14,0.012,0.731,0,0,1
22,0.113,0.141,0.006,0.739,0,0,0
23,0.113,0.141,0.15,0.886,0,0,0
24,0.113,0.141,0.021,0.022,0,0,0
25,0.113,0.14,0.01,0.032,0,0,0
26,0.112,0.141,0.009,0.041,0,0,0
27,0.113,0.14,0.019,0.061,0,0,0
28,0.113,0.141,0.029,0.09,0,0,0
29,0.113,0.141,0.029,0.119,0,0,0
30,0.113,0.14,0.025,0.144,0,0,0
31,0.113,0.141,0.018,0.163,0,0,1
32,0.113,0.14,0.007,0.17,0,0,1
33,0.112,0.141,0.001,0.171,0,0,1
34,0.112,0.141,0.027,0.199,0,0,1
35,0.112,0.141,0.146,0.342,0,0,1
36,0.113,0.141,0.019,0.365,0,0,1
37,0.112,0.141,0.166,0.532,0,0,1
38,0.113,0.141,0.007,0.537,0,0,1
39,0.112,0.141,0.028,0.563,0,0,1
40,0.113,0.141,0.025,0.588,0,0,1
41,0.113,0.14,0.027,0.616,0,0,1
42,0.113,0.141,0.172,0.786,0,0,1
43,0.113,0.141,0.024,0.818,0,0,1
44,0.113,0.141,0.027,0.839,0,0,1
45,0.113,0.14,0.026,0.863,0,0,1
46,0.113,0.141,0.008,0.876,0,0,0
47,0.113,0.141,0.013,0.885,0,0,0
48,0.113,0.141,0.026,0.026,0,0,0
49,0.113,0.141,0.023,0.05,0,0,0
50,0.113,0.141,0.013,0.063,0,0,0
51,0.113,0.141,0.015,0.078,0,0,0
