time,route_id,Warehouse_time,pack_time
0,1,1.0932815,0.98901206
1,1,1.086295,0.9580115
2,1,1.0450861,0.95876896
3,1,0.9679125,0.9930908
4,1,1.0715873,0.9692217
5,1,1.0107127,0.9720219
6,1,1.0257171,0.95996207
7,1,1.0283341,0.9534726
8,1,1.0349853,0.94452447
9,1,1.0183492,0.9402815
10,1,0.99899596,0.92497814
11,1,1.0368292,0.9605049
12,1,1.0471605,0.9816718
13,1,1.06456,0.9717616
14,1,1.0663575,0.9574795
15,1,1.0304912,0.98137224
16,1,0.9966485,0.9502452
17,1,1.0740517,0.9614459
18,1,1.0213143,0.985408
19,1,1.0371981,0.9501227
20,1,1.0009779,0.9287089
21,1,1.0264522,0.95602006
22,1,0.99673194,0.938114
23,1,1.0239165,0.95292604
24,1,1.0794475,0.9564427
25,1,1.0821422,0.9815489
26,1,1.0571986,0.9621388
27,1,1.0576923,0.99297667
28,1,1.0518612,0.9518172
29,1,1.1049825,0.96011937
30,1,1.0842081,0.95487326
31,1,1.0640322,0.9609045
32,1,1.0394309,0.97377014
33,1,1.0659024,0.94682133
34,1,1.0296452,0.959803
35,1,1.0807595,0.97629297
36,1,1.1159124,0.97477466
37,1,1.0903342,0.9497134
38,1,1.0676916,0.98309004
39,1,1.0592151,0.9990552
40,1,1.0492396,0.9739381
41,1,1.0645803,1.0140871
42,1,1.0142944,0.95886326
43,1,1.0232338,0.9738803
44,1,1.006103,0.98686683
45,1,1.0089213,0.98717815
46,1,1.0311577,0.9380441
47,1,0.9895075,0.9677725
48,1,1.1766752,0.9106186
49,1,1.1439495,0.93428767
50,1,1.1108263,0.9168685
51,1,1.0565276,0.9814002
52,1,1.0511801,0.99561614
53,1,1.0030789,0.9815367
54,1,1.0791038,0.9952102
55,1,1.04371,1.0036069
56,1,1.0191815,0.97596204
57,1,1.0359709,0.9679397
58,1,1.0708787,0.96943074
59,1,1.0384881,0.95750886
60,1,1.0686619,0.9700983
61,1,1.0899336,0.9737501
62,1,1.075671,0.9540354
63,1,1.0783554,0.97773015
64,1,1.0661479,0.9899887
65,1,1.0619676,0.96755284
66,1,1.0392855,0.97253686
67,1,1.048478,0.9849447
68,1,1.0343181,0.9741389
69,1,1.0055631,0.9553571
70,1,1.0453379,0.9549834
71,1,0.9840976,0.97587174
72,1,1.2064337,0.9463741
73,1,1.137656,0.9453707
74,1,1.1099355,0.9683695
75,1,1.0711046,0.9732359
76,1,1.0876416,0.9582378
77,1,1.0668471,0.9624777
78,1,1.0685499,0.94704074
79,1,1.1400094,0.94624436
80,1,1.082864,0.9463625
81,1,1.0945907,0.9679572
82,1,1.0651648,0.96811026
83,1,1.067169,0.97923315
84,1,1.1675984,0.97740793
85,1,1.1168883,0.98158324
86,1,1.0812422,0.98904455
87,1,1.0791838,0.9890663
88,1,1.1067814,0.96586895
89,1,1.096247,0.9846875
90,1,1.0960636,0.96323556
91,1,1.0735404,0.97127247
92,1,1.0386554,0.97859335
93,1,1.0516937,0.9528192
94,1,1.0351254,0.9791784
95,1,1.0372002,0.9698407
96,1,1.2039998,0.98273385
97,1,1.1471337,0.9848941
98,1,1.1952095,0.96741164
99,1,1.1738602,0.96941483
100,1,1.1656141,0.9621332
101,1,1.1240423,0.9531868
102,1,1.0933731,0.96371496
103,1,1.1386219,0.9854124
104,1,1.1854409,0.9379646
105,1,1.0983307,0.95333576
106,1,1.0656612,0.9665707
107,1,1.1492655,0.94538915
108,1,1.1316793,0.9765798
109,1,1.1430482,0.99116766
110,1,1.1255962,0.989925
111,1,1.1189739,0.9710805
112,1,1.1148034,0.95214874
113,1,1.1047251,0.9720362
114,1,1.1052704,0.9588083
115,1,1.0838555,0.96574897
116,1,1.042366,0.9602601
117,1,1.026233,0.9761866
118,1,1.0538074,0.97525245
119,1,1.0199993,0.9540144
120,1,1.2319136,0.9887163
121,1,1.1995065,0.997938
122,1,1.08762,0.95744073
123,1,1.0684849,1.0309389
124,1,1.0431986,1.0306844
125,1,1.0387746,1.0087061
126,1,1.0398206,1.0170386
127,1,1.2307448,0.95925367
128,1,1.0159228,1.0270339
129,1,1.0385104,0.993013
130,1,1.0203532,0.9723686
131,1,1.0507045,0.9980771
132,1,1.1172216,0.98281085
133,1,1.080195,0.98517513
134,1,1.0793351,0.9753705
135,1,1.0900564,0.9522786
136,1,1.091309,0.9537667
137,1,1.0561625,0.94092834
138,1,1.030565,0.9711855
139,1,1.0022666,0.96726835
140,1,1.0365583,0.9537676
141,1,1.0094696,0.92207956
142,1,0.9610532,0.96929646
143,1,0.99216574,0.9464709
144,1,1.2680328,1.0253607
145,1,1.2421618,1.0445673
146,1,1.247144,0.95818824
147,1,1.1763339,1.0060701
148,1,1.2038167,0.96805537
149,1,1.029508,0.99773085
150,1,1.1217861,0.97272503
151,1,1.1165085,0.9309432
152,1,1.0966032,0.92914677
153,1,1.0955541,0.9163849
154,1,1.0744326,0.96977997
155,1,1.0899646,0.9753262
156,1,1.0546939,0.9862958
157,1,0.9915017,0.9980482
158,1,1.0474287,0.9866646
159,1,1.0230421,0.97049177
160,1,1.0188609,0.9696952
161,1,1.0321815,0.96652067
162,1,0.96654403,0.9333073
163,1,0.9945346,0.9393693
164,1,0.99492806,0.95150316
165,1,0.9752105,0.8879593
166,1,0.9175294,0.93462247
167,1,0.9430357,0.91860545
168,1,1.112272,0.96699965
169,1,1.1454338,0.9109365
170,1,1.0349147,0.97340584
171,1,1.0502008,0.9849094
172,1,1.0864699,1.000022
173,1,1.0662892,0.9791198
174,1,1.0730938,0.9738119
175,1,1.1079235,0.9510497
176,1,1.0734895,0.9991908
177,1,1.0393021,0.9549688
178,1,1.0140573,0.9883763
179,1,1.0321941,0.9636992
180,1,1.0232594,0.9914694
181,1,1.0728271,0.96633565
182,1,1.0449815,0.9685505
183,1,1.000628,0.9510509
184,1,0.9378991,0.9544848
185,1,1.0198069,0.94223946
186,1,0.97029936,0.95270854
187,1,0.97244596,0.93410647
188,1,0.9495098,0.9312148
189,1,0.94295233,0.9054712
190,1,0.9596756,0.92262924
191,1,0.9298111,0.9332031
192,1,1.10324848,1.022367
193,1,1.07050753,0.99907279
194,1,1.21238244,1.01236236
195,1,1.21945453,0.99477488
196,1,1.18920588,1.01709092
197,1,0.99205345,1.03385067
198,1,1.11874282,1.03156793
199,1,1.16670144,0.99547869
200,1,1.01337075,1.04285109
201,1,1.06959069,1.02302003
202,1,1.1918503,0.91427267
203,1,1.13133228,0.87628698
204,1,1.14677882,0.90000153
205,1,1.04882014,0.93299413
206,1,1.02353311,0.99071538
