time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,3.613,0.188,0.188,2.983,0,0,0
1,3.611,0.297,0.487,2.967,0,0,0
2,3.607,0.381,0.865,2.967,0,0,0
3,3.605,0.207,1.072,2.984,0,0,0
4,3.61,0.097,1.173,2.988,0,0,0
5,3.631,0.315,1.478,2.968,0,0,0
6,3.609,0.601,2.082,2.969,0,0,0
7,3.627,0.719,2.801,2.982,0,0,1
8,3.612,0.742,3.548,2.964,0,0,1
9,3.615,0.251,3.794,2.979,0,0,1
10,3.607,0.697,4.489,2.969,0,0,1
11,3.619,0.272,4.748,2.967,0,0,1
12,3.623,0.072,4.86,2.984,0,0,1
13,3.619,0.497,5.317,2.982,0,0,1
14,3.615,0.444,5.765,2.977,0,0,1
15,3.628,0.625,6.406,2.978,0,0,1
16,3.632,0.291,6.708,2.992,0,0,1
17,3.637,0.068,6.737,2.968,0,0,1
18,3.636,0.531,7.326,2.964,0,0,1
19,3.635,0.212,7.517,2.97,0,0,1
20,3.632,0.522,8.008,2.98,0,0,1
21,3.641,4.074,12.074,2.969,0,0,1
22,3.636,0.704,12.843,2.984,0,0,0
23,3.645,4.01,16.786,2.972,0,0,0
24,3.632,0.606,0.611,2.986,0,0,0
25,3.643,0.133,0.742,2.99,0,0,0
26,3.611,0.547,1.293,2.974,0,0,0
27,3.646,0.728,2.01,2.968,0,0,0
28,3.639,0.413,2.43,2.986,0,0,0
29,3.611,0.688,3.123,2.979,0,0,0
30,3.608,0.334,3.447,2.987,0,0,0
31,3.627,0.132,3.59,2.98,0,0,1
32,3.632,0.542,4.11,2.978,0,0,1
33,3.621,0.437,4.563,2.976,0,0,1
34,3.634,0.227,4.799,2.988,0,0,1
35,3.621,0.324,5.116,2.973,0,0,1
36,3.604,0.756,5.869,2.986,0,0,1
37,3.642,4.385,10.255,2.987,0,0,1
38,3.615,0.324,10.562,2.974,0,0,1
39,3.63,0.275,10.87,2.969,0,0,1
40,3.607,0.13,11.028,2.968,0,0,1
41,3.621,0.042,11.047,2.972,0,0,1
42,3.605,0.254,11.277,2.99,0,0,1
43,3.626,0.331,11.662,2.979,0,0,1
44,3.624,4.458,15.999,2.967,0,0,1
45,3.627,0.173,16.18,2.979,0,0,1
46,3.626,0.295,16.545,2.962,0,0,0
47,3.607,0.219,16.764,2.979,0,0,0
48,3.608,0.175,0.174,2.977,0,0,0
49,3.614,0.012,0.186,2.966,0,0,0
50,3.635,0.077,0.263,2.972,0,0,0
51,3.622,0.798,1.056,2.98,0,0,0
52,3.63,0.774,1.83,2.974,0,0,0
53,3.621,0.28,2.117,2.987,0,0,0
54,3.62,0.455,2.57,2.97,0,0,0
55,3.615,0.408,2.976,2.981,0,0,1
56,3.617,0.477,3.456,2.966,0,0,1
57,3.617,0.341,3.807,2.982,0,0,1
58,3.609,0.105,3.905,2.989,0,0,1
59,3.62,0.731,4.648,2.974,0,0,1
60,3.634,1.388,6.003,2.96,0,0,1
61,3.633,0.96,6.952,2.973,0,0,1
62,3.637,1.188,8.166,2.971,0,0,1
63,3.634,0.7,8.826,2.971,0,0,1
64,3.609,1.401,10.283,2.962,0,0,1
65,3.612,1.236,11.522,2.964,0,0,1
66,3.623,1.301,12.836,2.963,0,0,1
67,3.62,0.984,13.831,2.971,0,0,1
68,3.622,0.343,14.114,2.981,0,0,1
69,3.604,0.893,15.061,2.962,0,0,1
70,3.624,0.539,15.521,2.98,0,0,0
71,3.619,1.024,16.63,2.968,0,0,0
72,3.616,0.384,0.382,2.966,0,1,0
73,3.635,0.198,0.581,2.966,0,1,0
74,3.637,0.503,1.086,2.961,0,1,0
75,3.634,0.084,1.167,2.986,0,1,0
76,3.627,0.489,1.668,2.967,0,1,0
77,3.606,0.246,1.902,2.964,0,1,0
78,3.617,0.145,2.06,2.971,0,1,0
79,3.616,0.246,2.292,2.962,0,1,1
80,3.622,3.511,5.839,2.973,0,1,1
81,3.64,0.371,6.207,2.985,0,1,1
82,3.612,0.204,6.408,2.982,0,1,1
83,3.612,0.189,6.61,2.978,0,1,1
84,3.63,0.206,6.782,2.968,0,1,1
85,3.631,0.647,7.408,2.988,0,1,1
86,3.636,0.292,7.703,2.963,0,1,1
87,3.637,0.201,7.965,2.975,0,1,1
88,3.606,0.287,8.242,2.984,0,1,1
89,3.62,0.455,8.7,2.98,0,1,1
90,3.624,0.2,8.877,2.986,0,1,1
91,3.619,0.525,9.397,2.973,0,1,1
92,3.63,0.317,9.733,2.98,0,1,1
93,3.634,3.513,13.197,2.986,0,1,1
94,3.642,3.573,16.885,2.979,0,1,0
95,3.652,0.05,16.782,2.984,0,1,0
96,3.63,0.778,0.775,2.961,0,1,0
97,3.622,0.892,1.66,2.99,0,1,0
98,3.652,0.458,2.115,2.984,0,1,0
99,3.628,0.078,2.197,2.963,0,1,0
100,3.626,0.607,2.822,2.967,0,1,0
101,3.632,0.312,3.128,2.97,0,1,0
102,3.652,0.569,3.697,2.966,0,1,0
103,3.647,0.945,4.635,2.965,0,1,1
104,3.648,0.587,5.198,2.982,0,1,1
105,3.642,0.773,5.992,2.973,0,1,1
106,3.629,0.078,6.08,2.987,0,1,1
107,3.626,0.717,6.769,2.987,0,1,1
108,3.635,0.679,7.447,2.981,0,1,1
109,3.628,0.536,8.037,2.969,0,1,1
110,3.647,0.387,8.372,2.959,0,1,1
111,3.623,0.539,8.979,2.971,0,1,1
112,3.638,0.477,9.408,2.977,0,1,1
113,3.616,0.405,9.791,2.977,0,1,1
114,3.624,0.861,10.642,2.974,0,1,1
115,3.621,0.165,10.843,2.967,0,1,1
