time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.142,0.16,0.023,0.023,0,0,0
1,0.142,0.16,0.046,0.069,0,0,0
2,0.141,0.159,0.006,0.075,0,0,0
3,0.141,0.159,0.057,0.132,0,0,0
4,0.142,0.159,0.005,0.136,0,0,0
5,0.142,0.159,0.052,0.19,0,0,0
6,0.141,0.159,0.029,0.219,0,0,0
7,0.142,0.16,0.07,0.29,0,0,1
8,0.142,0.159,0.032,0.319,0,0,1
9,0.142,0.159,0.051,0.37,0,0,1
10,0.142,0.159,0.078,0.448,0,0,1
11,0.141,0.159,0.04,0.49,0,0,1
12,0.142,0.159,0.022,0.511,0,0,1
13,0.142,0.16,0.019,0.53,0,0,1
14,0.141,0.16,0.025,0.558,0,0,1
15,0.142,0.159,0.01,0.568,0,0,1
16,0.142,0.159,0.053,0.622,0,0,1
17,0.141,0.16,0.045,0.664,0,0,1
18,0.142,0.16,0.055,0.718,0,0,1
19,0.141,0.159,0.054,0.775,0,0,1
20,0.141,0.16,0.0,0.773,0,0,1
21,0.142,0.16,0.046,0.818,0,0,1
22,0.142,0.16,0.054,0.876,0,0,0
23,0.142,0.159,0.057,0.927,0,0,0
24,0.142,0.16,0.01,0.01,0,0,0
25,0.142,0.159,0.016,0.026,0,0,0
26,0.142,0.16,0.039,0.065,0,0,0
27,0.141,0.159,0.007,0.073,0,0,0
28,0.141,0.159,0.015,0.088,0,0,0
29,0.142,0.159,0.012,0.099,0,0,0
30,0.142,0.159,0.022,0.121,0,0,0
31,0.142,0.16,0.036,0.157,0,0,1
32,0.142,0.159,0.046,0.203,0,0,1
33,0.141,0.16,0.014,0.218,0,0,1
34,0.142,0.16,0.002,0.218,0,0,1
35,0.142,0.16,0.024,0.244,0,0,1
36,0.141,0.159,0.044,0.286,0,0,1
37,0.141,0.159,0.032,0.319,0,0,1
38,0.142,0.159,0.313,0.632,0,0,1
39,0.142,0.16,0.016,0.65,0,0,1
40,0.141,0.16,0.028,0.674,0,0,1
41,0.143,0.159,0.037,0.715,0,0,1
42,0.142,0.159,0.049,0.76,0,0,1
43,0.142,0.16,0.027,0.793,0,0,1
44,0.142,0.159,0.012,0.802,0,0,1
45,0.142,0.159,0.041,0.846,0,0,1
46,0.142,0.159,0.048,0.888,0,0,0
47,0.143,0.159,0.048,0.935,0,0,0
48,0.142,0.16,0.037,0.037,0,0,0
49,0.142,0.16,0.037,0.074,0,0,0
50,0.142,0.159,0.029,0.104,0,0,0
51,0.142,0.16,0.014,0.118,0,0,0
52,0.142,0.16,0.022,0.14,0,0,0
53,0.142,0.159,0.015,0.155,0,0,0
54,0.141,0.159,0.046,0.201,0,0,0
55,0.142,0.16,0.016,0.218,0,0,1
56,0.142,0.159,0.038,0.255,0,0,1
57,0.142,0.159,0.008,0.264,0,0,1
58,0.142,0.159,0.006,0.272,0,0,1
59,0.142,0.159,0.018,0.287,0,0,1
60,0.142,0.159,0.047,0.335,0,0,1
61,0.142,0.16,0.013,0.348,0,0,1
62,0.143,0.159,0.023,0.373,0,0,1
63,0.142,0.16,0.032,0.402,0,0,1
64,0.142,0.159,0.033,0.439,0,0,1
65,0.142,0.16,0.01,0.448,0,0,1
66,0.142,0.16,0.006,0.454,0,0,1
67,0.142,0.159,0.043,0.494,0,0,1
68,0.142,0.16,0.036,0.534,0,0,1
69,0.143,0.16,0.036,0.568,0,0,1
70,0.142,0.16,0.324,0.895,0,0,0
71,0.142,0.16,0.046,0.934,0,0,0
72,0.142,0.159,0.018,0.018,0,1,0
73,0.142,0.159,0.006,0.023,0,1,0
74,0.142,0.159,0.01,0.034,0,1,0
75,0.142,0.16,0.008,0.041,0,1,0
76,0.142,0.16,0.009,0.05,0,1,0
77,0.142,0.16,0.007,0.056,0,1,0
78,0.142,0.16,0.011,0.068,0,1,0
79,0.142,0.16,0.018,0.086,0,1,1
80,0.141,0.161,0.275,0.362,0,1,1
81,0.143,0.16,0.005,0.366,0,1,1
82,0.142,0.16,0.006,0.372,0,1,1
83,0.142,0.159,0.006,0.38,0,1,1
84,0.142,0.159,0.03,0.41,0,1,1
85,0.142,0.159,0.016,0.427,0,1,1
86,0.142,0.159,0.034,0.459,0,1,1
87,0.142,0.16,0.008,0.47,0,1,1
88,0.143,0.16,0.038,0.507,0,1,1
89,0.141,0.16,0.034,0.543,0,1,1
90,0.141,0.16,0.007,0.547,0,1,1
91,0.142,0.16,0.023,0.573,0,1,1
92,0.142,0.159,0.284,0.855,0,1,1
93,0.141,0.161,0.025,0.88,0,1,1
94,0.142,0.16,0.036,0.916,0,1,0
95,0.142,0.159,0.022,0.94,0,1,0
96,0.142,0.16,0.063,0.063,0,1,0
97,0.142,0.16,0.006,0.07,0,1,0
98,0.142,0.16,0.051,0.121,0,1,0
99,0.143,0.159,0.008,0.129,0,1,0
100,0.143,0.159,0.087,0.215,0,1,0
101,0.142,0.16,0.002,0.218,0,1,0
102,0.142,0.159,0.049,0.266,0,1,0
103,0.143,0.16,0.012,0.278,0,1,1
104,0.141,0.16,0.03,0.307,0,1,1
105,0.141,0.159,0.039,0.346,0,1,1
106,0.142,0.16,0.081,0.428,0,1,1
107,0.142,0.159,0.003,0.431,0,1,1
108,0.142,0.159,0.055,0.484,0,1,1
109,0.142,0.16,0.04,0.528,0,1,1
