time,route_id,Warehouse_time,pack_time
0,61,0.81965894,0.9515317
1,61,0.8161005,0.9499774
2,61,0.8091265,0.9471245
3,61,0.8037179,0.94384336
4,61,0.8017087,0.9553875
5,61,0.7887878,0.9455644
6,61,0.7904974,0.9469112
7,61,0.7727295,0.95185405
8,61,0.7705211,0.9551317
9,61,0.77058405,0.95135754
10,61,0.77403414,0.9514117
11,61,0.77916753,0.9327337
12,61,0.7918877,0.9628258
13,61,0.79133713,0.9585916
14,61,0.7967736,0.9606129
15,61,0.80295384,0.95563185
16,61,0.8037826,0.9584284
17,61,0.80240554,0.9604759
18,61,0.8092028,0.95009726
19,61,0.7935039,0.94941103
20,61,0.80149746,0.9530039
21,61,0.7990349,0.9572956
22,61,0.7848865,0.9587959
23,61,0.7664382,0.96227473
24,61,0.82607853,0.94565094
25,61,0.8161872,0.9471366
26,61,0.8192339,0.9480252
27,61,0.81555974,0.95281523
28,61,0.81130683,0.9559538
29,61,0.80265874,0.9516554
30,61,0.7939919,0.95215815
31,61,0.78006566,0.94966066
32,61,0.7713006,0.95859146
33,61,0.7753862,0.9550146
34,61,0.7880821,0.9574091
35,61,0.8065845,0.94891393
36,61,0.803524,0.9534937
37,61,0.81555766,0.9618802
38,61,0.8117908,0.96518457
39,61,0.8137705,0.9661773
40,61,0.7989899,0.96542853
41,61,0.7894958,0.9605333
42,61,0.8011551,0.94807595
43,61,0.8001834,0.9616009
44,61,0.7911832,0.96153766
45,61,0.7738625,0.95587176
46,61,0.77759284,0.9546024
47,61,0.77013713,0.9663952
48,61,0.8196925,0.9491169
49,61,0.81500816,0.9603326
50,61,0.8108667,0.9538032
51,61,0.81141627,0.95307225
52,61,0.8001399,0.9495195
53,61,0.7940774,0.9562532
54,61,0.79254687,0.95344305
55,61,0.7737568,0.95214653
56,61,0.7715122,0.9471939
57,61,0.7776099,0.95445377
58,61,0.784536,0.9507886
59,61,0.79234314,0.94697446
60,61,0.80413055,0.9613884
61,61,0.81582373,0.95907134
62,61,0.8030716,0.9548892
63,61,0.794316,0.9580882
64,61,0.79554135,0.9484769
65,61,0.7751001,0.95456344
66,61,0.77991736,0.9677106
67,61,0.7850244,0.96349734
68,61,0.7789165,0.9509333
69,61,0.770762,0.95796597
70,61,0.7624918,0.9607795
71,61,0.7815178,0.9554539
72,61,0.8401635,0.95096207
73,61,0.8047918,0.95340383
74,61,0.7976322,0.9517349
75,61,0.78993815,0.9504224
76,61,0.78200394,0.94877607
77,61,0.7866577,0.95110863
78,61,0.78767085,0.9491544
79,61,0.7815579,0.9549486
80,61,0.7802833,0.9468585
81,61,0.7895118,0.949432
82,61,0.79460686,0.9479934
83,61,0.80777216,0.9472192
84,61,0.8210805,0.95138234
85,61,0.8118211,0.9531946
86,61,0.81919,0.95941603
87,61,0.8050472,0.94962484
88,61,0.810527,0.9505933
89,61,0.81564903,0.95304936
90,61,0.7857931,0.96274793
91,61,0.78124267,0.9722942
92,61,0.79572695,0.96200883
93,61,0.77012616,0.9693386
94,61,0.7781323,0.9614767
95,61,0.77266204,0.962777
96,61,0.8317844,0.9706523
97,61,0.82992756,0.94843644
98,61,0.8133232,0.94657195
99,61,0.80691355,0.94959116
100,61,0.81335735,0.95013714
101,61,0.81111205,0.94943285
102,61,0.80594206,0.9489379
103,61,0.8057829,0.9533302
104,61,0.7994665,0.9623745
105,61,0.79428154,0.94803536
106,61,0.7992929,0.94643414
107,61,0.7860448,0.9526205
108,61,0.8074029,0.95400447
109,61,0.8138641,0.95816165
110,61,0.8217498,0.9544989
111,61,0.8240944,0.95397174
112,61,0.8217185,0.94860554
113,61,0.816183,0.9528146
114,61,0.81265116,0.9526843
115,61,0.7974873,0.9525771
116,61,0.78034693,0.9515336
117,61,0.78145045,0.95502234
118,61,0.7781161,0.9531829
119,61,0.7741197,0.9600919
120,61,0.8135126,0.94885933
121,61,0.7992395,0.9605485
122,61,0.788191,0.9598044
123,61,0.78439045,0.96028554
124,61,0.79061127,0.9534712
125,61,0.7913839,0.95023453
126,61,0.7906993,0.9519057
127,61,0.7667866,0.9909196
128,61,0.7736714,0.968284
129,61,0.77126753,0.9602888
130,61,0.78483754,0.9621345
131,61,0.78357065,0.9529363
132,61,0.8016268,0.9578088
