time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,2.356,0.81,0.812,1.79,0,0,0
1,2.356,0.007,0.824,1.781,0,0,0
2,2.339,0.233,1.049,1.781,0,0,0
3,2.343,0.856,1.914,1.776,0,0,0
4,2.348,0.921,2.819,1.784,0,0,0
5,2.341,0.692,3.529,1.79,0,0,0
6,2.345,0.31,3.813,1.777,0,0,0
7,2.355,0.401,4.217,1.786,0,0,1
8,2.357,0.102,4.335,1.775,0,0,1
9,2.354,0.286,4.641,1.785,0,0,1
10,2.341,0.932,5.56,1.79,0,0,1
11,2.351,1.098,6.674,1.778,0,0,1
12,2.344,0.969,7.597,1.786,0,0,1
13,2.354,0.53,8.183,1.787,0,0,1
14,2.338,0.241,8.357,1.774,0,0,1
15,2.357,0.011,8.406,1.776,0,0,1
16,2.345,0.418,8.777,1.78,0,0,1
17,2.338,0.246,9.053,1.787,0,0,1
18,2.356,0.459,9.546,1.79,0,0,1
19,2.356,0.259,9.8,1.774,0,0,1
20,2.355,0.079,9.863,1.789,0,0,1
21,2.344,0.326,10.158,1.782,0,0,1
22,2.358,0.426,10.618,1.787,0,0,0
23,2.343,0.225,10.827,1.78,0,0,0
24,2.338,0.253,0.254,1.786,0,0,0
25,2.343,0.073,0.327,1.786,0,0,0
26,2.349,0.106,0.432,1.78,0,0,0
27,2.353,0.794,1.231,1.775,0,0,0
28,2.355,0.893,2.129,1.775,0,0,0
29,2.345,0.74,2.864,1.773,0,0,0
30,2.342,0.145,3.002,1.783,0,0,0
31,2.355,0.869,3.888,1.785,0,0,1
32,2.352,0.536,4.406,1.775,0,0,1
33,2.348,0.493,4.897,1.778,0,0,1
34,2.337,0.587,5.466,1.779,0,0,1
35,2.337,0.296,5.801,1.784,0,0,1
36,2.343,0.467,6.257,1.791,0,0,1
37,2.34,0.181,6.463,1.787,0,0,1
38,2.349,0.671,7.122,1.785,0,0,1
39,2.347,0.84,7.957,1.789,0,0,1
40,2.36,0.475,8.411,1.778,0,0,1
41,2.338,0.19,8.61,1.783,0,0,1
42,2.344,0.128,8.755,1.785,0,0,1
43,2.34,0.147,8.91,1.789,0,0,1
44,2.36,0.439,9.347,1.774,0,0,1
45,2.358,0.629,9.928,1.79,0,0,1
46,2.336,0.554,10.529,1.788,0,0,0
47,2.353,0.373,10.92,1.774,0,0,0
48,2.338,0.297,0.298,1.779,0,0,0
49,2.351,0.077,0.375,1.786,0,0,0
50,2.358,0.271,0.645,1.791,0,0,0
51,2.357,0.134,0.783,1.776,0,0,0
52,2.357,0.174,0.95,1.773,0,0,0
53,2.351,0.152,1.102,1.784,0,0,0
54,2.347,0.041,1.15,1.78,0,0,0
55,2.339,0.318,1.468,1.783,0,0,1
56,2.348,0.103,1.567,1.787,0,0,1
57,2.346,0.298,1.865,1.777,0,0,1
58,2.341,0.327,2.187,1.782,0,0,1
59,2.341,0.094,2.287,1.773,0,0,1
60,2.358,0.142,2.418,1.775,0,0,1
61,2.359,0.17,2.589,1.779,0,0,1
62,2.345,0.247,2.838,1.773,0,0,1
63,2.346,0.229,3.068,1.79,0,0,1
64,2.345,0.101,3.175,1.776,0,0,1
65,2.354,0.183,3.362,1.788,0,0,1
66,2.345,0.16,3.524,1.78,0,0,1
67,2.344,0.09,3.609,1.775,0,0,1
68,2.36,0.192,3.805,1.775,0,0,1
69,2.365,3.565,7.381,1.788,0,0,1
70,2.378,3.578,10.903,1.784,0,0,0
71,2.349,0.214,11.166,1.788,0,0,0
72,2.339,0.673,0.675,1.783,0,1,0
73,2.338,0.096,0.767,1.788,0,1,0
74,2.343,0.451,1.227,1.788,0,1,0
75,2.351,0.12,1.344,1.783,0,1,0
76,2.347,0.856,2.198,1.788,0,1,0
77,2.343,0.382,2.582,1.784,0,1,0
78,2.336,0.643,3.214,1.783,0,1,0
79,2.353,0.134,3.34,1.779,0,1,1
80,2.359,0.532,3.876,1.785,0,1,1
81,2.34,0.739,4.612,1.79,0,1,1
82,2.345,0.605,5.202,1.784,0,1,1
83,2.339,0.303,5.549,1.786,0,1,1
84,2.36,0.3,5.837,1.789,0,1,1
85,2.355,0.689,6.505,1.788,0,1,1
86,2.345,0.761,7.25,1.784,0,1,1
87,2.345,0.646,7.924,1.779,0,1,1
88,2.341,0.129,8.062,1.786,0,1,1
89,2.339,0.171,8.252,1.782,0,1,1
90,2.354,0.798,9.006,1.779,0,1,1
91,2.339,0.259,9.316,1.778,0,1,1
92,2.339,0.525,9.853,1.773,0,1,1
93,2.358,0.146,9.911,1.789,0,1,1
94,2.352,0.06,10.061,1.783,0,1,0
95,2.336,0.875,10.929,1.777,0,1,0
96,2.347,0.251,0.251,1.775,0,1,0
97,2.344,0.325,0.581,1.785,0,1,0
98,2.352,0.214,0.795,1.784,0,1,0
99,2.348,0.454,1.242,1.78,0,1,0
100,2.347,0.197,1.446,1.772,0,1,0
101,2.337,0.134,1.572,1.784,0,1,0
102,2.349,0.38,1.965,1.781,0,1,0
103,2.352,0.404,2.367,1.777,0,1,1
104,2.358,0.008,2.359,1.784,0,1,1
105,2.346,0.427,2.803,1.775,0,1,1
106,2.355,0.325,3.129,1.784,0,1,1
107,2.36,0.03,3.149,1.785,0,1,1
108,2.354,0.414,3.555,1.785,0,1,1
109,2.353,0.134,3.699,1.782,0,1,1
110,2.359,0.506,4.196,1.783,0,1,1
111,2.346,0.209,4.408,1.777,0,1,1
112,2.342,0.226,4.652,1.791,0,1,1
113,2.357,0.011,4.662,1.774,0,1,1
114,2.358,0.142,4.784,1.79,0,1,1
115,2.357,5.667,10.403,1.787,0,1,1
116,2.365,0.23,10.626,1.776,0,1,1
117,2.369,0.031,10.75,1.785,0,1,1
118,2.349,0.013,10.751,1.781,0,1,0
119,2.358,0.293,10.987,1.777,0,1,0
