time,route_id,Warehouse_time,pack_time
0,14,0.99218166,0.9359461
1,14,0.991384,0.93476427
2,14,0.9870219,0.93403643
3,14,0.98814124,0.9339384
4,14,0.98659027,0.9335798
5,14,0.99323905,0.93296206
6,14,0.9902879,0.9308342
7,14,0.9831244,0.93219674
8,14,0.9807019,0.93475896
9,14,0.97853565,0.9344574
10,14,0.9796375,0.9330106
11,14,0.9786291,0.9235751
12,14,1.0115311,0.94522
13,14,1.0105451,0.93760884
14,14,1.0117875,0.9329918
15,14,1.0181456,0.93443906
16,14,1.0161726,0.9253255
17,14,1.0112566,0.92796934
18,14,1.0171303,0.9310629
19,14,1.019864,0.9277941
20,14,1.0144852,0.92218
21,14,0.9847975,0.9193779
22,14,0.9933425,0.9232442
23,14,0.9821669,0.92215663
24,14,0.9805064,0.9367479
25,14,0.98556155,0.93817425
26,14,0.96772134,0.93436086
27,14,0.99258566,0.9336432
28,14,0.9766162,0.9282471
29,14,0.96145517,0.93181074
30,14,0.98125535,0.93283856
31,14,0.972147,0.93305284
32,14,0.97934324,0.9284137
33,14,0.9713987,0.9244405
34,14,0.98382807,0.9088979
35,14,1.0110848,0.9187341
36,14,1.0165598,0.93413335
37,14,1.0227746,0.935746
38,14,1.0271819,0.93279743
39,14,1.020345,0.935147
40,14,1.0265001,0.9302799
41,14,1.0245942,0.93121034
42,14,0.9999267,0.92912424
43,14,0.99701595,0.9365875
44,14,0.99454725,0.9396097
45,14,0.99289083,0.9354967
46,14,0.9912135,0.9332617
47,14,0.9842539,0.93248045
48,14,0.9953472,0.93743527
49,14,0.99140567,0.93808013
50,14,1.0027461,0.93517
51,14,0.99769497,0.9324533
52,14,0.9996041,0.9270393
53,14,1.0001152,0.9279997
54,14,1.0013648,0.92619735
55,14,0.98691434,0.93198806
56,14,1.0007124,0.9321171
57,14,0.9995395,0.9384931
58,14,1.0064504,0.9214202
59,14,1.0120318,0.9230377
60,14,1.0185287,0.9305154
61,14,1.0194184,0.9300275
62,14,1.0179313,0.93159944
63,14,1.016783,0.9340054
64,14,1.0225432,0.940568
65,14,1.016944,0.93499154
66,14,1.0135835,0.932319
67,14,1.0049777,0.93124294
68,14,1.0063114,0.93393993
69,14,0.99636906,0.93272173
70,14,0.98743784,0.92991763
71,14,0.987817,0.9307192
72,14,0.9956826,0.9313687
73,14,1.0030937,0.93188536
74,14,0.97813463,0.92858136
75,14,1.0010899,0.9270557
76,14,0.98450786,0.92450684
77,14,0.9919009,0.9238254
78,14,0.9858435,0.92032033
79,14,0.96691245,0.94228256
80,14,0.96778095,0.9367385
81,14,0.9846463,0.93674356
82,14,1.0043622,0.9308016
83,14,1.0140151,0.9290862
84,14,1.0239007,0.9264528
85,14,1.0283194,0.9277059
86,14,1.036948,0.9376515
87,14,1.036809,0.932628
88,14,1.0430679,0.9330653
89,14,1.0393524,0.9295429
90,14,1.0430553,0.9284725
91,14,1.0427735,0.9228717
92,14,1.0488741,0.91696995
93,14,1.0163888,0.91729295
94,14,0.99103785,0.9322268
95,14,0.99151886,0.9309257
96,14,0.9953283,0.9308594
97,14,0.997561,0.9340666
98,14,0.98416793,0.9317845
99,14,0.9838988,0.93476963
100,14,0.98601115,0.93234956
101,14,0.991567,0.92801607
102,14,0.9966029,0.92687225
103,14,0.98936385,0.9349947
104,14,0.97073823,0.9345662
105,14,0.96378547,0.9365715
106,14,0.97218597,0.9388634
107,14,0.972435,0.93118155
108,14,1.0000393,0.9431567
109,14,1.0134444,0.93187153
110,14,1.0276489,0.93660605
111,14,1.048679,0.92746764
112,14,1.036459,0.9259106
113,14,1.0321429,0.9355992
114,14,1.0376651,0.9299437
115,14,1.0354918,0.92899644
116,14,1.0131314,0.9311077
117,14,0.99141586,0.9339638
118,14,0.99127275,0.9297878
119,14,0.9902933,0.93138826
120,14,0.9940542,0.9370632
121,14,0.98791313,0.93547297
122,14,0.9958771,0.9349167
123,14,0.9968462,0.9318625
124,14,0.9966243,0.93055075
125,14,0.9932505,0.9292499
126,14,0.9948292,0.9275425
127,14,0.96117485,0.93424624
128,14,0.9720532,0.935209
129,14,0.97713155,0.92812175
130,14,0.9833487,0.90944564
131,14,0.9994768,0.9296169
132,14,1.0081993,0.93595564
133,14,1.018909,0.9417617
134,14,1.0133427,0.9428052
135,14,1.0255791,0.93161565
136,14,1.0352875,0.92121315
137,14,1.0417902,0.9199297
138,14,1.0274174,0.92276525
139,14,1.0335897,0.919367
140,14,1.020385,0.91515064
141,14,1.0219445,0.91215813
142,14,0.993713,0.9319949
143,14,0.9793879,0.9279901
144,14,0.98112524,0.93695176
145,14,0.9757266,0.93731356
146,14,0.98151,0.9356697
147,14,0.9880541,0.93592185
148,14,0.9907775,0.93572265
149,14,0.9853288,0.93464386
150,14,0.98592633,0.9333976
151,14,0.94501305,0.932654
152,14,0.9487171,0.92791414
153,14,0.9526599,0.926806
154,14,0.950068,0.9360992
155,14,0.9761137,0.92282736
156,14,1.0199552,0.95835954
157,14,1.0102526,0.9521435
158,14,1.0056556,0.9369572
159,14,1.0083511,0.9373307
160,14,1.010836,0.9391278
161,14,1.0190392,0.9236644
162,14,1.0226238,0.9327854
163,14,1.0099229,0.9228628
164,14,1.0052059,0.93251306
165,14,0.98245823,0.9374629
166,14,0.9729802,0.9333397
167,14,0.97926056,0.93809927
168,14,1.0000528,0.93292236
169,14,0.9930881,0.9368456
170,14,0.9910097,0.9364673
171,14,0.9877881,0.9325737
172,14,0.9822664,0.932413
173,14,0.9832819,0.9294723
174,14,0.97887576,0.9287566
175,14,0.9608718,0.9369238
176,14,0.9774426,0.9311663
177,14,0.9740728,0.93069077
178,14,0.98100245,0.92784655
179,14,0.99659985,0.9120819
180,14,1.0144471,0.9430688
181,14,1.0106671,0.9361659
182,14,1.0249811,0.93632936
183,14,1.0191271,0.93274957
184,14,1.0246637,0.9327734
185,14,1.0097051,0.9307548
186,14,1.0203972,0.9303695
187,14,0.9983708,0.9325048
188,14,0.99828386,0.93135726
189,14,0.9924781,0.93366706
190,14,0.9957878,0.9340914
191,14,0.98778534,0.9316436
192,14,1.04072654,0.96416366
193,14,0.99501741,0.9597016
194,14,1.00936568,0.95370913
195,14,1.05278254,0.97379565
196,14,1.0156312,0.95271456
197,14,1.01164854,0.97247535
198,14,1.04666412,0.94518107
199,14,1.02274942,0.98773313
200,14,1.04500782,0.99614698
201,14,1.02122879,0.96231478
202,14,1.05947006,0.97481048
203,14,1.05786872,0.96524394
204,14,1.05540395,0.94898003
205,14,1.0685029,1.00407195
206,14,1.01730955,1.00060892
207,14,1.0328033,0.97778863
208,14,1.01886237,0.97554642
209,14,1.01486766,0.97677714
210,14,1.02454519,0.96430153
211,14,0.96682835,0.99400604
212,14,0.95389056,0.97934872
213,14,1.00474119,0.78889328
214,14,0.97307748,0.70517063
215,14,0.96447563,0.36646327
216,14,1.03044224,0.96179152
217,14,1.00990629,0.96672881
218,14,1.05207539,0.94106239
219,14,1.03773141,0.95550185
220,14,1.04900014,0.98250258
221,14,1.03263187,0.9912492
222,14,1.03888965,0.94131589
223,14,1.02494907,0.93916684
224,14,1.04165041,0.9721629
225,14,1.01193154,0.99729419
226,14,1.03347993,0.97040224
227,14,1.04051363,0.98275292
228,14,1.01881158,0.95793229
229,14,1.07130611,0.94468999
230,14,1.03251588,0.95435357
231,14,1.05705976,0.97247988
232,14,1.01372361,0.94094664
233,14,1.00594211,0.97128242
234,14,0.99977922,0.97831947
235,14,1.01854014,1.0049299
236,14,0.98587769,0.95421523
237,14,0.99858773,0.73761857
238,14,0.99844462,0.76845133
239,14,1.02242255,0.39744878
0,26,1.0376729,0.9268505
1,26,1.0503267,0.93126297
2,26,1.0388147,0.93180734
3,26,1.0312264,0.9289859
4,26,1.0373708,0.93032706
5,26,1.0281074,0.9285429
6,26,1.0404565,0.92873544
7,26,1.013168,0.9320591
8,26,1.0191594,0.9232091
9,26,1.0215807,0.93030185
10,26,1.0268606,0.9310125
11,26,1.0435182,0.9157704
12,26,1.079274,0.934552
13,26,1.0778909,0.93601066
14,26,1.069305,0.92744255
15,26,1.0702208,0.93247855
16,26,1.0602796,0.9294944
17,26,1.0619488,0.9270549
18,26,1.0579695,0.9304716
19,26,1.0580051,0.92906606
20,26,1.0552114,0.93354356
21,26,1.0506346,0.9294013
22,26,1.054734,0.9224035
23,26,1.0468687,0.92738086
24,26,1.0438061,0.9291714
25,26,1.027741,0.9258625
26,26,1.032024,0.92181987
27,26,1.0156176,0.92514145
28,26,1.0262654,0.91473305
29,26,1.0300547,0.91188145
30,26,1.0238851,0.92079335
31,26,1.0077071,0.9266022
32,26,1.0120611,0.92683184
33,26,1.0373896,0.92404205
34,26,1.0455989,0.94017076
35,26,1.0581124,0.9373268
36,26,1.063744,0.9365405
37,26,1.0683012,0.9404334
38,26,1.0705874,0.9387536
39,26,1.0604969,0.94419587
40,26,1.0705348,0.94282025
41,26,1.0654281,0.93377477
42,26,1.0554368,0.9312431
43,26,1.0527532,0.92428714
44,26,1.0453831,0.928995
45,26,1.0506899,0.9279059
46,26,1.0449421,0.9275837
47,26,1.0469139,0.9300426
48,26,1.0619648,0.9312415
49,26,1.0182493,0.9319307
50,26,1.0339297,0.9257897
51,26,1.0381382,0.9303509
52,26,1.036343,0.92814124
53,26,1.0386909,0.9230769
54,26,1.0491698,0.9202992
55,26,1.0250176,0.9312936
56,26,1.0372225,0.93100166
57,26,1.047221,0.9310924
58,26,1.0568699,0.9284747
59,26,1.0544091,0.92772007
60,26,1.0620649,0.9288589
61,26,1.0718349,0.93488276
62,26,1.0724137,0.9329346
63,26,1.0834429,0.9329294
64,26,1.07382,0.9288124
65,26,1.0703652,0.9253413
66,26,1.0670998,0.9259836
67,26,1.0678444,0.92675173
68,26,1.066087,0.9266485
69,26,1.0512887,0.92553675
70,26,1.0449989,0.9252179
71,26,1.0388883,0.9223317
72,26,1.03602,0.9287116
73,26,1.0216782,0.936382
74,26,1.0331126,0.924411
75,26,1.0017022,0.92723674
76,26,1.0238864,0.91907585
77,26,1.0201021,0.9208776
78,26,1.0265869,0.92166674
79,26,0.99960756,0.9288343
80,26,0.9999744,0.9318827
81,26,1.0181124,0.9229809
82,26,1.0286634,0.9276148
83,26,1.0401018,0.92775935
84,26,1.0766172,0.9409258
85,26,1.0807751,0.95092475
86,26,1.073389,0.927125
87,26,1.0686029,0.94104403
88,26,1.0859392,0.93758595
89,26,1.0838492,0.93037903
90,26,1.075242,0.92128456
91,26,1.0826987,0.92493933
92,26,1.0718981,0.9254141
93,26,1.0464731,0.9265479
94,26,1.0548689,0.9248737
95,26,1.046757,0.9229104
96,26,1.0333831,0.9293911
97,26,1.0350434,0.9299553
98,26,1.0329856,0.92958516
99,26,1.0301824,0.92609626
100,26,1.0260789,0.92181474
101,26,1.0126069,0.92261344
102,26,1.0125619,0.9260793
103,26,1.0040694,0.92763835
104,26,1.0078902,0.9278467
105,26,1.0056325,0.92060673
106,26,1.0054902,0.924867
107,26,1.0104426,0.92502415
108,26,1.0418764,0.9398778
109,26,1.0728347,0.9362289
110,26,1.0823547,0.9246337
111,26,1.0768498,0.92083013
112,26,1.0722845,0.9138794
113,26,1.0888779,0.9215501
114,26,1.0846916,0.91684276
115,26,1.0762484,0.923226
116,26,1.0453011,0.9308629
117,26,1.0484874,0.9254422
118,26,1.0549561,0.92035675
119,26,1.032871,0.92721623
120,26,1.0468686,0.925649
121,26,1.0319498,0.92458665
122,26,1.0290867,0.92271864
123,26,1.0397223,0.9196746
124,26,1.027791,0.92721164
125,26,1.0260069,0.9240896
126,26,1.025563,0.92415524
127,26,0.99927986,0.93240845
128,26,1.0011909,0.9338048
129,26,1.0094591,0.92708045
130,26,1.0181725,0.92913085
131,26,1.0358021,0.9277874
132,26,1.0440389,0.93481386
133,26,1.053003,0.93512905
134,26,1.0559931,0.93713456
135,26,1.0627878,0.935355
136,26,1.0746748,0.9337182
137,26,1.076918,0.93899715
138,26,1.0675876,0.93303794
139,26,1.0664041,0.9344039
140,26,1.0627453,0.9313086
141,26,1.0698693,0.9345182
142,26,1.054692,0.9249393
143,26,1.0471164,0.9269794
144,26,1.0349534,0.9240262
145,26,1.0231688,0.9262086
146,26,1.0213165,0.9249803
147,26,1.0174838,0.9275179
148,26,1.0206463,0.92395544
149,26,1.0172439,0.9248142
150,26,1.0096382,0.92328185
151,26,1.0000656,0.9292695
152,26,0.9973589,0.9204211
153,26,0.9993459,0.92254925
154,26,1.0043445,0.93723935
155,26,1.033018,0.925235
156,26,1.0533826,0.959597
157,26,1.049492,0.9327868
158,26,1.0639427,0.94164765
159,26,1.0707401,0.9266251
160,26,1.0692182,0.9371234
161,26,1.0816705,0.93695784
162,26,1.0787665,0.93778306
163,26,1.0824608,0.93693113
164,26,1.0598986,0.9316186
165,26,1.0479907,0.9278248
166,26,1.0454535,0.93293124
167,26,1.043006,0.9288969
168,26,1.0457718,0.9341534
169,26,1.0550058,0.9330513
170,26,1.0436809,0.9311697
171,26,1.0481051,0.93148565
172,26,1.0495961,0.9293537
173,26,1.0502176,0.92734987
174,26,1.0510235,0.92546767
175,26,1.0564443,0.9220665
176,26,1.0340006,0.92975825
177,26,1.0154027,0.9326892
178,26,1.0133021,0.9342917
179,26,1.0448124,0.9191078
180,26,1.0619166,0.9339136
181,26,1.0761441,0.9272834
182,26,1.08687,0.9299323
183,26,1.0860237,0.93122226
184,26,1.0895765,0.93065596
185,26,1.0778427,0.9315661
186,26,1.0850333,0.93443125
187,26,1.0704505,0.93419313
188,26,1.0689052,0.9317709
189,26,1.0606545,0.9330162
190,26,1.061074,0.9303733
191,26,1.0450308,0.93211585
192,26,1.07756686,0.94725138
193,26,1.09112227,0.99437034
194,26,1.0749023,0.96942925
195,26,1.1023196,0.95932555
196,26,1.05408812,0.99156946
197,26,1.05024207,0.9781425
198,26,1.09240568,0.95902342
199,26,1.07395709,0.97777736
200,26,1.10033488,0.97901207
201,26,1.08215129,0.98978329
202,26,1.12005031,0.9823314
203,26,1.12729287,1.01819193
204,26,1.10388196,0.98122311
205,26,1.12944758,0.9941709
206,26,1.11595702,0.98011357
207,26,1.13197529,0.96013892
208,26,1.1251626,0.97422111
209,26,1.05706978,0.94546127
210,26,1.08799958,0.97866577
211,26,1.06355953,1.02085876
212,26,1.0738045,0.78234529
213,26,1.06102693,0.53776401
214,26,1.051296,0.55887055
215,26,1.05359507,0.05475805
216,26,1.05587101,0.96796006
217,26,1.06577337,0.94073361
218,26,1.0563519,0.95802253
219,26,1.07784998,0.94874889
220,26,1.0519371,0.96174866
221,26,1.07870066,0.9911781
222,26,1.09056473,0.94166929
223,26,1.05990541,0.96595538
224,26,1.09146786,0.95078981
225,26,1.10808623,0.82722586
226,26,1.1346755,0.93231082
227,26,1.12198186,0.9844957
228,26,1.08148444,0.99692959
229,26,1.09484255,0.94477344
230,26,1.09683108,0.9365238
231,26,1.08781683,0.9537217
232,26,1.0997541,0.96969026
233,26,1.10061061,0.98182034
234,26,1.09716272,1.01713741
235,26,1.06091857,0.8883608
236,26,1.06914234,0.75095439
237,26,1.09899962,0.18810499
238,26,1.0453378,0.32654449
239,26,1.05227482,0.07756232
0,46,0.9760768,0.9187306
1,46,0.9765509,0.9109192
2,46,0.9701644,0.9192926
3,46,0.9798845,0.91842955
4,46,0.9757557,0.9144284
5,46,0.96961224,0.9138702
6,46,0.96859705,0.913658
7,46,0.96561974,0.9277772
8,46,0.9551698,0.9185175
9,46,0.9594952,0.91770333
10,46,0.96237373,0.90628517
11,46,0.96975946,0.91289693
12,46,0.9891038,0.93351376
13,46,0.9868432,0.9244684
14,46,0.98743135,0.9189602
15,46,0.9892737,0.91926223
16,46,0.9831483,0.9190647
17,46,0.9724746,0.91632366
18,46,0.97123307,0.9201509
19,46,0.9766404,0.916231
20,46,0.9706763,0.92011154
21,46,0.9602672,0.9210976
22,46,0.96979094,0.91836053
23,46,0.95186985,0.9171314
24,46,0.96836025,0.919532
25,46,0.9526386,0.9292697
26,46,0.9372525,0.9294821
27,46,0.96395576,0.9199184
28,46,0.9514961,0.91470414
29,46,0.9461442,0.91706514
30,46,0.95778924,0.91111624
31,46,0.93820304,0.9096594
32,46,0.9417157,0.9113471
33,46,0.94704896,0.90188026
34,46,0.9572116,0.90656585
35,46,0.9879503,0.9139323
36,46,0.98653233,0.9226862
37,46,0.9981039,0.92895126
38,46,0.9991325,0.9337636
39,46,0.994899,0.91465986
40,46,0.9986844,0.9314785
41,46,0.9855484,0.92813206
42,46,0.9645584,0.9262245
43,46,0.96932137,0.9217367
44,46,0.96158075,0.923361
45,46,0.96821135,0.91674536
46,46,0.9639943,0.9250124
47,46,0.96319115,0.91945493
48,46,0.9913081,0.9227255
49,46,0.96434295,0.9282506
50,46,0.98434687,0.91976595
51,46,0.9728619,0.919944
52,46,0.968345,0.91834605
53,46,0.9685448,0.9169227
54,46,0.96846163,0.9130982
55,46,0.9662674,0.91813344
56,46,0.96264046,0.90970755
57,46,0.9645168,0.912656
58,46,0.9746022,0.9173918
59,46,0.9777175,0.92235386
60,46,0.98518217,0.9261173
61,46,0.98603934,0.9264959
62,46,0.9890746,0.9216181
63,46,0.9914943,0.9181043
64,46,0.9902221,0.9240408
65,46,0.9900465,0.9159729
66,46,0.980735,0.91746217
67,46,0.98016655,0.91204107
68,46,0.97985727,0.9113159
69,46,0.9704195,0.9152008
70,46,0.95937747,0.9234754
71,46,0.957431,0.9176301
72,46,0.98812944,0.9197651
73,46,0.9825323,0.91892594
74,46,0.96812695,0.9215789
75,46,0.97975856,0.9182763
76,46,0.9655849,0.9155555
77,46,0.971012,0.91257733
78,46,0.9581674,0.912286
79,46,0.9403936,0.91781825
80,46,0.94403297,0.9149836
81,46,0.9757311,0.9106854
82,46,0.9803278,0.907514
83,46,0.9937296,0.9151062
84,46,1.0022432,0.9202701
85,46,1.0057237,0.9197043
86,46,1.0015163,0.90479004
87,46,1.0065482,0.91983783
88,46,1.0085019,0.9135953
89,46,1.0028504,0.9116109
90,46,1.0025498,0.9290274
91,46,1.0136899,0.9137041
92,46,1.0034645,0.91172516
93,46,0.98695934,0.9283949
94,46,0.95797855,0.9233252
95,46,0.9680502,0.9228861
96,46,0.9810734,0.9198548
97,46,0.9765913,0.9197033
98,46,0.96515524,0.9225976
99,46,0.95730007,0.92042875
100,46,0.96116656,0.92107356
101,46,0.96752083,0.917511
102,46,0.9759663,0.91700876
103,46,0.9621315,0.92400074
104,46,0.95478094,0.91684026
105,46,0.9450458,0.9184742
106,46,0.95802176,0.9126374
107,46,0.9621402,0.9130061
108,46,0.9938288,0.91407263
109,46,0.99764043,0.9188997
110,46,1.0088749,0.9186236
111,46,1.0214375,0.9099957
112,46,1.0126106,0.9122735
113,46,1.0035942,0.9079874
114,46,1.0056355,0.91638815
115,46,1.006304,0.91359395
116,46,0.975382,0.89034194
117,46,0.96321523,0.92552745
118,46,0.9737778,0.9257291
119,46,0.96091235,0.91999865
120,46,0.978989,0.9238969
121,46,0.96488875,0.92624444
122,46,0.9606303,0.91813296
123,46,0.9571142,0.92158
124,46,0.9538344,0.918324
125,46,0.9605508,0.91964406
126,46,0.95031214,0.91852486
127,46,0.9295268,0.9267911
128,46,0.9363409,0.91221845
129,46,0.93851006,0.91692
130,46,0.95656955,0.9100652
131,46,0.9681734,0.9167186
132,46,0.978978,0.9299882
133,46,0.98888683,0.94165564
134,46,0.9835954,0.9320219
135,46,0.9909889,0.93358105
136,46,1.0003641,0.9146606
137,46,1.0078514,0.9104558
138,46,0.9964787,0.90706223
139,46,0.9973143,0.9044501
140,46,0.9762561,0.9042102
141,46,0.9808095,0.887451
142,46,0.9541069,0.89747924
143,46,0.9507942,0.9162488
144,46,0.96294725,0.9215223
145,46,0.9476713,0.92241096
146,46,0.95455015,0.9185363
147,46,0.96130097,0.9189838
148,46,0.9585921,0.91989535
149,46,0.95240915,0.9175021
150,46,0.95085746,0.91409767
151,46,0.9236125,0.9185959
152,46,0.93279076,0.9171287
153,46,0.9388016,0.9164144
154,46,0.92619455,0.9341753
155,46,0.9482363,0.92558795
156,46,0.98108625,0.9454729
157,46,0.9799765,0.9309516
158,46,0.98302984,0.92938423
159,46,0.9770505,0.9268738
160,46,0.983507,0.91913015
161,46,0.9883741,0.91586906
162,46,0.98412144,0.91654575
163,46,0.9786609,0.9099227
164,46,0.9745712,0.9154261
165,46,0.94303215,0.92585135
166,46,0.93790466,0.91986036
167,46,0.9414301,0.9190729
168,46,1.0044014,0.9279226
169,46,0.9755991,0.92579013
170,46,0.9717892,0.9256091
171,46,0.97342193,0.92539775
172,46,0.9768585,0.92241275
173,46,0.97536343,0.9225567
174,46,0.96756536,0.92173547
175,46,0.94553363,0.9245059
176,46,0.94523686,0.93005884
177,46,0.9662563,0.9226181
178,46,0.9453273,0.92421055
179,46,0.9726704,0.9208501
180,46,0.98237264,0.9213961
181,46,0.98701227,0.9276104
182,46,0.9902852,0.9248351
183,46,0.9840897,0.928188
184,46,0.98620665,0.92541665
185,46,0.97452086,0.9271501
186,46,0.98799646,0.93008345
187,46,0.9662822,0.92747295
188,46,0.9651698,0.92943764
189,46,0.95248556,0.93157494
190,46,0.9592641,0.9266609
191,46,0.9520813,0.9275609
192,46,1.08398426,0.96830457
193,46,1.00017691,0.93585294
