time,route_id,Warehouse_time,pack_time
0,7,0.909332,0.9332243
1,7,0.8976267,0.93458307
2,7,0.89805967,0.93425846
3,7,0.8978445,0.9340143
4,7,0.8913394,0.93680984
5,7,0.9044474,0.93299973
6,7,0.90998423,0.9321779
7,7,0.8902917,0.92057353
8,7,0.889404,0.9222059
9,7,0.90273654,0.9168819
10,7,0.8943556,0.91422665
11,7,0.9163992,0.9182232
12,7,0.9279022,0.9418721
13,7,0.91956407,0.9433613
14,7,0.9267228,0.94264174
15,7,0.9357408,0.9366751
16,7,0.93510437,0.9324771
17,7,0.9351494,0.9382454
18,7,0.9332949,0.9334957
19,7,0.92893696,0.9310749
20,7,0.93570435,0.9284671
21,7,0.9123705,0.9345962
22,7,0.90785474,0.93354833
23,7,0.89235574,0.9334942
24,7,0.91679525,0.9366282
25,7,0.8982023,0.93847483
26,7,0.90313274,0.93755704
27,7,0.90214014,0.939108
28,7,0.9055497,0.9395256
29,7,0.90074444,0.9372858
30,7,0.9094607,0.9348658
31,7,0.8996514,0.9271158
32,7,0.87339467,0.92622757
33,7,0.89305747,0.9269309
34,7,0.9028867,0.93216306
35,7,0.9032041,0.9308756
36,7,0.92864734,0.94056666
37,7,0.93406236,0.94264543
38,7,0.9377464,0.9237215
39,7,0.9287754,0.9390081
40,7,0.9248355,0.9421345
41,7,0.92278636,0.93894875
42,7,0.92135775,0.9307844
43,7,0.91933584,0.9343603
44,7,0.91657126,0.9360117
45,7,0.9069258,0.9422244
46,7,0.88771236,0.94080067
47,7,0.90169686,0.9420124
48,7,0.90382034,0.9354261
49,7,0.9036301,0.93700826
50,7,0.9005543,0.9357077
51,7,0.9140483,0.9361833
52,7,0.9075885,0.9382288
53,7,0.906552,0.9396697
54,7,0.90359753,0.93478644
55,7,0.8855575,0.9331293
56,7,0.87861127,0.92710364
57,7,0.8865571,0.92911214
58,7,0.9064358,0.9282943
59,7,0.90418607,0.9251512
60,7,0.96157944,0.9359204
61,7,0.94403446,0.93780994
62,7,0.9344615,0.93295544
63,7,0.9429871,0.9301507
64,7,0.93972456,0.92555636
65,7,0.9376935,0.9261408
66,7,0.93363345,0.92574596
67,7,0.92684555,0.9268362
68,7,0.9172336,0.9312221
69,7,0.9199501,0.92845887
70,7,0.91222584,0.9244051
71,7,0.89782065,0.94100696
72,7,0.923775,0.93565094
73,7,0.9124711,0.9365417
74,7,0.9279912,0.9365503
75,7,0.9074122,0.9382631
76,7,0.9146258,0.9353056
77,7,0.9152085,0.93383205
78,7,0.9197381,0.9273077
79,7,0.92149866,0.9267047
