time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,3.813,0.072,0.072,2.219,0,0,0
1,3.808,0.535,0.61,2.212,0,0,0
2,3.828,0.36,0.973,2.2,0,0,0
3,3.805,0.079,1.049,2.209,0,0,0
4,3.814,0.447,1.5,2.211,0,0,0
5,3.828,0.057,1.561,2.199,0,0,0
6,3.826,0.216,1.773,2.207,0,0,0
7,3.797,0.26,2.021,2.214,0,0,1
8,3.8,0.019,2.056,2.214,0,0,1
9,3.802,4.407,6.445,2.2,0,0,1
10,3.817,4.449,10.863,2.209,0,0,1
11,3.811,0.58,11.42,2.217,0,0,1
12,3.833,0.553,12.036,2.219,0,0,1
13,3.813,0.257,12.242,2.198,0,0,1
14,3.836,0.565,12.892,2.208,0,0,1
15,3.821,0.342,13.188,2.216,0,0,1
16,3.821,0.191,13.384,2.197,0,0,1
17,3.8,0.188,13.578,2.211,0,0,1
18,3.829,0.428,13.95,2.195,0,0,1
19,3.816,0.283,14.248,2.208,0,0,1
20,3.814,0.515,14.807,2.209,0,0,1
21,3.797,0.133,14.949,2.205,0,0,1
22,3.81,0.331,15.265,2.203,0,0,0
23,3.819,0.479,15.674,2.216,0,0,0
24,3.818,0.368,0.368,2.202,0,0,0
25,3.808,0.866,1.238,2.218,0,0,0
26,3.807,0.028,1.257,2.209,0,0,0
27,3.796,0.83,2.086,2.203,0,0,0
28,3.794,1.011,3.094,2.205,0,0,0
29,3.815,0.106,3.218,2.215,0,0,0
30,3.814,0.546,3.759,2.206,0,0,0
31,3.83,1.262,5.032,2.199,0,0,1
32,3.805,1.074,6.095,2.217,0,0,1
33,3.808,0.394,6.506,2.212,0,0,1
34,3.802,0.978,7.459,2.217,0,0,1
35,3.819,0.732,8.191,2.211,0,0,1
36,3.809,0.303,8.463,2.209,0,0,1
37,3.832,0.924,9.417,2.21,0,0,1
38,3.816,0.087,9.522,2.217,0,0,1
39,3.817,0.602,10.102,2.216,0,0,1
40,3.804,0.114,10.247,2.2,0,0,1
41,3.807,0.786,11.017,2.199,0,0,1
42,3.814,0.392,11.401,2.194,0,0,1
43,3.826,1.067,12.513,2.213,0,0,1
44,3.825,0.802,13.327,2.2,0,0,1
45,3.819,0.978,14.274,2.211,0,0,1
46,3.804,1.216,15.402,2.203,0,0,0
47,3.803,0.024,15.56,2.21,0,0,0
48,3.8,0.583,0.583,2.211,0,0,0
49,3.832,0.187,0.772,2.197,0,0,0
50,3.829,0.696,1.467,2.198,0,0,0
51,3.815,0.292,1.769,2.208,0,0,0
52,3.796,0.568,2.335,2.195,0,0,0
53,3.809,0.665,3.002,2.215,0,0,0
54,3.818,0.586,3.582,2.197,0,0,0
55,3.798,0.115,3.718,2.203,0,0,1
56,3.809,0.537,4.234,2.205,0,0,1
57,3.796,0.507,4.756,2.213,0,0,1
58,3.823,0.177,4.92,2.197,0,0,1
59,3.802,0.063,5.011,2.215,0,0,1
60,3.826,0.583,5.597,2.206,0,0,1
61,3.817,0.565,6.105,2.211,0,0,1
62,3.825,0.328,6.477,2.199,0,0,1
63,3.807,0.617,7.101,2.194,0,0,1
64,3.827,0.245,7.303,2.214,0,0,1
65,3.804,0.334,7.665,2.205,0,0,1
66,3.799,0.67,8.318,2.199,0,0,1
67,3.797,0.316,8.622,2.2,0,0,1
68,3.814,0.369,9.023,2.198,0,0,1
69,3.83,0.414,9.425,2.194,0,0,1
70,3.835,5.619,15.014,2.206,0,0,0
71,3.819,0.613,15.586,2.213,0,0,0
72,3.821,1.172,1.167,2.215,0,1,0
73,3.816,0.864,2.041,2.197,0,1,0
74,3.798,1.29,3.32,2.207,0,1,0
75,3.801,0.773,4.093,2.2,0,1,0
76,3.801,0.091,4.195,2.214,0,1,0
77,3.817,0.425,4.619,2.196,0,1,0
78,3.829,0.359,4.961,2.208,0,1,0
79,3.831,0.452,5.426,2.202,0,1,1
80,3.796,1.052,6.445,2.195,0,1,1
81,3.823,0.528,6.989,2.199,0,1,1
82,3.832,0.585,7.619,2.198,0,1,1
83,3.805,0.581,8.16,2.2,0,1,1
84,3.805,0.76,8.93,2.201,0,1,1
85,3.823,0.911,9.807,2.215,0,1,1
86,3.812,0.099,9.92,2.215,0,1,1
87,3.8,0.271,10.233,2.215,0,1,1
88,3.821,0.403,10.659,2.196,0,1,1
89,3.816,1.305,11.889,2.212,0,1,1
90,3.825,0.867,12.804,2.214,0,1,1
91,3.806,0.554,13.335,2.206,0,1,1
92,3.819,0.95,14.273,2.194,0,1,1
93,3.803,0.067,14.323,2.207,0,1,1
94,3.831,0.52,14.856,2.199,0,1,0
95,3.831,0.621,15.498,2.197,0,1,0
96,3.82,3.01,3.0,2.203,0,1,0
97,3.807,3.007,6.011,2.195,0,1,0
98,3.843,0.275,6.27,2.206,0,1,0
99,3.831,0.039,6.313,2.195,0,1,0
100,3.825,0.009,6.375,2.198,0,1,0
101,3.816,0.246,6.587,2.197,0,1,0
102,3.818,0.31,6.906,2.211,0,1,0
103,3.837,0.181,7.058,2.21,0,1,1
104,3.843,0.273,7.328,2.202,0,1,1
105,3.842,0.005,7.341,2.206,0,1,1
106,3.822,0.188,7.52,2.202,0,1,1
107,3.84,0.281,7.811,2.197,0,1,1
108,3.831,0.405,8.211,2.207,0,1,1
109,3.822,0.015,8.269,2.199,0,1,1
110,3.844,0.316,8.543,2.204,0,1,1
111,3.811,0.38,8.952,2.209,0,1,1
112,3.821,2.994,11.897,2.214,0,1,1
113,3.848,0.248,12.161,2.199,0,1,1
114,3.823,0.033,12.246,2.199,0,1,1
115,3.829,0.041,12.259,2.207,0,1,1
116,3.838,2.998,15.345,2.209,0,1,1
117,3.83,0.171,15.4,2.193,0,1,1
118,3.856,0.268,15.717,2.204,0,1,0
119,3.831,0.218,15.848,2.203,0,1,0
120,3.829,0.736,0.73,2.201,0,0,0
121,3.836,0.728,1.469,2.195,0,0,0
122,3.861,0.074,1.535,2.213,0,0,0
123,3.858,0.085,1.616,2.206,0,0,0
124,3.842,0.063,1.678,2.212,0,0,0
125,3.844,0.066,1.748,2.212,0,0,0
126,3.842,0.034,1.784,2.212,0,0,0
127,3.861,0.008,1.786,2.198,0,0,1
128,3.855,0.016,1.814,2.199,0,0,1
129,3.864,0.049,1.851,2.198,0,0,1
130,3.857,0.053,1.907,2.203,0,0,1
