time,route_id,SortingCneter_time
0,49,0.4807285426713231
1,49,0.5538793462506727
2,49,0.331250603218932
3,49,0.4971136946451936
4,49,0.3727295791048232
5,49,0.3501659610735472
6,49,0.435269334274882
7,49,0.4650827854356044
8,49,0.376743989777158
9,49,0.460634251061772
10,49,0.5309280346355548
11,49,0.3331757902407657
12,49,0.4158010472288485
13,49,0.3373133253574745
14,49,0.4773414706316465
15,49,0.4416051001572288
16,49,0.4752015234269897
17,49,0.5067139879310599
18,49,0.3476107193559524
19,49,0.4022495710335926
20,49,0.3643917646220339
21,49,0.3746953224701663
22,49,0.509676361698375
23,49,0.3813901756019185
24,49,0.4456615010115899
25,49,0.407890793890295
26,49,0.5517929307301693
27,49,0.4487401999109537
28,49,0.484932355887664
29,49,0.3283790499202101
30,49,0.504258701597297
31,49,0.4666662886632318
32,49,0.5201856591893578
33,49,0.3735964271081105
34,49,0.5540511442696696
35,49,0.4348576103843899
36,49,0.4847073511822191
37,49,0.3680900619221629
38,49,0.5230263722842737
39,49,0.5435063061927397
40,49,0.4301975482714102
41,49,0.379048620640126
42,49,0.488835382295666
43,49,0.3528292547093769
44,49,0.4044749934819134
45,49,0.3316000439159079
46,49,0.4919927581799004
47,49,0.3530653449121639
48,49,0.5252484589494344
49,49,0.3486142896341977
50,49,0.5217212271369777
51,49,0.3547921308543079
52,49,0.5177237370769614
53,49,0.3598513323233291
54,49,0.5227640091661575
55,49,0.3957418634730607
56,49,0.4745640644312217
57,49,0.3800365516822921
58,49,0.4876063745792652
59,49,0.5260221028758574
60,49,0.3524632334838736
61,49,0.3488429747537362
62,49,0.3855089780547578
63,49,0.4256102248463232
64,49,0.4369745690489656
65,49,0.4317062924408243
66,49,0.4964999542693668
67,49,0.4193459094720582
68,49,0.4400951074207906
69,49,0.3897085353959239
70,49,0.3877495268006355
71,49,0.502413143603469
72,49,0.4559496614432189
73,49,0.5501281951817473
74,49,0.3873236379918132
75,49,0.5053409091515941
76,49,0.3616114058871844
77,49,0.4663320528453606
78,49,0.5322066931754494
79,49,0.5393978739105332
80,49,0.5371847054002863
81,49,0.3940247660073545
82,49,0.341341859578964
83,49,0.3514841363276267
84,49,0.5558950880572594
85,49,0.3890050881874692
86,49,0.5627346971465229
87,49,0.467850836633567
88,49,0.5380763290939008
89,49,0.4785625897078061
90,49,0.5647885152010107
91,49,0.4384717323058292
92,49,0.4505071573912159
93,49,0.525254904511921
94,49,0.4883165162489272
95,49,0.4267502867263226
96,49,0.3599593258014386
97,49,0.5077841489827064
98,49,0.3421338784280199
99,49,0.4057749774745766
100,49,0.5274294608888062
101,49,0.3818745995784631
102,49,0.4468850234622225
103,49,0.5677500915318352
104,49,0.5004522982322624
105,49,0.3313336171516852
106,49,0.5461234462821365
107,49,0.3839534686952421
108,49,0.5757755514246745
109,49,0.5132400308845516
110,49,0.5335318856119405
111,49,0.5645293234044619
112,49,0.5376066906176469
113,49,0.3645058393375871
114,49,0.505407718688485
115,49,0.4819620926846348
116,49,0.5072520365679563
117,49,0.3247231700990542
118,49,0.4677826654866275
119,49,0.4166537593124601
120,49,0.4254564691668815
121,49,0.479040150482056
122,49,0.4765618705222884
123,49,0.4663489445148779
124,49,0.5350208209312195
125,49,0.4185851773569203
126,49,0.4683835943739295
127,49,0.453880556461474
128,49,0.5535533600848207
129,49,0.3474991732634777
130,49,0.33487694920523
131,49,0.505481397429961
132,49,0.4584206457482486
133,49,0.4904870956649994
134,49,0.4557620797159808
135,49,0.3571448092313123
136,49,0.5337344290035188
137,49,0.5098372863690493
138,49,0.3444978082752707
139,49,0.5303331552853275
140,49,0.4639822418294207
141,49,0.3605829604047585
142,49,0.3693269596058037
143,49,0.384449905661747
144,49,0.4736349507489099
145,49,0.5032174828052063
146,49,0.3500800206709238
147,49,0.341004824645233
148,49,0.5481572857548984
149,49,0.3510908687284586
150,49,0.3644473686044663
151,49,0.3848823902655081
152,49,0.4104009464824672
153,49,0.3651456958952049
154,49,0.3564722071911635
155,49,0.3401139253992635
156,49,0.4461992936002147
157,49,0.3745859378796891
158,49,0.4098968554450143
159,49,0.3966450579328548
160,49,0.4481454774718033
161,49,0.3410597048110506
162,49,0.5252219074301864
163,49,0.3578947920206618
