time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.137,0.189,0.016,0.016,0,0,0
1,0.137,0.188,0.065,0.08,0,0,0
2,0.137,0.189,0.012,0.093,0,0,0
3,0.136,0.189,0.024,0.118,0,0,0
4,0.137,0.189,0.083,0.199,0,0,0
5,0.136,0.189,0.001,0.199,0,0,0
6,0.137,0.19,0.01,0.212,0,0,0
7,0.137,0.19,0.025,0.237,0,0,1
8,0.136,0.188,0.018,0.254,0,0,1
9,0.136,0.189,0.021,0.275,0,0,1
10,0.137,0.189,0.081,0.357,0,0,1
11,0.137,0.188,0.084,0.439,0,0,1
12,0.136,0.188,0.005,0.444,0,0,1
13,0.137,0.189,0.063,0.51,0,0,1
14,0.137,0.188,0.07,0.579,0,0,1
15,0.137,0.19,0.043,0.62,0,0,1
16,0.137,0.189,0.03,0.648,0,0,1
17,0.137,0.188,0.079,0.733,0,0,1
18,0.137,0.188,0.01,0.738,0,0,1
19,0.137,0.188,0.051,0.794,0,0,1
20,0.137,0.188,0.003,0.799,0,0,1
21,0.136,0.188,0.038,0.834,0,0,1
22,0.136,0.188,0.025,0.859,0,0,0
23,0.136,0.188,0.062,0.922,0,0,0
24,0.137,0.188,0.022,0.021,0,0,0
25,0.137,0.189,0.014,0.035,0,0,0
26,0.136,0.188,0.039,0.074,0,0,0
27,0.137,0.189,0.035,0.109,0,0,0
28,0.137,0.188,0.022,0.131,0,0,0
29,0.136,0.189,0.025,0.156,0,0,0
30,0.137,0.188,0.037,0.194,0,0,0
31,0.137,0.188,0.03,0.224,0,0,1
32,0.137,0.189,0.033,0.257,0,0,1
33,0.136,0.189,0.364,0.623,0,0,1
34,0.136,0.19,0.037,0.662,0,0,1
35,0.137,0.188,0.011,0.669,0,0,1
36,0.136,0.189,0.017,0.69,0,0,1
37,0.137,0.19,0.008,0.698,0,0,1
38,0.137,0.188,0.038,0.735,0,0,1
39,0.137,0.188,0.035,0.771,0,0,1
40,0.137,0.189,0.037,0.803,0,0,1
41,0.136,0.189,0.017,0.824,0,0,1
42,0.137,0.189,0.024,0.849,0,0,1
43,0.137,0.188,0.008,0.857,0,0,1
44,0.136,0.188,0.004,0.857,0,0,1
45,0.137,0.188,0.024,0.884,0,0,1
46,0.137,0.188,0.025,0.906,0,0,0
47,0.136,0.189,0.024,0.93,0,0,0
48,0.137,0.189,0.002,0.003,0,0,0
49,0.137,0.189,0.053,0.056,0,0,0
50,0.136,0.189,0.005,0.06,0,0,0
51,0.136,0.189,0.081,0.141,0,0,0
52,0.137,0.189,0.075,0.218,0,0,0
53,0.137,0.188,0.016,0.234,0,0,0
54,0.136,0.189,0.07,0.303,0,0,0
55,0.137,0.19,0.074,0.377,0,0,1
56,0.137,0.188,0.071,0.449,0,0,1
57,0.136,0.189,0.037,0.484,0,0,1
58,0.136,0.188,0.044,0.531,0,0,1
59,0.137,0.189,0.03,0.563,0,0,1
60,0.137,0.19,0.003,0.562,0,0,1
61,0.136,0.189,0.005,0.57,0,0,1
62,0.137,0.189,0.032,0.6,0,0,1
63,0.137,0.188,0.005,0.609,0,0,1
64,0.136,0.188,0.012,0.618,0,0,1
65,0.137,0.189,0.021,0.643,0,0,1
66,0.137,0.188,0.019,0.659,0,0,1
67,0.136,0.189,0.021,0.683,0,0,1
68,0.136,0.189,0.02,0.701,0,0,1
69,0.136,0.189,0.07,0.772,0,0,1
70,0.136,0.188,0.072,0.842,0,0,0
71,0.137,0.188,0.079,0.925,0,0,0
72,0.137,0.188,0.027,0.027,0,1,0
73,0.136,0.188,0.061,0.088,0,1,0
74,0.137,0.188,0.028,0.116,0,1,0
75,0.136,0.189,0.042,0.159,0,1,0
76,0.136,0.189,0.044,0.202,0,1,0
77,0.137,0.188,0.027,0.229,0,1,0
78,0.136,0.188,0.028,0.257,0,1,0
79,0.137,0.188,0.046,0.302,0,1,1
80,0.137,0.188,0.02,0.322,0,1,1
81,0.137,0.189,0.001,0.324,0,1,1
82,0.137,0.189,0.05,0.375,0,1,1
83,0.136,0.188,0.049,0.424,0,1,1
84,0.137,0.188,0.037,0.46,0,1,1
85,0.137,0.188,0.051,0.51,0,1,1
86,0.138,0.189,0.042,0.555,0,1,1
87,0.136,0.188,0.06,0.612,0,1,1
88,0.137,0.188,0.031,0.646,0,1,1
89,0.137,0.188,0.052,0.696,0,1,1
90,0.137,0.189,0.048,0.747,0,1,1
91,0.137,0.188,0.026,0.769,0,1,1
92,0.137,0.189,0.044,0.812,0,1,1
93,0.136,0.189,0.039,0.849,0,1,1
94,0.137,0.188,0.052,0.904,0,1,0
95,0.137,0.189,0.02,0.924,0,1,0
96,0.136,0.189,0.016,0.016,0,1,0
97,0.137,0.19,0.006,0.021,0,1,0
98,0.136,0.189,0.021,0.043,0,1,0
99,0.137,0.189,0.015,0.058,0,1,0
100,0.137,0.189,0.031,0.089,0,1,0
101,0.137,0.189,0.012,0.101,0,1,0
102,0.137,0.189,0.004,0.106,0,1,0
103,0.136,0.188,0.021,0.127,0,1,1
104,0.136,0.189,0.011,0.137,0,1,1
105,0.137,0.188,0.029,0.167,0,1,1
106,0.137,0.188,0.024,0.191,0,1,1
107,0.137,0.189,0.022,0.212,0,1,1
108,0.137,0.189,0.0,0.213,0,1,1
109,0.137,0.19,0.017,0.23,0,1,1
110,0.137,0.189,0.018,0.247,0,1,1
111,0.136,0.188,0.019,0.267,0,1,1
112,0.137,0.189,0.018,0.286,0,1,1
113,0.137,0.188,0.293,0.576,0,1,1
114,0.137,0.188,0.015,0.591,0,1,1
115,0.137,0.19,0.015,0.606,0,1,1
116,0.137,0.19,0.286,0.898,0,1,1
117,0.137,0.19,0.024,0.918,0,1,1
118,0.137,0.19,0.016,0.933,0,1,0
119,0.137,0.189,0.004,0.937,0,1,0
120,0.137,0.189,0.025,0.025,0,0,0
121,0.136,0.19,0.019,0.044,0,0,0
122,0.137,0.19,0.007,0.05,0,0,0
123,0.137,0.189,0.006,0.056,0,0,0
124,0.137,0.19,0.001,0.058,0,0,0
125,0.137,0.189,0.003,0.061,0,0,0
126,0.137,0.19,0.006,0.068,0,0,0
127,0.136,0.189,0.006,0.074,0,0,1
128,0.137,0.189,0.028,0.103,0,0,1
129,0.137,0.189,0.023,0.125,0,0,1
130,0.137,0.19,0.011,0.137,0,0,1
131,0.137,0.19,0.03,0.167,0,0,1
132,0.137,0.191,0.287,0.457,0,0,1
133,0.137,0.191,0.003,0.457,0,0,1
134,0.137,0.191,0.023,0.481,0,0,1
135,0.137,0.19,0.016,0.496,0,0,1
136,0.137,0.19,0.023,0.522,0,0,1
137,0.137,0.19,0.022,0.543,0,0,1
138,0.138,0.189,0.022,0.566,0,0,1
139,0.137,0.19,0.021,0.584,0,0,1
140,0.137,0.19,0.024,0.609,0,0,1
141,0.137,0.189,0.011,0.624,0,0,1
142,0.138,0.189,0.018,0.637,0,0,0
143,0.136,0.191,0.301,0.944,0,0,0
144,0.136,0.191,0.124,0.125,0,0,0
145,0.137,0.19,0.007,0.131,0,0,0
146,0.137,0.191,0.007,0.138,0,0,0
147,0.137,0.191,0.01,0.148,0,0,0
148,0.137,0.191,0.008,0.157,0,0,0
149,0.137,0.191,0.01,0.168,0,0,0
150,0.137,0.191,0.007,0.175,0,0,0
151,0.137,0.191,0.005,0.181,0,0,1
152,0.137,0.191,0.002,0.183,0,0,1
153,0.137,0.192,0.232,0.417,0,0,1
154,0.137,0.192,0.007,0.422,0,0,1
155,0.138,0.191,0.005,0.425,0,0,1
156,0.138,0.192,0.008,0.434,0,0,1
157,0.137,0.192,0.01,0.444,0,0,1
158,0.138,0.191,0.125,0.569,0,0,1
159,0.138,0.192,0.007,0.579,0,0,1
160,0.138,0.191,0.008,0.585,0,0,1
161,0.138,0.192,0.001,0.583,0,0,1
162,0.138,0.192,0.0,0.583,0,0,1
163,0.137,0.191,0.002,0.588,0,0,1
164,0.138,0.192,0.13,0.715,0,0,1
165,0.138,0.192,0.128,0.841,0,0,1
166,0.138,0.192,0.125,0.969,0,0,0
167,0.137,0.192,0.011,0.977,0,0,0
168,0.138,0.192,0.001,0.0,1,0,0
169,0.138,0.192,0.003,0.004,1,0,0
170,0.138,0.192,0.001,0.005,1,0,0
171,0.138,0.192,0.051,0.057,1,0,0
172,0.137,0.192,0.005,0.061,1,0,0
173,0.138,0.192,0.002,0.063,1,0,0
174,0.138,0.191,0.0,0.064,1,0,0
175,0.138,0.193,0.003,0.066,1,0,1
176,0.138,0.191,0.003,0.07,1,0,1
177,0.138,0.193,0.048,0.118,1,0,1
178,0.137,0.194,0.052,0.169,1,0,1
179,0.138,0.193,0.092,0.263,1,0,1
180,0.138,0.193,0.049,0.308,1,0,1
181,0.139,0.195,0.048,0.357,1,0,1
182,0.138,0.195,0.05,0.409,1,0,1
183,0.139,0.194,0.053,0.461,1,0,1
184,0.138,0.193,0.052,0.516,1,0,1
185,0.139,0.193,0.048,0.563,1,0,1
186,0.139,0.193,0.048,0.611,1,0,1
187,0.139,0.193,0.048,0.661,1,0,1
188,0.14,0.192,0.005,0.662,1,0,1
189,0.139,0.194,0.092,0.753,1,0,1
190,0.14,0.196,0.224,0.98,1,0,0
191,0.139,0.196,0.129,1.107,1,0,0
192,0.139,0.196,0.001,0.001,1,0,0
193,0.14,0.197,0.034,0.036,1,0,0
194,0.139,0.197,0.018,0.054,1,0,0
195,0.14,0.197,0.002,0.055,1,0,0
196,0.139,0.197,0.001,0.057,1,0,0
197,0.139,0.196,0.001,0.058,1,0,0
198,0.14,0.196,0.001,0.06,1,0,0
199,0.14,0.197,0.035,0.095,1,0,1
200,0.14,0.198,0.048,0.143,1,0,1
201,0.14,0.2,0.072,0.215,1,0,1
202,0.139,0.202,0.103,0.318,1,0,1
203,0.141,0.203,0.073,0.39,1,0,1
204,0.141,0.202,0.06,0.453,1,0,1
205,0.142,0.205,0.146,0.596,1,0,1
206,0.144,0.207,0.129,0.725,1,0,1
207,0.145,0.202,0.085,0.81,1,0,1
208,0.144,0.202,0.113,0.92,1,0,1
209,0.145,0.203,0.073,1.0,1,0,1
210,0.146,0.203,0.123,1.115,1,0,1
211,0.148,0.202,0.121,1.24,1,0,1
212,0.148,0.2,0.073,1.317,1,0,1
213,0.148,0.2,0.113,1.427,1,0,1
214,0.149,0.202,0.169,1.597,1,0,0
215,0.15,0.202,0.131,1.727,1,0,0
216,0.149,0.199,0.063,0.063,1,0,0
217,0.15,0.201,0.072,0.136,1,0,0
218,0.15,0.201,0.0,0.136,1,0,0
219,0.15,0.201,0.001,0.136,1,0,0
220,0.151,0.201,0.016,0.154,1,0,0
221,0.151,0.201,0.03,0.184,1,0,0
222,0.151,0.204,0.063,0.246,1,0,0
223,0.15,0.205,0.097,0.342,1,0,1
224,0.149,0.207,0.062,0.405,1,0,1
225,0.145,0.207,0.072,0.476,1,0,1
226,0.144,0.206,0.128,0.603,1,0,1
227,0.144,0.205,0.09,0.692,1,0,1
228,0.144,0.206,0.107,0.804,1,0,1
229,0.146,0.206,0.098,0.901,1,0,1
230,0.146,0.207,0.114,1.014,1,0,1
231,0.147,0.204,0.053,1.063,1,0,1
232,0.146,0.202,0.082,1.153,1,0,1
233,0.146,0.204,0.113,1.264,1,0,1
234,0.147,0.203,0.063,1.325,1,0,1
235,0.146,0.201,0.09,1.413,1,0,1
236,0.148,0.203,0.17,1.591,1,0,1
237,0.149,0.205,0.153,1.731,1,0,1
238,0.149,0.208,0.142,1.871,1,0,0
239,0.15,0.206,0.121,1.996,1,0,0
