time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,2.657,0.133,0.133,2.112,0,0,0
1,2.661,0.309,0.443,2.122,0,0,0
2,2.651,0.044,0.484,2.111,0,0,0
3,2.667,0.533,1.019,2.11,0,0,0
4,2.669,0.401,1.421,2.105,0,0,0
5,2.653,0.401,1.816,2.114,0,0,0
6,2.666,0.357,2.185,2.12,0,0,0
7,2.667,0.066,2.249,2.117,0,0,1
8,2.663,0.581,2.825,2.116,0,0,1
9,2.657,0.057,2.871,2.116,0,0,1
10,2.657,0.27,3.132,2.111,0,0,1
11,2.648,0.038,3.192,2.105,0,0,1
12,2.656,0.573,3.764,2.104,0,0,1
13,2.648,0.528,4.29,2.105,0,0,1
14,2.661,0.732,5.04,2.106,0,0,1
15,2.658,0.46,5.49,2.097,0,0,1
16,2.658,0.549,6.015,2.103,0,0,1
17,2.654,0.184,6.228,2.109,0,0,1
18,2.671,0.66,6.868,2.096,0,0,1
19,2.659,0.767,7.606,2.102,0,0,1
20,2.65,0.597,8.261,2.108,0,0,1
21,2.66,0.182,8.431,2.113,0,0,1
22,2.657,0.676,9.085,2.108,0,0,0
23,2.662,0.243,9.343,2.101,0,0,0
24,2.667,0.689,0.688,2.113,0,0,0
25,2.67,0.064,0.754,2.099,0,0,0
26,2.666,0.431,1.182,2.114,0,0,0
27,2.663,0.241,1.432,2.106,0,0,0
28,2.651,0.556,1.988,2.102,0,0,0
29,2.657,0.175,2.155,2.097,0,0,0
30,2.668,0.093,2.248,2.115,0,0,0
31,2.66,0.083,2.338,2.101,0,0,1
32,2.667,0.67,3.003,2.112,0,0,1
33,2.657,0.39,3.404,2.097,0,0,1
34,2.662,0.515,3.918,2.105,0,0,1
35,2.657,0.086,3.993,2.103,0,0,1
36,2.67,0.341,4.329,2.096,0,0,1
37,2.652,0.159,4.505,2.11,0,0,1
38,2.663,0.431,4.94,2.101,0,0,1
39,2.654,0.693,5.596,2.103,0,0,1
40,2.658,0.685,6.301,2.108,0,0,1
41,2.659,0.542,6.855,2.101,0,0,1
42,2.644,0.499,7.35,2.112,0,0,1
43,2.653,0.384,7.758,2.102,0,0,1
44,2.666,0.193,7.929,2.103,0,0,1
45,2.66,0.693,8.595,2.102,0,0,1
46,2.655,0.12,8.745,2.109,0,0,0
47,2.649,0.614,9.334,2.102,0,0,0
48,2.671,0.333,0.335,2.098,0,0,0
49,2.664,0.248,0.581,2.104,0,0,0
50,2.646,0.036,0.615,2.098,0,0,0
51,2.658,0.384,1.001,2.098,0,0,0
52,2.659,0.158,1.155,2.105,0,0,0
53,2.666,0.063,1.224,2.099,0,0,0
54,2.659,0.454,1.682,2.103,0,0,0
55,2.673,0.265,1.932,2.108,0,0,1
56,2.672,4.004,5.933,2.105,0,0,1
57,2.666,0.337,6.278,2.1,0,0,1
58,2.682,0.365,6.624,2.108,0,0,1
59,2.657,0.051,6.731,2.109,0,0,1
60,2.656,0.03,6.728,2.099,0,0,1
61,2.653,0.149,6.883,2.107,0,0,1
62,2.662,0.456,7.352,2.101,0,0,1
63,2.663,0.202,7.551,2.115,0,0,1
64,2.645,0.281,7.792,2.102,0,0,1
65,2.664,0.299,8.125,2.103,0,0,1
66,2.651,0.501,8.651,2.099,0,0,1
67,2.649,0.184,8.817,2.111,0,0,1
68,2.647,0.029,8.795,2.108,0,0,1
69,2.658,0.095,8.966,2.101,0,0,1
70,2.662,0.228,9.183,2.105,0,0,0
71,2.652,0.293,9.427,2.102,0,0,0
72,2.678,3.421,3.433,2.096,0,1,0
73,2.665,0.398,3.834,2.112,0,1,0
74,2.678,0.199,4.006,2.104,0,1,0
75,2.662,0.345,4.347,2.095,0,1,0
76,2.659,0.383,4.762,2.111,0,1,0
77,2.668,0.207,4.968,2.106,0,1,0
78,2.681,0.21,5.176,2.109,0,1,0
79,2.677,0.327,5.502,2.105,0,1,1
80,2.664,0.092,5.599,2.105,0,1,1
81,2.67,0.396,5.95,2.1,0,1,1
82,2.672,0.168,6.129,2.115,0,1,1
83,2.663,0.187,6.358,2.115,0,1,1
84,2.663,0.255,6.575,2.116,0,1,1
85,2.669,0.081,6.642,2.116,0,1,1
86,2.669,0.265,6.925,2.107,0,1,1
87,2.665,0.312,7.278,2.095,0,1,1
88,2.673,0.21,7.429,2.114,0,1,1
89,2.655,0.417,7.906,2.102,0,1,1
90,2.651,0.165,8.054,2.097,0,1,1
91,2.646,0.405,8.482,2.097,0,1,1
92,2.67,0.34,8.761,2.109,0,1,1
93,2.651,0.071,8.834,2.105,0,1,1
94,2.652,0.288,9.117,2.099,0,1,0
95,2.645,0.357,9.491,2.103,0,1,0
96,2.662,0.041,0.041,2.101,0,1,0
97,2.655,0.202,0.242,2.104,0,1,0
98,2.655,0.249,0.494,2.101,0,1,0
99,2.649,0.241,0.736,2.11,0,1,0
100,2.662,0.11,0.841,2.095,0,1,0
101,2.656,0.352,1.194,2.114,0,1,0
102,2.671,0.064,1.254,2.107,0,1,0
103,2.65,0.113,1.368,2.111,0,1,1
104,2.657,0.435,1.805,2.114,0,1,1
105,2.664,0.424,2.234,2.109,0,1,1
106,2.66,0.361,2.605,2.1,0,1,1
107,2.653,0.349,2.933,2.106,0,1,1
108,2.651,0.441,3.387,2.111,0,1,1
109,2.653,0.135,3.511,2.097,0,1,1
110,2.649,0.12,3.634,2.113,0,1,1
111,2.648,0.332,3.968,2.095,0,1,1
112,2.671,0.394,4.349,2.104,0,1,1
113,2.663,0.302,4.646,2.113,0,1,1
114,2.671,0.278,4.934,2.098,0,1,1
115,2.668,0.233,5.173,2.115,0,1,1
116,2.648,0.103,5.3,2.096,0,1,1
117,2.669,3.714,8.994,2.102,0,1,1
118,2.663,0.105,9.124,2.101,0,1,0
119,2.668,0.362,9.447,2.1,0,1,0
120,2.683,1.847,1.833,2.109,0,0,0
121,2.689,0.215,2.053,2.105,0,0,0
122,2.671,0.096,2.143,2.098,0,0,0
123,2.686,0.04,2.183,2.106,0,0,0
124,2.66,0.144,2.347,2.111,0,0,0
125,2.672,0.074,2.41,2.113,0,0,0
126,2.678,0.146,2.568,2.114,0,0,0
127,2.664,0.018,2.58,2.099,0,0,1
128,2.694,1.842,4.403,2.103,0,0,1
129,2.674,0.185,4.593,2.103,0,0,1
130,2.672,0.133,4.735,2.11,0,0,1
131,2.697,0.031,4.763,2.111,0,0,1
132,2.69,0.087,4.828,2.116,0,0,1
133,2.696,0.187,5.039,2.117,0,0,1
134,2.672,0.164,5.185,2.119,0,0,1
135,2.705,1.832,7.062,2.112,0,0,1
136,2.686,0.024,7.035,2.102,0,0,1
137,2.681,0.208,7.286,2.118,0,0,1
138,2.697,0.227,7.53,2.109,0,0,1
139,2.677,1.835,9.318,2.127,0,0,1
140,2.671,0.102,9.477,2.111,0,0,1
141,2.696,0.078,9.499,2.119,0,0,1
142,2.681,0.22,9.779,2.128,0,0,0
143,2.692,0.067,9.787,2.13,0,0,0
144,2.679,0.048,0.048,2.113,0,0,0
145,2.686,0.164,0.211,2.131,0,0,0
146,2.692,0.149,0.362,2.121,0,0,0
147,2.68,0.231,0.593,2.122,0,0,0
148,2.681,0.14,0.735,2.114,0,0,0
149,2.672,0.1,0.831,2.128,0,0,0
150,2.674,0.221,1.055,2.111,0,0,0
151,2.676,0.092,1.15,2.118,0,0,1
152,2.682,0.041,1.193,2.113,0,0,1
153,2.683,0.221,1.41,2.113,0,0,1
154,2.685,0.086,1.497,2.101,0,0,1
155,2.694,0.156,1.653,2.116,0,0,1
156,2.69,0.01,1.668,2.105,0,0,1
157,2.69,0.213,1.867,2.109,0,0,1
158,2.688,0.098,1.966,2.11,0,0,1
159,2.685,0.217,2.186,2.108,0,0,1
160,2.685,1.871,4.08,2.117,0,0,1
161,2.705,0.089,4.162,2.103,0,0,1
162,2.708,1.898,6.048,2.115,0,0,1
163,2.718,0.155,6.18,2.099,0,0,1
164,2.713,0.0,6.19,2.102,0,0,1
165,2.714,0.038,6.239,2.1,0,0,1
166,2.739,3.461,9.709,2.112,0,0,0
167,2.742,0.086,9.774,2.106,0,0,0
168,2.743,0.038,0.038,2.121,1,0,0
169,2.727,0.037,0.075,2.112,1,0,0
170,2.725,0.067,0.142,2.105,1,0,0
171,2.73,0.018,0.16,2.116,1,0,0
172,2.72,0.055,0.216,2.108,1,0,0
173,2.727,0.02,0.235,2.125,1,0,0
174,2.707,0.047,0.284,2.106,1,0,0
175,2.709,0.031,0.314,2.118,1,0,1
176,2.727,0.048,0.363,2.122,1,0,1
177,2.711,0.024,0.387,2.115,1,0,1
178,2.726,0.574,0.956,2.1,1,0,1
179,2.719,0.027,0.988,2.12,1,0,1
180,2.718,0.013,0.999,2.106,1,0,1
181,2.726,0.574,1.575,2.106,1,0,1
182,2.737,0.059,1.637,2.111,1,0,1
183,2.743,0.574,2.216,2.116,1,0,1
184,2.731,0.576,2.787,2.13,1,0,1
185,2.755,0.571,3.345,2.119,1,0,1
186,2.787,1.865,5.233,2.123,1,0,1
187,2.781,0.569,5.762,2.135,1,0,1
188,2.844,2.198,7.993,2.122,1,0,1
189,2.848,1.047,9.015,2.133,1,0,1
190,2.841,1.045,10.07,2.159,1,0,0
191,2.831,1.474,11.608,2.166,1,0,0
192,2.833,0.509,0.507,2.178,1,0,0
193,2.813,0.007,0.517,2.171,1,0,0
194,2.832,0.008,0.523,2.185,1,0,0
195,2.808,0.024,0.549,2.192,1,0,0
196,2.794,0.011,0.557,2.182,1,0,0
197,2.792,0.019,0.578,2.18,1,0,0
198,2.807,0.278,0.857,2.183,1,0,0
199,2.824,0.278,1.13,2.187,1,0,1
200,2.813,0.034,1.167,2.194,1,0,1
