time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.222,0.267,0.025,0.025,0,0,0
1,0.222,0.269,0.001,0.026,0,0,0
2,0.223,0.268,0.0,0.026,0,0,0
3,0.223,0.268,0.001,0.027,0,0,0
4,0.223,0.268,0.007,0.034,0,0,0
5,0.222,0.268,0.016,0.051,0,0,0
6,0.221,0.267,0.02,0.071,0,0,0
7,0.222,0.268,0.021,0.092,0,0,1
8,0.221,0.269,0.017,0.11,0,0,1
9,0.222,0.268,0.001,0.111,0,0,1
10,0.221,0.267,0.021,0.133,0,0,1
11,0.22,0.268,0.005,0.137,0,0,1
12,0.22,0.267,0.005,0.143,0,0,1
13,0.22,0.268,0.022,0.164,0,0,1
14,0.22,0.268,0.02,0.184,0,0,1
15,0.221,0.272,0.646,0.832,0,0,1
16,0.222,0.269,0.026,0.854,0,0,1
17,0.223,0.266,0.018,0.875,0,0,1
18,0.222,0.269,0.009,0.887,0,0,1
19,0.221,0.269,0.024,0.913,0,0,1
20,0.222,0.269,0.014,0.924,0,0,1
21,0.221,0.268,0.005,0.928,0,0,1
22,0.222,0.268,0.009,0.937,0,0,0
23,0.223,0.268,0.019,0.954,0,0,0
24,0.222,0.268,0.024,0.024,0,0,0
25,0.223,0.267,0.043,0.068,0,0,0
26,0.223,0.267,0.041,0.109,0,0,0
27,0.221,0.268,0.041,0.149,0,0,0
28,0.222,0.268,0.012,0.161,0,0,0
29,0.222,0.268,0.075,0.237,0,0,0
30,0.221,0.268,0.011,0.247,0,0,0
31,0.221,0.268,0.03,0.278,0,0,1
32,0.222,0.268,0.034,0.311,0,0,1
33,0.223,0.267,0.087,0.401,0,0,1
34,0.223,0.268,0.043,0.443,0,0,1
35,0.223,0.269,0.018,0.462,0,0,1
36,0.222,0.269,0.014,0.474,0,0,1
37,0.223,0.269,0.067,0.543,0,0,1
38,0.221,0.267,0.012,0.555,0,0,1
39,0.221,0.267,0.056,0.611,0,0,1
40,0.221,0.267,0.025,0.633,0,0,1
41,0.221,0.269,0.0,0.636,0,0,1
42,0.222,0.268,0.011,0.647,0,0,1
43,0.222,0.269,0.067,0.713,0,0,1
44,0.223,0.268,0.089,0.8,0,0,1
45,0.221,0.268,0.035,0.837,0,0,1
46,0.222,0.268,0.051,0.885,0,0,0
47,0.222,0.269,0.031,0.922,0,0,0
48,0.223,0.269,0.018,0.018,0,0,0
49,0.223,0.268,0.022,0.04,0,0,0
50,0.221,0.268,0.004,0.043,0,0,0
51,0.221,0.268,0.019,0.063,0,0,0
52,0.221,0.269,0.01,0.073,0,0,0
53,0.221,0.269,0.014,0.086,0,0,0
54,0.222,0.268,0.002,0.088,0,0,0
55,0.222,0.268,0.014,0.103,0,0,1
56,0.223,0.267,0.02,0.122,0,0,1
57,0.221,0.269,0.004,0.126,0,0,1
58,0.222,0.268,0.002,0.129,0,0,1
59,0.223,0.268,0.016,0.145,0,0,1
60,0.223,0.266,0.026,0.17,0,0,1
61,0.222,0.267,0.016,0.187,0,0,1
62,0.221,0.269,0.01,0.196,0,0,1
63,0.222,0.267,0.027,0.222,0,0,1
64,0.221,0.267,0.013,0.235,0,0,1
65,0.223,0.269,0.006,0.243,0,0,1
66,0.222,0.268,0.007,0.251,0,0,1
67,0.222,0.268,0.025,0.274,0,0,1
68,0.221,0.272,0.646,0.925,0,0,1
69,0.222,0.272,0.017,0.943,0,0,1
70,0.222,0.271,0.009,0.953,0,0,0
71,0.221,0.272,0.007,0.951,0,0,0
72,0.223,0.272,0.001,0.001,0,1,0
73,0.222,0.273,0.008,0.009,0,1,0
74,0.221,0.273,0.019,0.029,0,1,0
75,0.221,0.271,0.012,0.041,0,1,0
76,0.222,0.273,0.012,0.053,0,1,0
77,0.222,0.273,0.027,0.081,0,1,0
78,0.222,0.272,0.002,0.082,0,1,0
79,0.222,0.272,0.024,0.107,0,1,1
80,0.223,0.273,0.02,0.126,0,1,1
81,0.221,0.272,0.001,0.127,0,1,1
82,0.221,0.274,0.006,0.134,0,1,1
83,0.221,0.273,0.02,0.155,0,1,1
