time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.139,0.204,0.017,0.017,0,0,0
1,0.139,0.203,0.223,0.24,0,0,0
2,0.14,0.204,0.007,0.247,0,0,0
3,0.139,0.203,0.001,0.248,0,0,0
4,0.139,0.203,0.024,0.273,0,0,0
5,0.139,0.202,0.023,0.296,0,0,0
6,0.139,0.203,0.21,0.506,0,0,0
7,0.139,0.204,0.029,0.538,0,0,1
8,0.14,0.203,0.021,0.556,0,0,1
9,0.139,0.203,0.025,0.582,0,0,1
10,0.14,0.203,0.005,0.592,0,0,1
11,0.139,0.203,0.002,0.589,0,0,1
12,0.139,0.202,0.003,0.593,0,0,1
13,0.139,0.203,0.213,0.807,0,0,1
14,0.139,0.204,0.019,0.824,0,0,1
15,0.14,0.202,0.024,0.85,0,0,1
16,0.139,0.203,0.004,0.852,0,0,1
17,0.139,0.204,0.002,0.856,0,0,1
18,0.139,0.203,0.006,0.863,0,0,1
19,0.139,0.204,0.011,0.875,0,0,1
20,0.139,0.203,0.007,0.881,0,0,1
21,0.139,0.202,0.004,0.879,0,0,1
22,0.139,0.204,0.01,0.894,0,0,0
23,0.139,0.204,0.029,0.925,0,0,0
24,0.139,0.203,0.043,0.043,0,0,0
25,0.14,0.203,0.041,0.084,0,0,0
26,0.14,0.203,0.005,0.089,0,0,0
27,0.139,0.203,0.038,0.129,0,0,0
28,0.139,0.203,0.007,0.135,0,0,0
29,0.139,0.204,0.019,0.154,0,0,0
30,0.139,0.203,0.013,0.167,0,0,0
31,0.139,0.203,0.015,0.183,0,0,1
32,0.139,0.202,0.034,0.218,0,0,1
33,0.139,0.203,0.014,0.231,0,0,1
34,0.139,0.203,0.021,0.253,0,0,1
35,0.139,0.202,0.026,0.279,0,0,1
36,0.139,0.204,0.044,0.325,0,0,1
37,0.139,0.203,0.039,0.363,0,0,1
38,0.139,0.204,0.338,0.704,0,0,1
39,0.139,0.204,0.043,0.745,0,0,1
40,0.139,0.203,0.044,0.792,0,0,1
41,0.14,0.203,0.015,0.8,0,0,1
42,0.139,0.203,0.015,0.819,0,0,1
43,0.139,0.203,0.015,0.833,0,0,1
44,0.14,0.203,0.022,0.855,0,0,1
45,0.139,0.203,0.004,0.864,0,0,1
46,0.139,0.203,0.014,0.877,0,0,0
47,0.139,0.203,0.04,0.912,0,0,0
48,0.14,0.203,0.034,0.034,0,0,0
49,0.139,0.204,0.0,0.034,0,0,0
50,0.14,0.203,0.037,0.071,0,0,0
51,0.139,0.202,0.024,0.094,0,0,0
52,0.14,0.203,0.005,0.1,0,0,0
53,0.14,0.203,0.022,0.122,0,0,0
54,0.139,0.204,0.035,0.157,0,0,0
55,0.139,0.203,0.019,0.176,0,0,1
56,0.139,0.204,0.011,0.187,0,0,1
57,0.139,0.203,0.037,0.224,0,0,1
58,0.139,0.203,0.012,0.237,0,0,1
59,0.139,0.203,0.029,0.267,0,0,1
60,0.139,0.202,0.016,0.282,0,0,1
61,0.139,0.203,0.003,0.284,0,0,1
62,0.139,0.203,0.03,0.314,0,0,1
63,0.139,0.203,0.027,0.344,0,0,1
64,0.139,0.203,0.245,0.586,0,0,1
65,0.14,0.204,0.004,0.594,0,0,1
66,0.14,0.203,0.009,0.604,0,0,1
67,0.139,0.203,0.034,0.633,0,0,1
68,0.139,0.202,0.004,0.64,0,0,1
69,0.139,0.203,0.027,0.669,0,0,1
70,0.14,0.204,0.227,0.893,0,0,0
71,0.139,0.203,0.027,0.922,0,0,0
72,0.139,0.203,0.021,0.021,0,1,0
73,0.14,0.204,0.035,0.055,0,1,0
74,0.139,0.204,0.013,0.069,0,1,0
75,0.139,0.203,0.006,0.075,0,1,0
76,0.139,0.203,0.042,0.118,0,1,0
77,0.14,0.204,0.025,0.143,0,1,0
78,0.14,0.204,0.003,0.147,0,1,0
79,0.14,0.204,0.031,0.178,0,1,1
80,0.14,0.203,0.035,0.212,0,1,1
81,0.139,0.204,0.017,0.229,0,1,1
82,0.139,0.204,0.047,0.276,0,1,1
