time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.166,0.197,0.024,0.024,0,0,0
1,0.166,0.198,0.039,0.063,0,0,0
2,0.166,0.198,0.039,0.102,0,0,0
3,0.166,0.197,0.071,0.173,0,0,0
4,0.166,0.198,0.074,0.248,0,0,0
5,0.166,0.197,0.057,0.305,0,0,0
6,0.166,0.198,0.026,0.331,0,0,0
7,0.166,0.198,0.014,0.346,0,0,1
8,0.167,0.197,0.057,0.402,0,0,1
9,0.166,0.198,0.042,0.444,0,0,1
10,0.166,0.198,0.02,0.466,0,0,1
11,0.167,0.198,0.053,0.516,0,0,1
12,0.165,0.196,0.001,0.517,0,0,1
13,0.166,0.196,0.07,0.59,0,0,1
14,0.167,0.197,0.016,0.604,0,0,1
15,0.167,0.198,0.018,0.625,0,0,1
16,0.167,0.196,0.026,0.646,0,0,1
17,0.167,0.196,0.016,0.667,0,0,1
18,0.167,0.197,0.061,0.723,0,0,1
19,0.167,0.198,0.017,0.746,0,0,1
20,0.166,0.196,0.029,0.771,0,0,1
21,0.167,0.196,0.028,0.801,0,0,1
22,0.166,0.196,0.013,0.812,0,0,0
23,0.166,0.197,0.039,0.849,0,0,0
24,0.166,0.198,0.051,0.05,0,0,0
25,0.166,0.198,0.062,0.112,0,0,0
26,0.167,0.198,0.02,0.132,0,0,0
27,0.166,0.197,0.033,0.165,0,0,0
28,0.166,0.196,0.003,0.169,0,0,0
29,0.166,0.198,0.019,0.187,0,0,0
30,0.167,0.196,0.049,0.236,0,0,0
31,0.165,0.197,0.075,0.312,0,0,1
32,0.167,0.197,0.027,0.34,0,0,1
33,0.167,0.198,0.029,0.368,0,0,1
34,0.166,0.196,0.037,0.406,0,0,1
35,0.167,0.196,0.048,0.455,0,0,1
36,0.166,0.196,0.003,0.458,0,0,1
37,0.166,0.197,0.01,0.469,0,0,1
38,0.167,0.197,0.021,0.487,0,0,1
39,0.166,0.197,0.019,0.506,0,0,1
40,0.166,0.196,0.032,0.543,0,0,1
41,0.166,0.197,0.05,0.593,0,0,1
42,0.166,0.198,0.051,0.641,0,0,1
43,0.166,0.197,0.017,0.661,0,0,1
44,0.166,0.197,0.055,0.712,0,0,1
45,0.165,0.196,0.074,0.789,0,0,1
46,0.167,0.196,0.033,0.823,0,0,0
47,0.167,0.197,0.03,0.854,0,0,0
48,0.167,0.197,0.017,0.017,0,0,0
49,0.166,0.197,0.076,0.093,0,0,0
50,0.166,0.196,0.042,0.136,0,0,0
51,0.166,0.197,0.038,0.173,0,0,0
52,0.167,0.197,0.041,0.215,0,0,0
53,0.166,0.198,0.048,0.264,0,0,0
54,0.166,0.196,0.001,0.263,0,0,0
55,0.166,0.197,0.023,0.288,0,0,1
56,0.166,0.198,0.051,0.337,0,0,1
57,0.167,0.198,0.034,0.373,0,0,1
58,0.167,0.197,0.027,0.398,0,0,1
59,0.167,0.197,0.053,0.454,0,0,1
60,0.167,0.198,0.01,0.464,0,0,1
61,0.166,0.198,0.009,0.47,0,0,1
62,0.165,0.197,0.068,0.542,0,0,1
63,0.166,0.196,0.052,0.594,0,0,1
64,0.166,0.197,0.049,0.639,0,0,1
65,0.166,0.197,0.064,0.704,0,0,1
66,0.166,0.197,0.016,0.719,0,0,1
67,0.167,0.197,0.009,0.73,0,0,1
68,0.165,0.196,0.004,0.733,0,0,1
69,0.165,0.197,0.075,0.809,0,0,1
70,0.167,0.198,0.011,0.818,0,0,0
71,0.166,0.197,0.03,0.849,0,0,0
72,0.167,0.197,0.004,0.004,0,1,0
73,0.166,0.197,0.013,0.018,0,1,0
74,0.167,0.198,0.019,0.037,0,1,0
75,0.166,0.197,0.016,0.053,0,1,0
76,0.166,0.196,0.003,0.056,0,1,0
77,0.166,0.197,0.007,0.063,0,1,0
78,0.167,0.196,0.009,0.073,0,1,0
79,0.166,0.198,0.012,0.084,0,1,1
80,0.166,0.198,0.003,0.087,0,1,1
81,0.166,0.196,0.022,0.109,0,1,1
82,0.166,0.197,0.003,0.112,0,1,1
83,0.166,0.197,0.007,0.121,0,1,1
84,0.166,0.196,0.007,0.127,0,1,1
85,0.167,0.198,0.005,0.132,0,1,1
86,0.166,0.199,0.325,0.458,0,1,1
87,0.166,0.199,0.01,0.466,0,1,1
88,0.166,0.196,0.012,0.479,0,1,1
89,0.166,0.198,0.017,0.494,0,1,1
90,0.167,0.198,0.013,0.509,0,1,1
91,0.167,0.198,0.019,0.529,0,1,1
92,0.166,0.199,0.326,0.855,0,1,1
93,0.166,0.198,0.014,0.871,0,1,1
94,0.167,0.199,0.015,0.884,0,1,0
95,0.166,0.199,0.01,0.893,0,1,0
96,0.167,0.199,0.002,0.002,0,1,0
97,0.166,0.199,0.015,0.017,0,1,0
98,0.167,0.199,0.012,0.03,0,1,0
99,0.167,0.199,0.012,0.041,0,1,0
100,0.166,0.198,0.0,0.041,0,1,0
101,0.166,0.197,0.001,0.042,0,1,0
102,0.166,0.196,0.022,0.065,0,1,0
103,0.167,0.198,0.019,0.084,0,1,1
104,0.167,0.197,0.015,0.098,0,1,1
105,0.166,0.196,0.005,0.103,0,1,1
106,0.166,0.197,0.0,0.103,0,1,1
107,0.167,0.196,0.015,0.118,0,1,1
108,0.167,0.199,0.334,0.45,0,1,1
109,0.167,0.199,0.018,0.472,0,1,1
110,0.167,0.198,0.008,0.478,0,1,1
111,0.167,0.198,0.008,0.485,0,1,1
112,0.167,0.199,0.01,0.495,0,1,1
113,0.166,0.198,0.007,0.501,0,1,1
114,0.167,0.198,0.02,0.523,0,1,1
115,0.167,0.198,0.004,0.525,0,1,1
116,0.168,0.198,0.004,0.53,0,1,1
117,0.167,0.199,0.343,0.877,0,1,1
118,0.167,0.201,0.005,0.879,0,1,0
119,0.166,0.199,0.015,0.895,0,1,0
120,0.167,0.201,0.002,0.002,0,0,0
121,0.167,0.199,0.008,0.01,0,0,0
122,0.167,0.2,0.008,0.018,0,0,0
123,0.167,0.2,0.002,0.02,0,0,0
124,0.167,0.201,0.004,0.025,0,0,0
125,0.168,0.2,0.008,0.032,0,0,0
126,0.167,0.2,0.0,0.033,0,0,0
127,0.167,0.2,0.006,0.039,0,0,1
128,0.167,0.199,0.008,0.046,0,0,1
129,0.168,0.199,0.009,0.055,0,0,1
130,0.167,0.198,0.003,0.059,0,0,1
131,0.167,0.198,0.001,0.059,0,0,1
132,0.168,0.198,0.002,0.062,0,0,1
133,0.167,0.199,0.0,0.062,0,0,1
134,0.167,0.199,0.003,0.065,0,0,1
135,0.167,0.196,0.002,0.067,0,0,1
136,0.168,0.197,0.002,0.069,0,0,1
137,0.167,0.199,0.282,0.349,0,0,1
138,0.167,0.2,0.001,0.351,0,0,1
139,0.167,0.199,0.15,0.504,0,0,1
140,0.168,0.2,0.007,0.51,0,0,1
141,0.168,0.201,0.155,0.664,0,0,1
142,0.168,0.202,0.155,0.823,0,0,0
143,0.168,0.202,0.155,0.974,0,0,0
144,0.167,0.204,0.0,0.0,0,0,0
145,0.167,0.203,0.002,0.002,0,0,0
146,0.169,0.203,0.003,0.005,0,0,0
147,0.168,0.202,0.001,0.006,0,0,0
148,0.168,0.2,0.002,0.007,0,0,0
149,0.168,0.2,0.001,0.008,0,0,0
150,0.168,0.202,0.001,0.01,0,0,0
151,0.169,0.2,0.002,0.012,0,0,1
152,0.169,0.199,0.002,0.014,0,0,1
153,0.169,0.201,0.048,0.062,0,0,1
154,0.168,0.201,0.002,0.064,0,0,1
155,0.168,0.204,0.086,0.151,0,0,1
156,0.169,0.204,0.089,0.241,0,0,1
157,0.169,0.206,0.05,0.29,0,0,1
158,0.169,0.204,0.002,0.293,0,0,1
159,0.169,0.206,0.087,0.38,0,0,1
160,0.168,0.207,0.089,0.47,0,0,1
161,0.169,0.212,0.154,0.623,0,0,1
162,0.17,0.212,0.088,0.713,0,0,1
163,0.17,0.216,0.183,0.895,0,0,1
164,0.171,0.221,0.283,1.173,0,0,1
165,0.171,0.223,0.089,1.269,0,0,1
166,0.17,0.227,0.154,1.416,0,0,0
167,0.17,0.23,0.087,1.515,0,0,0
168,0.171,0.231,0.096,0.096,1,0,0
169,0.171,0.231,0.002,0.098,1,0,0
170,0.171,0.228,0.0,0.098,1,0,0
171,0.171,0.23,0.002,0.101,1,0,0
172,0.171,0.227,0.002,0.102,1,0,0
173,0.171,0.227,0.002,0.105,1,0,0
174,0.171,0.23,0.097,0.203,1,0,0
175,0.172,0.23,0.001,0.202,1,0,1
176,0.173,0.229,0.096,0.299,1,0,1
177,0.174,0.23,0.121,0.421,1,0,1
178,0.175,0.227,0.122,0.542,1,0,1
179,0.177,0.225,0.121,0.66,1,0,1
180,0.178,0.219,0.068,0.734,1,0,1
181,0.179,0.22,0.121,0.852,1,0,1
182,0.179,0.226,0.257,1.108,1,0,1
183,0.18,0.225,0.095,1.209,1,0,1
184,0.181,0.221,0.123,1.333,1,0,1
185,0.182,0.22,0.037,1.363,1,0,1
186,0.183,0.212,0.038,1.398,1,0,1
187,0.184,0.212,0.096,1.495,1,0,1
188,0.184,0.215,0.096,1.596,1,0,1
189,0.185,0.218,0.12,1.721,1,0,1
190,0.185,0.219,0.068,1.791,1,0,0
191,0.184,0.222,0.145,1.929,1,0,0
192,0.184,0.225,0.095,0.095,1,0,0
193,0.184,0.224,0.001,0.096,1,0,0
194,0.184,0.223,0.0,0.096,1,0,0
195,0.185,0.221,0.037,0.134,1,0,0
196,0.186,0.221,0.0,0.134,1,0,0
197,0.186,0.223,0.068,0.201,1,0,0
198,0.185,0.223,0.001,0.203,1,0,0
199,0.185,0.223,0.037,0.24,1,0,1
200,0.186,0.223,0.118,0.36,1,0,1
201,0.187,0.226,0.117,0.475,1,0,1
202,0.187,0.225,0.093,0.569,1,0,1
203,0.187,0.225,0.119,0.69,1,0,1
204,0.188,0.227,0.119,0.805,1,0,1
205,0.187,0.227,0.093,0.9,1,0,1
206,0.188,0.226,0.066,0.965,1,0,1
207,0.189,0.227,0.162,1.126,1,0,1
208,0.191,0.224,0.092,1.226,1,0,1
209,0.192,0.222,0.068,1.289,1,0,1
210,0.192,0.219,0.139,1.436,1,0,1
211,0.193,0.221,0.197,1.625,1,0,1
212,0.193,0.22,0.095,1.719,1,0,1
213,0.194,0.222,0.117,1.831,1,0,1
214,0.194,0.221,0.067,1.909,1,0,0
215,0.194,0.222,0.093,1.999,1,0,0
216,0.195,0.222,0.074,0.073,1,0,0
217,0.194,0.22,0.001,0.074,1,0,0
218,0.195,0.221,0.0,0.075,1,0,0
219,0.194,0.221,0.002,0.077,1,0,0
220,0.196,0.22,0.001,0.079,1,0,0
221,0.194,0.218,0.002,0.081,1,0,0
222,0.196,0.219,0.04,0.121,1,0,0
223,0.195,0.22,0.041,0.163,1,0,1
224,0.194,0.223,0.128,0.29,1,0,1
225,0.189,0.227,0.174,0.467,1,0,1
226,0.187,0.226,0.103,0.566,1,0,1
227,0.188,0.223,0.128,0.698,1,0,1
228,0.188,0.219,0.04,0.741,1,0,1
229,0.189,0.222,0.174,0.915,1,0,1
230,0.189,0.217,0.041,0.957,1,0,1
231,0.189,0.216,0.072,1.028,1,0,1
232,0.189,0.214,0.073,1.103,1,0,1
233,0.19,0.211,0.102,1.203,1,0,1
234,0.191,0.207,0.102,1.306,1,0,1
235,0.192,0.204,0.041,1.34,1,0,1
236,0.191,0.213,0.251,1.6,1,0,1
237,0.193,0.214,0.127,1.725,1,0,1
238,0.193,0.207,0.039,1.754,1,0,0
239,0.193,0.201,0.041,1.798,1,0,0
