time,route_id,Warehouse_time,pack_time
0,10,0.9910401,0.95164776
1,10,0.9769085,0.9534682
2,10,0.9803642,0.950157
3,10,0.97467947,0.94417536
4,10,0.97690105,0.94317186
5,10,0.96808946,0.94611377
6,10,0.965891,0.9400813
7,10,0.98009396,0.9423208
8,10,0.97994834,0.9374922
9,10,0.9745573,0.93596476
10,10,0.9873966,0.93724805
11,10,0.9962363,0.9347866
12,10,1.0012774,0.95801383
13,10,1.0002133,0.93951833
14,10,0.99873114,0.94460934
15,10,0.99477637,0.94190633
16,10,0.9985636,0.93928367
17,10,1.0049486,0.9390434
18,10,0.9977368,0.9383
19,10,1.0013111,0.9350845
20,10,0.9888109,0.93820333
21,10,0.98860157,0.93658227
22,10,0.96617985,0.9431037
23,10,0.9522107,0.9420349
24,10,0.99095905,0.95101386
25,10,0.9933503,0.947991
26,10,0.9963255,0.94172275
27,10,0.9907712,0.9430237
28,10,0.97649944,0.93792945
29,10,0.9708334,0.9448126
30,10,0.98102427,0.93678856
31,10,0.9688133,0.9445136
32,10,0.97472084,0.9341148
33,10,0.9751999,0.9471103
34,10,0.9865123,0.9315382
35,10,1.0018623,0.933072
36,10,0.9962594,0.94161737
37,10,0.99474585,0.943401
38,10,0.9883073,0.94483644
39,10,0.9949166,0.9428797
40,10,0.9923021,0.9405943
41,10,0.9925125,0.94266355
42,10,0.9879942,0.94203645
43,10,0.98717976,0.9382165
44,10,0.9792018,0.93671215
45,10,0.9744729,0.9407069
46,10,0.97379285,0.9371233
47,10,0.94593304,0.942457
48,10,0.99035007,0.94785357
49,10,0.98071,0.9489149
50,10,0.95769393,0.9562601
51,10,0.9584748,0.9474659
52,10,0.98074687,0.94726384
53,10,0.9601428,0.9413637
54,10,0.9771784,0.943404
55,10,0.9615439,0.94442713
56,10,0.9618305,0.9410965
57,10,0.96152323,0.93725526
58,10,0.9665338,0.9306364
59,10,0.9652942,0.9262451
60,10,0.9946421,0.9400834
61,10,0.9953906,0.95439833
62,10,0.99896944,0.9442786
63,10,0.988252,0.9414519
64,10,0.9957717,0.94888055
65,10,0.96371174,0.93399066
66,10,0.982924,0.9481537
67,10,0.97428703,0.9427908
68,10,0.9589602,0.9478852
69,10,0.97457516,0.9343794
70,10,0.9604173,0.9259003
71,10,0.9439753,0.9345169
72,10,1.0000242,0.9448172
73,10,0.98623455,0.94526637
74,10,0.9647399,0.9447014
75,10,0.96929264,0.93910396
76,10,0.964903,0.93739045
77,10,0.9779569,0.9371249
78,10,0.98784935,0.931399
79,10,0.9777916,0.9478256
80,10,0.97692144,0.9358986
81,10,0.9581977,0.9367763
82,10,0.9525539,0.9489622
83,10,0.9625354,0.93308705
