time,route_id,Warehouse_time,pack_time
0,3,0.9600366,0.9298751
1,3,0.96819293,0.9366749
2,3,0.9531728,0.9320871
3,3,0.9731253,0.9327633
4,3,0.962485,0.92939913
5,3,0.9372198,0.9343177
6,3,0.9293488,0.94048005
7,3,0.935717,0.9416601
8,3,0.9116146,0.9462177
9,3,0.917251,0.9400059
10,3,0.9311458,0.9318305
11,3,0.9017911,0.93902045
12,3,1.0040406,0.9480298
13,3,1.0098999,0.9381933
14,3,0.98210514,0.9490426
15,3,0.98427963,0.9396701
16,3,0.96745557,0.94705266
17,3,0.9651435,0.9478531
18,3,0.97797334,0.9442623
19,3,0.9737582,0.93862116
20,3,0.9685467,0.9363497
21,3,0.9689267,0.9364892
22,3,0.96664953,0.94355583
23,3,0.94648254,0.94207877
24,3,0.9709953,0.94179547
25,3,0.97185326,0.93379307
26,3,0.96985835,0.9368793
27,3,0.9745051,0.9259256
28,3,0.9554208,0.9272436
29,3,0.96190566,0.9436332
30,3,0.9451062,0.93380755
31,3,0.9291217,0.95046073
32,3,0.9257318,0.95676935
33,3,0.94159204,0.95205724
34,3,0.9582176,0.9445634
35,3,0.93275183,0.9311441
36,3,0.993816,0.95279014
37,3,1.019666,0.9286884
38,3,1.0035999,0.9595248
39,3,1.006026,0.959939
40,3,0.9948904,0.9416207
41,3,0.9851999,0.93942845
42,3,0.9756967,0.94392097
43,3,0.9558215,0.94435465
44,3,0.96380967,0.9465
45,3,0.96466607,0.93978393
46,3,0.9622973,0.93545055
47,3,0.95548666,0.9397033
48,3,0.9765752,0.93411744
49,3,0.97408515,0.9487017
50,3,0.9724604,0.93568957
51,3,0.97641504,0.9512108
52,3,0.94139594,0.9484348
53,3,0.96338063,0.937177
54,3,0.95486814,0.9455614
55,3,0.9549034,0.946157
56,3,0.9785532,0.944925
57,3,0.99758756,0.9185222
58,3,0.9569627,0.9400217
59,3,0.97392607,0.9191907
60,3,1.0005052,0.95258
61,3,1.0083549,0.9470423
62,3,1.0057333,0.9440924
63,3,1.0046093,0.9413146
64,3,0.99986905,0.9496069
65,3,0.97920066,0.93281424
66,3,0.97458565,0.94404954
67,3,0.9805266,0.94308746
68,3,0.99516135,0.93574893
69,3,0.96935856,0.9461943
70,3,0.9539676,0.9490868
71,3,0.9552914,0.9439479
72,3,0.9653527,0.9291828
73,3,0.96286565,0.92388326
74,3,0.9587556,0.92812425
75,3,0.9509118,0.9224445
76,3,0.9521241,0.9302236
77,3,0.9577568,0.9205493
78,3,0.9333267,0.93450147
79,3,0.9400319,0.927701
80,3,0.9660859,0.94060314
81,3,0.95651567,0.9398858
82,3,0.98401964,0.94398797
83,3,0.9895018,0.9149993
84,3,1.0073398,0.9671253
85,3,0.99912965,0.9605106
86,3,1.0112685,0.97345513
87,3,0.9939333,0.9493416
88,3,1.000884,0.9474515
89,3,0.9998083,0.94592303
90,3,0.9941905,0.94804525
91,3,0.9896817,0.9432848
92,3,0.9865227,0.9426268
93,3,0.96224576,0.95136184
94,3,0.96955335,0.9487996
95,3,0.9676771,0.95215976
96,3,0.99578875,0.9391308
97,3,0.9735346,0.93097
98,3,0.96250236,0.93014926
99,3,0.95909756,0.93502986
100,3,0.96107465,0.93254775
101,3,0.9478431,0.9307988
102,3,0.94413155,0.9365665
103,3,0.9324969,0.94313085
104,3,0.93126357,0.95165586
105,3,0.945883,0.9383851
106,3,0.9545282,0.93208724
107,3,0.94762784,0.9302471
108,3,0.9956969,0.9711566
109,3,1.0152149,0.9695382
110,3,0.9906002,0.95922136
111,3,1.0026248,0.94478256
112,3,0.9976349,0.9441536
113,3,1.0104495,0.9494238
114,3,1.0094568,0.9423517
115,3,0.99125844,0.943851
116,3,0.97523385,0.94465846
117,3,0.98296225,0.9455493
118,3,0.97398126,0.9414986
119,3,0.96408784,0.94970256
120,3,0.97615254,0.9426033
121,3,0.9607109,0.9392724
122,3,0.9756541,0.9437183
123,3,0.97957003,0.9340067
124,3,0.9661623,0.947013
125,3,0.94732744,0.95981085
126,3,0.9561264,0.95667875
127,3,0.9483155,0.95117676
128,3,0.9561537,0.9498539
129,3,0.94923574,0.94622767
130,3,0.96245164,0.93941516
131,3,0.98959494,0.9518155
132,3,1.0057881,0.97370803
133,3,1.0154757,0.9746455
134,3,0.994257,0.99641925
135,3,1.0126009,0.9681212
136,3,0.98779905,0.97128326
137,3,1.0029093,0.9460971
138,3,0.98532546,0.95929706
139,3,0.993907,0.9497285
140,3,0.98808086,0.95227355
141,3,0.97656745,0.9496876
142,3,0.94347876,0.9555537
143,3,0.9643296,0.95222425
144,3,0.9791611,0.94723254
145,3,0.95258343,0.92403173
146,3,0.97839594,0.9243374
147,3,0.959272,0.9303395
148,3,0.96093273,0.9269579
149,3,0.96226376,0.9293628
150,3,0.95873654,0.9243798
151,3,0.936545,0.9395033
152,3,0.9629983,0.93592966
153,3,0.9375011,0.94275844
154,3,0.9480634,0.96945393
155,3,0.94395506,0.9503595
