time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,1.674,0.156,0.156,1.499,0,0,0
1,1.684,0.453,0.61,1.492,0,0,0
2,1.686,0.306,0.919,1.499,0,0,0
3,1.685,0.082,0.999,1.494,0,0,0
4,1.688,0.43,1.429,1.499,0,0,0
5,1.675,0.245,1.672,1.497,0,0,0
6,1.685,0.158,1.839,1.494,0,0,0
7,1.684,0.055,1.881,1.494,0,0,1
8,1.688,0.459,2.343,1.503,0,0,1
9,1.674,0.409,2.761,1.501,0,0,1
10,1.68,0.306,3.059,1.49,0,0,1
11,1.676,0.453,3.498,1.491,0,0,1
12,1.687,0.493,4.0,1.498,0,0,1
13,1.684,0.26,4.259,1.497,0,0,1
14,1.673,0.36,4.625,1.499,0,0,1
15,1.675,0.052,4.666,1.489,0,0,1
16,1.682,0.423,5.114,1.494,0,0,1
17,1.679,0.353,5.441,1.493,0,0,1
18,1.68,0.345,5.822,1.498,0,0,1
19,1.683,0.365,6.166,1.501,0,0,1
20,1.678,0.453,6.628,1.491,0,0,1
21,1.679,0.278,6.917,1.491,0,0,1
22,1.678,0.307,7.223,1.501,0,0,0
23,1.671,0.233,7.452,1.491,0,0,0
24,1.683,0.142,0.143,1.49,0,0,0
25,1.684,0.111,0.253,1.492,0,0,0
26,1.68,0.065,0.319,1.497,0,0,0
27,1.685,0.059,0.378,1.501,0,0,0
28,1.681,0.019,0.396,1.491,0,0,0
29,1.671,0.219,0.616,1.493,0,0,0
30,1.676,0.228,0.849,1.498,0,0,0
31,1.674,0.093,0.939,1.499,0,0,1
32,1.675,0.052,0.986,1.5,0,0,1
33,1.675,0.105,1.092,1.501,0,0,1
34,1.671,0.096,1.194,1.49,0,0,1
35,1.685,0.213,1.408,1.492,0,0,1
36,1.675,0.052,1.451,1.497,0,0,1
37,1.687,0.075,1.537,1.499,0,0,1
38,1.685,0.106,1.631,1.495,0,0,1
39,1.693,4.958,6.583,1.496,0,0,1
40,1.706,0.018,6.584,1.502,0,0,1
41,1.672,0.086,6.671,1.51,0,0,1
42,1.681,0.12,6.804,1.499,0,0,1
43,1.682,0.135,6.956,1.505,0,0,1
44,1.678,0.19,7.139,1.504,0,0,1
45,1.675,0.118,7.251,1.503,0,0,1
46,1.68,0.135,7.408,1.51,0,0,0
47,1.682,0.217,7.635,1.505,0,0,0
48,1.685,0.095,0.095,1.507,0,0,0
49,1.673,0.041,0.136,1.503,0,0,0
50,1.685,0.51,0.647,1.509,0,0,0
51,1.672,0.283,0.932,1.5,0,0,0
52,1.675,0.103,1.033,1.504,0,0,0
53,1.675,0.597,1.628,1.508,0,0,0
54,1.676,0.493,2.127,1.508,0,0,0
55,1.676,0.574,2.693,1.503,0,0,1
56,1.676,0.098,2.793,1.502,0,0,1
57,1.675,0.301,3.089,1.508,0,0,1
58,1.684,0.549,3.641,1.503,0,0,1
59,1.677,0.591,4.245,1.497,0,0,1
60,1.682,0.468,4.69,1.506,0,0,1
61,1.67,0.381,5.114,1.504,0,0,1
62,1.675,0.392,5.482,1.505,0,0,1
63,1.676,0.495,5.947,1.499,0,0,1
64,1.676,0.164,6.153,1.502,0,0,1
65,1.677,0.004,6.141,1.499,0,0,1
66,1.677,0.002,6.117,1.507,0,0,1
67,1.675,0.342,6.472,1.508,0,0,1
68,1.684,0.165,6.641,1.509,0,0,1
69,1.676,0.23,6.861,1.511,0,0,1
70,1.671,0.314,7.223,1.502,0,0,0
71,1.674,0.203,7.39,1.508,0,0,0
72,1.682,0.188,0.186,1.498,0,1,0
73,1.686,0.135,0.323,1.51,0,1,0
74,1.68,0.226,0.549,1.501,0,1,0
75,1.682,0.187,0.734,1.498,0,1,0
76,1.681,0.019,0.757,1.501,0,1,0
77,1.687,0.106,0.861,1.501,0,1,0
78,1.674,0.004,0.864,1.498,0,1,0
79,1.685,0.193,1.061,1.497,0,1,1
80,1.686,0.064,1.125,1.506,0,1,1
81,1.685,0.035,1.158,1.493,0,1,1
82,1.687,0.198,1.352,1.494,0,1,1
83,1.68,0.203,1.555,1.495,0,1,1
84,1.674,0.169,1.722,1.49,0,1,1
85,1.673,0.157,1.892,1.489,0,1,1
86,1.683,0.079,1.964,1.501,0,1,1
87,1.685,0.143,2.102,1.5,0,1,1
88,1.674,0.075,2.174,1.499,0,1,1
89,1.683,0.029,2.203,1.494,0,1,1
90,1.677,0.096,2.304,1.498,0,1,1
91,1.677,0.021,2.319,1.494,0,1,1
92,1.682,0.097,2.417,1.491,0,1,1
93,1.698,4.993,7.456,1.492,0,1,1
94,1.701,0.001,7.467,1.497,0,1,0
95,1.697,0.156,7.61,1.502,0,1,0
96,1.685,0.181,0.181,1.5,0,1,0
97,1.676,0.139,0.322,1.502,0,1,0
98,1.679,0.019,0.341,1.504,0,1,0
99,1.674,0.142,0.48,1.509,0,1,0
100,1.673,0.154,0.636,1.507,0,1,0
101,1.673,0.048,0.68,1.504,0,1,0
102,1.671,0.196,0.879,1.502,0,1,0
103,1.672,0.088,0.971,1.506,0,1,1
104,1.672,0.076,1.047,1.496,0,1,1
105,1.673,0.001,1.049,1.501,0,1,1
