time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.149,0.2,0.025,0.025,0,0,0
1,0.149,0.2,0.045,0.071,0,0,0
2,0.148,0.2,0.063,0.133,0,0,0
3,0.149,0.201,0.056,0.19,0,0,0
4,0.15,0.201,0.005,0.195,0,0,0
5,0.15,0.201,0.023,0.218,0,0,0
6,0.15,0.201,0.03,0.247,0,0,0
7,0.149,0.2,0.033,0.281,0,0,1
8,0.149,0.2,0.031,0.313,0,0,1
9,0.149,0.2,0.008,0.32,0,0,1
10,0.149,0.2,0.028,0.349,0,0,1
11,0.149,0.2,0.14,0.487,0,0,1
12,0.149,0.2,0.012,0.499,0,0,1
13,0.149,0.2,0.033,0.534,0,0,1
14,0.15,0.201,0.022,0.553,0,0,1
15,0.149,0.201,0.12,0.676,0,0,1
16,0.149,0.201,0.062,0.739,0,0,1
17,0.15,0.2,0.041,0.782,0,0,1
18,0.149,0.2,0.007,0.782,0,0,1
19,0.15,0.2,0.003,0.786,0,0,1
20,0.149,0.201,0.046,0.835,0,0,1
21,0.149,0.201,0.056,0.896,0,0,1
22,0.149,0.201,0.005,0.895,0,0,0
23,0.149,0.2,0.026,0.918,0,0,0
24,0.149,0.201,0.011,0.011,0,0,0
25,0.15,0.2,0.007,0.018,0,0,0
26,0.149,0.201,0.026,0.044,0,0,0
27,0.149,0.201,0.032,0.076,0,0,0
28,0.148,0.2,0.047,0.123,0,0,0
29,0.149,0.2,0.05,0.172,0,0,0
30,0.149,0.201,0.003,0.176,0,0,0
31,0.149,0.2,0.02,0.196,0,0,1
32,0.149,0.2,0.037,0.232,0,0,1
33,0.149,0.2,0.039,0.27,0,0,1
34,0.148,0.2,0.033,0.305,0,0,1
35,0.149,0.2,0.024,0.329,0,0,1
36,0.149,0.2,0.035,0.363,0,0,1
37,0.148,0.199,0.009,0.372,0,0,1
38,0.15,0.201,0.001,0.375,0,0,1
39,0.149,0.2,0.053,0.427,0,0,1
40,0.15,0.201,0.007,0.431,0,0,1
41,0.149,0.2,0.109,0.544,0,0,1
42,0.148,0.2,0.004,0.548,0,0,1
43,0.149,0.2,0.012,0.56,0,0,1
44,0.149,0.201,0.19,0.748,0,0,1
45,0.149,0.201,0.014,0.761,0,0,1
46,0.149,0.2,0.12,0.887,0,0,0
47,0.149,0.201,0.042,0.926,0,0,0
48,0.149,0.202,0.083,0.083,0,0,0
49,0.149,0.2,0.007,0.09,0,0,0
50,0.149,0.2,0.012,0.101,0,0,0
51,0.15,0.2,0.017,0.119,0,0,0
52,0.15,0.201,0.031,0.15,0,0,0
53,0.15,0.201,0.029,0.18,0,0,0
54,0.15,0.2,0.024,0.204,0,0,0
55,0.15,0.2,0.022,0.225,0,0,1
56,0.149,0.2,0.082,0.31,0,0,1
57,0.149,0.201,0.029,0.337,0,0,1
58,0.149,0.201,0.027,0.365,0,0,1
59,0.149,0.201,0.079,0.444,0,0,1
60,0.149,0.201,0.016,0.461,0,0,1
61,0.15,0.201,0.019,0.478,0,0,1
62,0.149,0.2,0.019,0.498,0,0,1
63,0.148,0.2,0.064,0.562,0,0,1
64,0.149,0.201,0.174,0.734,0,0,1
65,0.15,0.202,0.07,0.805,0,0,1
66,0.149,0.2,0.006,0.815,0,0,1
67,0.149,0.201,0.001,0.815,0,0,1
68,0.149,0.201,0.006,0.822,0,0,1
69,0.149,0.2,0.024,0.843,0,0,1
70,0.15,0.201,0.081,0.927,0,0,0
71,0.149,0.201,0.01,0.931,0,0,0
72,0.15,0.201,0.053,0.052,0,1,0
73,0.149,0.2,0.017,0.07,0,1,0
74,0.15,0.2,0.034,0.105,0,1,0
75,0.15,0.201,0.033,0.136,0,1,0
