time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.132,0.236,0.009,0.01,0,0,0
1,0.132,0.236,0.074,0.083,0,0,0
2,0.132,0.235,0.065,0.149,0,0,0
3,0.133,0.234,0.061,0.209,0,0,0
4,0.133,0.235,0.028,0.238,0,0,0
5,0.132,0.235,0.052,0.29,0,0,0
6,0.133,0.235,0.076,0.365,0,0,0
7,0.133,0.234,0.044,0.408,0,0,1
8,0.132,0.235,0.06,0.468,0,0,1
9,0.132,0.235,0.039,0.509,0,0,1
10,0.132,0.235,0.072,0.58,0,0,1
11,0.133,0.235,0.036,0.615,0,0,1
12,0.133,0.237,0.012,0.627,0,0,1
13,0.132,0.234,0.054,0.685,0,0,1
14,0.133,0.235,0.0,0.685,0,0,1
15,0.132,0.236,0.048,0.729,0,0,1
16,0.132,0.235,0.011,0.744,0,0,1
17,0.133,0.235,0.0,0.745,0,0,1
18,0.133,0.235,0.012,0.755,0,0,1
19,0.132,0.236,0.056,0.816,0,0,1
20,0.132,0.236,0.005,0.821,0,0,1
21,0.132,0.236,0.057,0.877,0,0,1
22,0.133,0.235,0.012,0.889,0,0,0
23,0.132,0.235,0.014,0.899,0,0,0
24,0.132,0.236,0.003,0.003,0,0,0
25,0.132,0.234,0.037,0.04,0,0,0
26,0.133,0.235,0.015,0.055,0,0,0
27,0.133,0.236,0.035,0.091,0,0,0
28,0.132,0.237,0.037,0.128,0,0,0
29,0.133,0.235,0.033,0.161,0,0,0
30,0.132,0.236,0.018,0.179,0,0,0
31,0.133,0.236,0.02,0.2,0,0,1
32,0.133,0.234,0.006,0.206,0,0,1
33,0.132,0.236,0.027,0.233,0,0,1
34,0.133,0.237,0.038,0.271,0,0,1
35,0.132,0.234,0.015,0.287,0,0,1
36,0.133,0.235,0.016,0.304,0,0,1
37,0.132,0.234,0.004,0.306,0,0,1
38,0.133,0.234,0.028,0.334,0,0,1
39,0.132,0.235,0.032,0.367,0,0,1
40,0.132,0.235,0.023,0.39,0,0,1
41,0.133,0.236,0.21,0.599,0,0,1
42,0.133,0.235,0.031,0.631,0,0,1
43,0.132,0.235,0.017,0.647,0,0,1
44,0.132,0.236,0.003,0.653,0,0,1
45,0.132,0.236,0.036,0.685,0,0,1
46,0.132,0.236,0.0,0.689,0,0,0
47,0.132,0.235,0.227,0.917,0,0,0
48,0.132,0.235,0.003,0.003,0,0,0
49,0.132,0.235,0.046,0.048,0,0,0
50,0.133,0.236,0.01,0.059,0,0,0
51,0.132,0.236,0.018,0.077,0,0,0
52,0.132,0.237,0.045,0.121,0,0,0
53,0.133,0.235,0.027,0.15,0,0,0
54,0.133,0.235,0.009,0.159,0,0,0
55,0.133,0.235,0.003,0.162,0,0,1
56,0.132,0.235,0.046,0.206,0,0,1
57,0.133,0.236,0.012,0.22,0,0,1
58,0.132,0.236,0.043,0.262,0,0,1
59,0.133,0.235,0.021,0.284,0,0,1
60,0.132,0.234,0.037,0.321,0,0,1
61,0.132,0.236,0.021,0.34,0,0,1
62,0.133,0.236,0.044,0.387,0,0,1
63,0.132,0.234,0.033,0.419,0,0,1
64,0.133,0.235,0.308,0.723,0,0,1
65,0.132,0.235,0.044,0.773,0,0,1
66,0.132,0.235,0.002,0.772,0,0,1
67,0.132,0.235,0.034,0.805,0,0,1
68,0.133,0.234,0.047,0.854,0,0,1
69,0.132,0.236,0.014,0.871,0,0,1
70,0.132,0.235,0.027,0.896,0,0,0
71,0.132,0.235,0.013,0.907,0,0,0
72,0.133,0.235,0.012,0.012,0,1,0
73,0.132,0.236,0.027,0.039,0,1,0
74,0.133,0.236,0.038,0.077,0,1,0
75,0.133,0.236,0.004,0.082,0,1,0
76,0.133,0.235,0.023,0.105,0,1,0
77,0.133,0.236,0.029,0.134,0,1,0
78,0.133,0.236,0.018,0.152,0,1,0
79,0.132,0.234,0.032,0.185,0,1,1
80,0.132,0.236,0.02,0.203,0,1,1
81,0.133,0.235,0.022,0.227,0,1,1
82,0.132,0.234,0.04,0.267,0,1,1
83,0.132,0.235,0.017,0.284,0,1,1
84,0.133,0.236,0.016,0.3,0,1,1
85,0.132,0.234,0.022,0.322,0,1,1
86,0.132,0.235,0.036,0.359,0,1,1
87,0.132,0.236,0.004,0.364,0,1,1
88,0.133,0.235,0.002,0.365,0,1,1
89,0.132,0.236,0.021,0.386,0,1,1
90,0.133,0.235,0.017,0.405,0,1,1
91,0.132,0.236,0.038,0.441,0,1,1
92,0.133,0.237,0.412,0.853,0,1,1
93,0.133,0.235,0.013,0.867,0,1,1
94,0.132,0.237,0.029,0.897,0,1,0
95,0.132,0.235,0.017,0.917,0,1,0
96,0.133,0.236,0.02,0.02,0,1,0
97,0.133,0.235,0.011,0.031,0,1,0
98,0.133,0.237,0.013,0.044,0,1,0
99,0.133,0.236,0.003,0.047,0,1,0
100,0.132,0.235,0.008,0.056,0,1,0
101,0.133,0.236,0.011,0.067,0,1,0
102,0.133,0.237,0.024,0.091,0,1,0
103,0.132,0.236,0.004,0.095,0,1,1
104,0.132,0.236,0.01,0.105,0,1,1
105,0.133,0.235,0.013,0.118,0,1,1
106,0.133,0.236,0.161,0.279,0,1,1
107,0.132,0.236,0.011,0.29,0,1,1
108,0.132,0.236,0.163,0.455,0,1,1
109,0.133,0.236,0.008,0.461,0,1,1
110,0.132,0.237,0.021,0.484,0,1,1
111,0.132,0.236,0.003,0.485,0,1,1
112,0.132,0.236,0.006,0.49,0,1,1
113,0.132,0.236,0.023,0.513,0,1,1
114,0.132,0.236,0.024,0.541,0,1,1
115,0.132,0.238,0.024,0.563,0,1,1
116,0.132,0.236,0.008,0.572,0,1,1
117,0.133,0.236,0.026,0.597,0,1,1
118,0.133,0.236,0.163,0.761,0,1,0
119,0.132,0.237,0.165,0.931,0,1,0
120,0.132,0.236,0.02,0.02,0,0,0
121,0.133,0.238,0.015,0.036,0,0,0
122,0.132,0.237,0.013,0.049,0,0,0
123,0.133,0.237,0.003,0.052,0,0,0
124,0.132,0.237,0.016,0.069,0,0,0
125,0.133,0.236,0.002,0.071,0,0,0
