time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.153,0.222,0.044,0.044,0,0,0
1,0.152,0.223,0.012,0.056,0,0,0
2,0.153,0.222,0.006,0.062,0,0,0
3,0.153,0.221,0.024,0.086,0,0,0
4,0.152,0.222,0.033,0.119,0,0,0
5,0.153,0.223,0.042,0.161,0,0,0
6,0.154,0.222,0.001,0.161,0,0,0
7,0.153,0.223,0.0,0.162,0,0,1
8,0.153,0.221,0.047,0.209,0,0,1
9,0.152,0.223,0.008,0.218,0,0,1
10,0.153,0.222,0.042,0.259,0,0,1
11,0.153,0.221,0.033,0.292,0,0,1
12,0.153,0.223,0.13,0.423,0,0,1
13,0.153,0.223,0.138,0.559,0,0,1
14,0.152,0.222,0.028,0.589,0,0,1
15,0.152,0.223,0.142,0.732,0,0,1
16,0.153,0.223,0.041,0.772,0,0,1
17,0.152,0.222,0.024,0.794,0,0,1
18,0.152,0.221,0.018,0.816,0,0,1
19,0.153,0.221,0.007,0.82,0,0,1
20,0.153,0.221,0.01,0.833,0,0,1
21,0.152,0.222,0.025,0.856,0,0,1
22,0.153,0.223,0.037,0.891,0,0,0
23,0.152,0.222,0.027,0.917,0,0,0
24,0.153,0.223,0.011,0.011,0,0,0
25,0.152,0.223,0.02,0.031,0,0,0
26,0.153,0.221,0.017,0.048,0,0,0
27,0.153,0.222,0.017,0.065,0,0,0
28,0.154,0.222,0.067,0.132,0,0,0
29,0.153,0.222,0.05,0.182,0,0,0
30,0.153,0.222,0.015,0.196,0,0,0
31,0.153,0.221,0.065,0.262,0,0,1
32,0.153,0.223,0.041,0.306,0,0,1
33,0.153,0.222,0.047,0.351,0,0,1
34,0.152,0.223,0.064,0.414,0,0,1
35,0.152,0.222,0.013,0.429,0,0,1
36,0.152,0.222,0.058,0.485,0,0,1
37,0.153,0.223,0.069,0.555,0,0,1
38,0.153,0.222,0.033,0.587,0,0,1
39,0.152,0.222,0.048,0.64,0,0,1
40,0.153,0.222,0.048,0.685,0,0,1
41,0.153,0.221,0.006,0.693,0,0,1
42,0.153,0.223,0.07,0.759,0,0,1
43,0.153,0.222,0.053,0.812,0,0,1
44,0.153,0.221,0.039,0.856,0,0,1
45,0.152,0.222,0.006,0.863,0,0,1
46,0.153,0.222,0.013,0.872,0,0,0
47,0.153,0.222,0.038,0.907,0,0,0
48,0.152,0.223,0.051,0.051,0,0,0
49,0.153,0.222,0.012,0.063,0,0,0
50,0.152,0.222,0.04,0.103,0,0,0
