time,route_id,SortingCneter_time
0,13,0.3113086807716229
1,13,0.282374048876944
2,13,0.2984738060290931
3,13,0.2993922149578222
4,13,0.4207147709162261
5,13,0.366681916350931
6,13,0.3549197083998456
7,13,0.3506447970564864
8,13,0.2759105529046262
9,13,0.342252343512119
10,13,0.2885830743556802
11,13,0.432731656420492
12,13,0.4421195607061491
13,13,0.3746690123408319
14,13,0.3820768988678883
15,13,0.3095126113673037
16,13,0.289709341492729
17,13,0.3083098661611286
18,13,0.2804953548187244
19,13,0.2670183384742353
20,13,0.4398341602195216
21,13,0.4068691432746639
22,13,0.3229868678688919
23,13,0.2596279385567796
24,13,0.3997704509413836
25,13,0.4370424952696363
26,13,0.3468338676030437
27,13,0.2943285697028326
28,13,0.4119136802187029
29,13,0.3380258151359178
30,13,0.3175352679436665
31,13,0.2565320848049808
32,13,0.27641652284501
33,13,0.2741138515694455
34,13,0.2571565464504509
35,13,0.3239920309601716
36,13,0.3487764478299361
37,13,0.3522209998327271
38,13,0.3182935289491686
39,13,0.3634702797608883
40,13,0.2859615938753485
41,13,0.3171691616396988
42,13,0.3323731246648557
43,13,0.3063445471305768
44,13,0.3849927228759857
45,13,0.3739607098208006
46,13,0.2639890572619197
47,13,0.2818190370467163
48,13,0.3158462515492189
49,13,0.418461051633041
50,13,0.3212468014364329
51,13,0.4253710120462154
52,13,0.3111255767838923
53,13,0.2668929708773052
54,13,0.2604620555975883
55,13,0.3062898871807993
56,13,0.2638453423272843
57,13,0.3696884464229406
58,13,0.3508694484532252
59,13,0.3992646935551494
60,13,0.3330578843346781
61,13,0.2923418430540599
62,13,0.3391181650375348
63,13,0.2816318477730808
64,13,0.3585004117849531
65,13,0.431625400698191
66,13,0.4355775171707282
67,13,0.2727601125414593
68,13,0.4000203727411456
69,13,0.3152713549128906
70,13,0.3384922313920532
71,13,0.2953180399787686
72,13,0.260850788641823
73,13,0.3689133697854956
74,13,0.4045647636757205
75,13,0.2794806431572142
76,13,0.3017678562092222
77,13,0.3272313311237996
78,13,0.2921583222793556
79,13,0.3571844946600448
80,13,0.2940074616260583
81,13,0.3073519369480245
82,13,0.3628435635691787
83,13,0.3138032806953008
84,13,0.4343432017871427
85,13,0.3633202040806276
86,13,0.287312412130179
87,13,0.318405961802061
88,13,0.4187047738754571
89,13,0.4445097646899318
90,13,0.360116596367898
91,13,0.3756145808767164
92,13,0.2602313956290875
93,13,0.3848641498014625
94,13,0.3550136983260432
95,13,0.3123855165017712
96,13,0.3919386772896263
97,13,0.3453995317659006
98,13,0.3325835816085714
99,13,0.3571714709387445
100,13,0.3469613872280339
101,13,0.4244812683562208
102,13,0.4164029161280354
103,13,0.300312775121774
104,13,0.3693613782369364
105,13,0.3635850555207659
106,13,0.3200527562400966
107,13,0.3204350480702289
108,13,0.4343472532408791
109,13,0.332489979772664
110,13,0.2865737757183375
111,13,0.2714222883818442
112,13,0.3450658019282259
113,13,0.2980952174820692
114,13,0.3052473577958545
115,13,0.3141713687651012
116,13,0.2880150376167609
117,13,0.4241422606793235
118,13,0.3572711197322691
119,13,0.4095943056581925
120,13,0.4039192626016287
121,13,0.2764920101288937
122,13,0.327845197139863
123,13,0.2540905233397701
124,13,0.2932790492924289
125,13,0.3116574031477844
126,13,0.3651112550277888
127,13,0.2592198921350839
128,13,0.342276637766992
129,13,0.2711167231364222
130,13,0.4156907021886476
131,13,0.2558248983863541
132,13,0.3059699918749174
133,13,0.2537333773894609
134,13,0.2544961583125041
135,13,0.374138344014317
136,13,0.3593325020728978
137,13,0.3154405769593594
138,13,0.2856860367686857
139,13,0.3380293509775485
140,13,0.3145346147770446
141,13,0.3950933161962923
142,13,0.253673359684842
143,13,0.260981419371915
144,13,0.3782118995753284
145,13,0.308906668409376
146,13,0.3300329762174435
147,13,0.3334444148355733
148,13,0.3047651296029215
149,13,0.2888915765578004
150,13,0.3361402170661002
151,13,0.382236953077198
152,13,0.4259587644978922
153,13,0.4165520637347729
154,13,0.3022999526997931
155,13,0.3716038715228672
156,13,0.396051933541079
157,13,0.3046908981070235
158,13,0.3921210804559575
159,13,0.2704630574086653
160,13,0.3913601272680904
161,13,0.3544608226517672
162,13,0.3024852575482187
163,13,0.2814635022131672
164,13,0.345083294302578
165,13,0.4081179198477199
166,13,0.4209735238392991
167,13,0.2610307345634159
168,13,0.3567179670702917
169,13,0.3937880890503683
170,13,0.4095262865826276
171,13,0.3850212952301583
172,13,0.331303220992866
173,13,0.4246618650401219
174,13,0.3322152348519708
175,13,0.3448314727178888
176,13,0.45545786501675
177,13,0.3549986375556542
178,13,0.416771433988033
179,13,0.2531573923656732
180,13,0.4107518934956347
181,13,0.3449867441345779
182,13,0.3981926429142918
183,13,0.3059285633297713
184,13,0.2344551693687793
185,13,0.3734686930048329
186,13,0.3362650801317508
187,13,0.3941168297101221
188,13,0.3796132793697622
189,13,0.3227096511569299
190,13,0.2786128813895649
191,13,0.3099704034719327
192,13,0.311452645678251
193,13,0.2769811586748786
194,13,0.3782659234792411
195,13,0.3307896690162991
196,13,0.4519280269565237
197,13,0.2884038303026612
198,13,0.3742152202071852
199,13,0.3700625771812262
200,13,0.4029983447770323
201,13,0.339294827281689
202,13,0.392417807626552
203,13,0.617343433558634
204,13,0.4190921061134913
205,13,0.4434387982101432
206,13,0.244585061415832
207,13,0.2662947196286985
208,13,0.3016832866974023
209,13,0.354388136453076
210,13,0.36942640351288
211,13,0.4319769178342778
212,13,0.3821754670676848
213,13,0.2722217443595469
214,13,0.3503172722803892
215,13,0.4087610673070427
216,13,0.3211351415711724
217,13,0.3373899097867842
218,13,0.3926222590100903
219,13,0.4350523956667727
220,13,0.3617035871285806
221,13,0.3867244278026488
222,13,0.2567042292810385
223,13,0.4094322239932302
224,13,0.2549196247606088
225,13,0.4280670674191608
226,13,0.3800967293420716
227,13,0.5689435071789327
228,13,0.4515789906777354
229,13,0.2926078935817667
230,13,0.2678007229530005
231,13,0.2787235533100293
232,13,0.2818917163066057
233,13,0.3848260158219843
234,13,0.4102509263490172
235,13,0.3060973510485981
236,13,0.3466708248503435
237,13,0.3076949372970093
238,13,0.3645594239965523
239,13,0.3916480071475982
0,15,0.4262193917642416
1,15,0.5684849734616302
2,15,0.4175097652982324
3,15,0.5064515988687481
4,15,0.4406978615245719
5,15,0.3926832489399118
6,15,0.5134048980867312
7,15,0.5602581025010368
8,15,0.3566679569635045
9,15,0.4730457587522604
10,15,0.4188771797789176
11,15,0.4530061494628475
12,15,0.4348991514221053
13,15,0.4876259147002864
14,15,0.418709074559545
15,15,0.3835149174156318
16,15,0.3853929768457382
17,15,0.5166061968688356
18,15,0.5799532609246163
19,15,0.3980924486350725
20,15,0.4133414557508789
21,15,0.5448186063958235
22,15,0.3865641611628791
23,15,0.5547495045805584
24,15,0.5771021218411287
25,15,0.4594912816527973
26,15,0.5500876728119541
27,15,0.4992863730465262
28,15,0.3729107582299815
29,15,0.4622730315895885
30,15,0.478703859972986
31,15,0.4067067878526083
32,15,0.5140525627506962
33,15,0.5068750367862638
34,15,0.3492311075991618
35,15,0.3994294880816531
36,15,0.3608838348502656
37,15,0.5498774297360429
38,15,0.3818954158020475
39,15,0.4482031222297221
40,15,0.4617870742006881
41,15,0.4243772097333427
42,15,0.3831434564064582
43,15,0.3531686777217457
44,15,0.3698144754191413
45,15,0.5391754679027005
46,15,0.465632086954738
47,15,0.3452598250260101
48,15,0.4127137083730268
49,15,0.3825281774934586
50,15,0.5701959293585961
51,15,0.3514602577794236
52,15,0.4264505159310729
53,15,0.5659260445283092
54,15,0.3804135599814102
55,15,0.3593876877252521
56,15,0.4202218562834933
57,15,0.4310694013985426
58,15,0.4430362098828909
59,15,0.5540056462111502
60,15,0.5441819041537361
61,15,0.3842843595187987
62,15,0.4088612904345188
63,15,0.3595228149074219
64,15,0.4366194291957526
65,15,0.4739179259122197
66,15,0.4738772709562542
67,15,0.5054842037059287
68,15,0.4277555038679347
69,15,0.4110278200577476
70,15,0.3818631676616005
71,15,0.5379869953077379
72,15,0.5401617775422676
73,15,0.3966544383268167
74,15,0.5514824615668197
75,15,0.4450555140475694
76,15,0.5767452635454751
77,15,0.4555706322309323
78,15,0.4028908451786388
79,15,0.5825597364795453
80,15,0.3728610502104944
81,15,0.4665669129006388
82,15,0.4148157416639265
83,15,0.5873963843814951
84,15,0.41157606494081
85,15,0.4711313809192412
86,15,0.5192139719863094
87,15,0.5583264784887336
88,15,0.5885795710718587
89,15,0.4558696181636819
90,15,0.3909315608478259
91,15,0.4126251997181257
92,15,0.4460822942735311
93,15,0.3485655692170937
94,15,0.5817107030887982
95,15,0.554538322717286
96,15,0.346767345078192
97,15,0.5739359734448591
98,15,0.4840783142610028
99,15,0.4672972606733733
100,15,0.3988648238318929
101,15,0.410621551451782
102,15,0.4150407088709732
103,15,0.4338126521217651
104,15,0.3862829352264788
105,15,0.5199433401151279
106,15,0.4093553805863621
107,15,0.4080729623429121
108,15,0.5090354520018139
109,15,0.478905533495007
110,15,0.5763500044078542
111,15,0.5474904959684996
112,15,0.3913673300453276
113,15,0.4394006126700034
114,15,0.5798592075954201
115,15,0.4224706460456583
116,15,0.484358870856069
117,15,0.382018543537712
118,15,0.3585454836087119
119,15,0.4713943840898154
120,15,0.475289707674038
121,15,0.4379434520290899
122,15,0.4435301184237799
123,15,0.4278684917281269
124,15,0.4949129109124774
125,15,0.4463843221311871
126,15,0.3640094361653468
127,15,0.4660540484935001
128,15,0.4277692046404134
129,15,0.5620477098611767
130,15,0.4102322204734973
131,15,0.5636313900220904
132,15,0.4321609070385301
133,15,0.4147147694261729
134,15,0.4493299906350874
135,15,0.4683224402322798
136,15,0.5742393533617853
137,15,0.3719229414330188
138,15,0.4818993932454443
139,15,0.5289337395464523
140,15,0.3967949307327457
141,15,0.4701688019711767
142,15,0.3630383607471666
143,15,0.5642582339173208
144,15,0.4074197693946813
145,15,0.3967952023993741
146,15,0.3839309559424484
147,15,0.4895978935439145
148,15,0.4846486008564948
149,15,0.432113929247386
150,15,0.5259564885101192
151,15,0.397101803262989
152,15,0.4597313314603633
153,15,0.4814568379121296
154,15,0.5079333912499078
155,15,0.5273512403895558
156,15,0.4513362972011693
157,15,0.4983002026779318
158,15,0.5910870815974918
159,15,0.4141023372131569
160,15,0.5707698573913733
161,15,0.3578071879626306
162,15,0.4385524912009585
163,15,0.5525693065705088
164,15,0.5042232782338172
165,15,0.4910035906643555
166,15,0.4012957498204285
