time,route_id,Warehouse_time,pack_time
0,63,0.9650594,0.9035428
1,63,0.96145165,0.9113534
2,63,0.9627665,0.9023982
3,63,0.9572215,0.88274956
4,63,0.9587575,0.898486
5,63,0.9595518,0.88809615
6,63,0.94905174,0.90201104
7,63,0.9224655,0.886933
8,63,0.941439,0.9030183
9,63,0.94967985,0.8904966
10,63,0.9531808,0.8825967
11,63,0.9558363,0.88453275
12,63,1.0104129,0.91905516
13,63,0.9998249,0.89449435
14,63,1.0110657,0.900633
15,63,1.0106359,0.8937527
16,63,1.0102661,0.88200825
17,63,0.9693758,0.8906007
18,63,0.9548578,0.90174323
19,63,0.9652666,0.8936264
20,63,0.96832573,0.88348466
21,63,0.9620547,0.8924276
22,63,0.94571984,0.8970048
23,63,0.9378641,0.8902106
24,63,0.9724305,0.90589905
25,63,0.9662446,0.89407694
26,63,0.9511393,0.89951915
27,63,0.9554583,0.90352994
28,63,0.9524077,0.8973538
29,63,0.94601774,0.88365096
30,63,0.92677337,0.9033147
31,63,0.9235581,0.9150273
32,63,0.9149578,0.9171995
33,63,0.91364163,0.9252901
34,63,0.92260903,0.90521413
35,63,0.9269557,0.90806675
36,63,0.9407212,0.91263694
37,63,0.95495236,0.9205149
38,63,0.95861685,0.9214457
39,63,0.97164583,0.91181386
40,63,0.99702024,0.8787278
41,63,1.0266993,0.8550461
42,63,0.95445776,0.88234836
43,63,0.940698,0.88273394
44,63,0.95903033,0.8728644
45,63,0.9601507,0.87493765
46,63,0.91808194,0.88905585
47,63,0.92673635,0.8867111
48,63,0.9746543,0.8952265
49,63,0.92552626,0.9218292
50,63,0.9385645,0.92702687
51,63,0.90936726,0.9054743
52,63,0.9057492,0.91291267
53,63,0.89829576,0.89050186
54,63,0.90595466,0.8856948
55,63,0.91814053,0.8717176
56,63,0.8964895,0.8574594
57,63,0.919724,0.8764672
58,63,0.9094466,0.87910604
59,63,0.90907013,0.887687
60,63,0.9351031,0.9122502
61,63,0.93252164,0.9197714
62,63,0.96422356,0.8994049
63,63,0.9755417,0.89085644
64,63,0.96193904,0.90659964
65,63,0.979303,0.8763653
66,63,0.9678751,0.8751966
67,63,0.9661667,0.8825902
68,63,0.97499514,0.8878275
69,63,0.9621288,0.8878375
70,63,0.9324131,0.8724863
71,63,0.9271685,0.8815714
72,63,0.9895258,0.8797746
73,63,0.9636482,0.89358985
74,63,0.9640772,0.8903141
75,63,0.96208084,0.8927801
76,63,0.95959425,0.89899635
77,63,0.9525644,0.89426184
78,63,0.9540712,0.89412594
79,63,0.94040185,0.9032885
80,63,0.9235792,0.9028314
81,63,0.93333226,0.89531505
82,63,0.9329004,0.8943515
83,63,0.9547321,0.8780368
84,63,1.0087211,0.90130556
85,63,1.0061013,0.91185606
86,63,1.0036597,0.89939135
87,63,1.0137153,0.90711975
88,63,1.0088707,0.9069234
89,63,1.0117376,0.8990328
90,63,1.0126936,0.88943803
91,63,1.0132159,0.8907506
92,63,1.0064465,0.89159334
93,63,1.007858,0.8834938
94,63,0.97075975,0.8963631
95,63,0.9622615,0.8945133
96,63,1.0174301,0.8765925
97,63,0.961136,0.88932306
98,63,0.9765312,0.88914025
99,63,0.9826317,0.8867321
100,63,0.9661417,0.8828705
101,63,0.9783162,0.8894251
102,63,0.97119915,0.88900185
103,63,0.9668735,0.8975809
104,63,1.0084718,0.888101
105,63,0.9901105,0.89232075
106,63,0.9686912,0.89441377
107,63,0.98184127,0.8741466
108,63,0.98617095,0.8912144
109,63,1.000872,0.89824474
110,63,1.0039551,0.8918228
111,63,1.0077268,0.8728485
112,63,0.997976,0.87489396
113,63,0.9824675,0.89335316
114,63,0.9586223,0.8838264
115,63,0.9623027,0.8860904
116,63,0.9522092,0.88123065
117,63,0.9568418,0.9039221
118,63,0.94725907,0.89392424
119,63,0.9378379,0.89959526
120,63,0.98828715,0.89474976
121,63,0.95999515,0.90718824
122,63,0.9503927,0.886165
123,63,0.93693095,0.886798
