time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,2.071,0.027,0.027,1.28,0,0,0
1,2.065,0.019,0.047,1.271,0,0,0
2,2.077,0.12,0.167,1.277,0,0,0
3,2.082,0.051,0.218,1.275,0,0,0
4,2.065,0.265,0.482,1.276,0,0,0
5,2.065,0.012,0.493,1.281,0,0,0
6,2.08,0.038,0.535,1.275,0,0,0
7,2.073,0.284,0.815,1.279,0,0,1
8,2.083,0.062,0.879,1.277,0,0,1
9,2.081,0.182,1.067,1.275,0,0,1
10,2.066,0.011,1.076,1.279,0,0,1
11,2.074,0.09,1.159,1.275,0,0,1
12,2.069,0.08,1.247,1.277,0,0,1
13,2.083,0.913,2.161,1.268,0,0,1
14,2.072,0.2,2.369,1.275,0,0,1
15,2.079,0.151,2.506,1.277,0,0,1
16,2.066,0.147,2.667,1.272,0,0,1
17,2.081,0.279,2.939,1.274,0,0,1
18,2.083,0.119,3.062,1.268,0,0,1
19,2.079,0.903,3.956,1.279,0,0,1
20,2.082,1.719,5.688,1.274,0,0,1
21,2.071,0.106,5.767,1.273,0,0,1
22,2.076,1.738,7.501,1.273,0,0,0
23,2.087,0.902,8.402,1.277,0,0,0
24,2.067,0.239,0.238,1.282,0,0,0
25,2.08,0.069,0.309,1.275,0,0,0
26,2.072,0.017,0.326,1.272,0,0,0
27,2.077,0.225,0.549,1.28,0,0,0
28,2.085,0.283,0.832,1.278,0,0,0
29,2.079,0.125,0.959,1.27,0,0,0
30,2.077,0.013,0.972,1.275,0,0,0
31,2.082,0.029,1.001,1.281,0,0,1
32,2.076,0.207,1.209,1.272,0,0,1
33,2.072,0.01,1.223,1.276,0,0,1
34,2.069,1.307,2.53,1.28,0,0,1
35,2.071,0.136,2.652,1.272,0,0,1
36,2.067,0.133,2.792,1.273,0,0,1
37,2.078,0.092,2.896,1.281,0,0,1
38,2.072,0.376,3.275,1.279,0,0,1
39,2.075,0.206,3.468,1.281,0,0,1
40,2.084,1.283,4.748,1.28,0,0,1
41,2.079,1.305,6.061,1.279,0,0,1
42,2.073,0.369,6.415,1.275,0,0,1
43,2.077,0.073,6.505,1.274,0,0,1
