time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,1.569,0.203,0.203,0.815,0,0,0
1,1.575,0.089,0.291,0.811,0,0,0
2,1.577,0.288,0.581,0.808,0,0,0
3,1.57,0.291,0.874,0.815,0,0,0
4,1.582,0.081,0.958,0.813,0,0,0
5,1.576,0.106,1.055,0.81,0,0,0
6,1.571,0.065,1.122,0.814,0,0,0
7,1.572,0.182,1.305,0.812,0,0,1
8,1.575,0.25,1.55,0.815,0,0,1
9,1.572,0.242,1.804,0.812,0,0,1
10,1.581,0.061,1.854,0.814,0,0,1
11,1.58,0.265,2.126,0.809,0,0,1
12,1.572,0.26,2.389,0.812,0,0,1
13,1.577,0.22,2.6,0.808,0,0,1
14,1.573,0.219,2.828,0.806,0,0,1
15,1.575,0.077,2.891,0.809,0,0,1
16,1.573,0.083,2.995,0.807,0,0,1
17,1.576,0.134,3.106,0.808,0,0,1
18,1.576,0.204,3.323,0.809,0,0,1
19,1.579,0.075,3.387,0.813,0,0,1
20,1.577,0.19,3.587,0.809,0,0,1
21,1.572,1.32,4.93,0.811,0,0,1
22,1.57,1.317,6.22,0.807,0,0,0
23,1.57,0.272,6.49,0.807,0,0,0
24,1.573,0.001,0.001,0.81,0,0,0
25,1.577,0.308,0.312,0.813,0,0,0
26,1.578,0.284,0.594,0.811,0,0,0
27,1.576,0.055,0.649,0.81,0,0,0
28,1.579,0.002,0.651,0.81,0,0,0
29,1.578,0.42,1.072,0.814,0,0,0
30,1.573,0.04,1.117,0.808,0,0,0
31,1.569,0.065,1.185,0.81,0,0,1
32,1.574,0.406,1.588,0.811,0,0,1
33,1.583,0.031,1.613,0.81,0,0,1
34,1.568,0.277,1.903,0.814,0,0,1
35,1.58,0.386,2.289,0.811,0,0,1
36,1.57,0.389,2.657,0.808,0,0,1
37,1.573,0.19,2.867,0.814,0,0,1
38,1.579,0.009,2.875,0.807,0,0,1
39,1.577,0.007,2.888,0.809,0,0,1
40,1.582,1.975,4.839,0.815,0,0,1
41,1.571,0.424,5.268,0.814,0,0,1
42,1.577,0.164,5.404,0.807,0,0,1
43,1.577,0.267,5.716,0.81,0,0,1
44,1.576,0.211,5.936,0.814,0,0,1
45,1.578,0.165,6.054,0.814,0,0,1
46,1.577,0.121,6.17,0.81,0,0,0
47,1.58,0.254,6.418,0.814,0,0,0
48,1.571,0.988,0.985,0.81,0,0,0
49,1.571,0.064,1.054,0.812,0,0,0
50,1.575,0.197,1.246,0.813,0,0,0
51,1.575,0.184,1.435,0.809,0,0,0
52,1.58,0.13,1.566,0.808,0,0,0
53,1.575,0.173,1.728,0.811,0,0,0
54,1.572,0.112,1.856,0.813,0,0,0
55,1.584,0.975,2.82,0.814,0,0,1
56,1.579,0.976,3.788,0.814,0,0,1
57,1.572,0.214,4.016,0.811,0,0,1
58,1.583,0.052,4.084,0.811,0,0,1
59,1.576,0.037,4.091,0.811,0,0,1
60,1.581,0.145,4.243,0.81,0,0,1
61,1.584,0.21,4.475,0.814,0,0,1
62,1.581,0.124,4.613,0.813,0,0,1
63,1.576,0.069,4.659,0.809,0,0,1
64,1.572,0.197,4.861,0.814,0,0,1
65,1.571,0.045,4.891,0.809,0,0,1
66,1.577,0.122,5.01,0.814,0,0,1
67,1.574,0.989,5.998,0.814,0,0,1
68,1.582,0.113,6.106,0.808,0,0,1
69,1.579,0.189,6.333,0.81,0,0,1
70,1.572,0.203,6.519,0.809,0,0,0
71,1.578,0.034,6.544,0.808,0,0,0
72,1.581,0.094,0.095,0.814,0,1,0
73,1.57,0.075,0.17,0.813,0,1,0
74,1.571,0.059,0.229,0.812,0,1,0
75,1.572,0.157,0.384,0.81,0,1,0
76,1.578,0.162,0.547,0.81,0,1,0
77,1.573,0.14,0.69,0.814,0,1,0
78,1.575,0.081,0.766,0.815,0,1,0
79,1.583,0.011,0.777,0.813,0,1,1
80,1.579,0.043,0.825,0.809,0,1,1
81,1.575,0.012,0.832,0.808,0,1,1
82,1.572,0.146,0.977,0.809,0,1,1
83,1.584,0.75,1.737,0.807,0,1,1
84,1.576,0.75,2.49,0.808,0,1,1
85,1.585,0.011,2.508,0.808,0,1,1
86,1.586,0.745,3.252,0.809,0,1,1
87,1.577,0.01,3.267,0.81,0,1,1
88,1.577,0.088,3.352,0.814,0,1,1
89,1.576,0.099,3.434,0.808,0,1,1
