time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.129,0.161,0.044,0.044,0,0,0
1,0.13,0.16,0.012,0.056,0,0,0
2,0.13,0.16,0.03,0.085,0,0,0
3,0.13,0.159,0.016,0.101,0,0,0
4,0.131,0.16,0.034,0.136,0,0,0
5,0.13,0.16,0.05,0.185,0,0,0
6,0.129,0.161,0.003,0.189,0,0,0
7,0.129,0.161,0.024,0.214,0,0,1
8,0.13,0.161,0.051,0.264,0,0,1
9,0.13,0.16,0.035,0.299,0,0,1
10,0.13,0.161,0.045,0.345,0,0,1
11,0.13,0.16,0.048,0.392,0,0,1
12,0.13,0.161,0.013,0.405,0,0,1
13,0.13,0.16,0.002,0.41,0,0,1
14,0.13,0.161,0.375,0.786,0,0,1
15,0.13,0.16,0.021,0.806,0,0,1
16,0.131,0.161,0.007,0.812,0,0,1
17,0.13,0.161,0.043,0.857,0,0,1
18,0.13,0.161,0.017,0.874,0,0,1
19,0.13,0.16,0.002,0.876,0,0,1
20,0.13,0.16,0.007,0.877,0,0,1
21,0.131,0.16,0.012,0.897,0,0,1
22,0.13,0.161,0.011,0.903,0,0,0
23,0.13,0.16,0.02,0.922,0,0,0
24,0.13,0.161,0.014,0.014,0,0,0
25,0.131,0.16,0.017,0.031,0,0,0
26,0.13,0.16,0.002,0.033,0,0,0
27,0.13,0.161,0.03,0.064,0,0,0
28,0.13,0.161,0.025,0.09,0,0,0
29,0.131,0.161,0.048,0.137,0,0,0
30,0.13,0.16,0.04,0.177,0,0,0
31,0.13,0.161,0.043,0.222,0,0,1
32,0.131,0.16,0.041,0.263,0,0,1
33,0.13,0.16,0.013,0.275,0,0,1
34,0.129,0.16,0.023,0.298,0,0,1
35,0.129,0.16,0.027,0.324,0,0,1
36,0.13,0.16,0.004,0.328,0,0,1
37,0.13,0.16,0.334,0.663,0,0,1
38,0.131,0.161,0.01,0.673,0,0,1
39,0.13,0.16,0.04,0.713,0,0,1
40,0.13,0.161,0.026,0.743,0,0,1
41,0.131,0.16,0.015,0.754,0,0,1
42,0.131,0.161,0.019,0.77,0,0,1
43,0.131,0.161,0.041,0.815,0,0,1
44,0.13,0.161,0.027,0.839,0,0,1
45,0.13,0.16,0.034,0.88,0,0,1
46,0.131,0.161,0.027,0.903,0,0,0
47,0.131,0.161,0.023,0.922,0,0,0
48,0.13,0.16,0.028,0.028,0,0,0
49,0.13,0.16,0.045,0.073,0,0,0
50,0.131,0.16,0.021,0.095,0,0,0
51,0.13,0.16,0.033,0.129,0,0,0
52,0.131,0.161,0.006,0.134,0,0,0
53,0.131,0.16,0.022,0.156,0,0,0
54,0.13,0.16,0.005,0.162,0,0,0
55,0.13,0.16,0.044,0.206,0,0,1
56,0.13,0.161,0.003,0.209,0,0,1
57,0.13,0.16,0.04,0.249,0,0,1
58,0.131,0.16,0.001,0.25,0,0,1
59,0.13,0.161,0.018,0.269,0,0,1
60,0.13,0.16,0.002,0.27,0,0,1
61,0.131,0.16,0.036,0.307,0,0,1
62,0.13,0.161,0.02,0.325,0,0,1
63,0.13,0.16,0.042,0.367,0,0,1
64,0.13,0.161,0.036,0.406,0,0,1
65,0.13,0.16,0.006,0.412,0,0,1
66,0.13,0.16,0.045,0.457,0,0,1
67,0.13,0.16,0.042,0.497,0,0,1
68,0.13,0.162,0.318,0.816,0,0,1
69,0.13,0.16,0.044,0.858,0,0,1
70,0.13,0.161,0.033,0.897,0,0,0
71,0.131,0.16,0.033,0.929,0,0,0
72,0.131,0.161,0.052,0.052,0,1,0
