time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.161,0.242,0.005,0.005,0,0,0
1,0.161,0.242,0.04,0.045,0,0,0
2,0.16,0.242,0.027,0.073,0,0,0
3,0.16,0.242,0.018,0.091,0,0,0
4,0.161,0.241,0.026,0.116,0,0,0
5,0.16,0.241,0.023,0.14,0,0,0
6,0.161,0.24,0.04,0.18,0,0,0
7,0.16,0.242,0.026,0.207,0,0,1
8,0.16,0.241,0.027,0.234,0,0,1
9,0.161,0.24,0.036,0.27,0,0,1
10,0.161,0.241,0.036,0.306,0,0,1
11,0.161,0.241,0.031,0.335,0,0,1
12,0.161,0.242,0.035,0.374,0,0,1
13,0.161,0.242,0.017,0.391,0,0,1
14,0.16,0.242,0.001,0.392,0,0,1
15,0.161,0.241,0.016,0.405,0,0,1
16,0.161,0.242,0.015,0.423,0,0,1
17,0.161,0.241,0.017,0.439,0,0,1
18,0.161,0.242,0.448,0.883,0,0,1
19,0.16,0.244,0.018,0.909,0,0,1
20,0.16,0.244,0.016,0.919,0,0,1
21,0.161,0.244,0.001,0.919,0,0,1
22,0.16,0.243,0.006,0.928,0,0,0
23,0.16,0.244,0.01,0.941,0,0,0
24,0.16,0.242,0.005,0.005,0,0,0
25,0.161,0.242,0.012,0.017,0,0,0
26,0.161,0.244,0.016,0.033,0,0,0
27,0.16,0.244,0.008,0.041,0,0,0
28,0.161,0.243,0.04,0.081,0,0,0
29,0.161,0.243,0.016,0.096,0,0,0
30,0.161,0.244,0.0,0.097,0,0,0
31,0.161,0.243,0.026,0.123,0,0,1
32,0.161,0.24,0.01,0.133,0,0,1
33,0.161,0.242,0.036,0.17,0,0,1
34,0.161,0.242,0.029,0.199,0,0,1
35,0.161,0.241,0.0,0.199,0,0,1
36,0.16,0.241,0.032,0.233,0,0,1
37,0.16,0.241,0.046,0.278,0,0,1
38,0.162,0.243,0.014,0.292,0,0,1
39,0.16,0.243,0.52,0.81,0,0,1
40,0.161,0.243,0.021,0.837,0,0,1
41,0.162,0.242,0.015,0.844,0,0,1
42,0.16,0.242,0.022,0.873,0,0,1
43,0.161,0.242,0.003,0.874,0,0,1
44,0.162,0.242,0.002,0.878,0,0,1
45,0.161,0.242,0.016,0.893,0,0,1
46,0.161,0.24,0.03,0.918,0,0,0
