time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.103,0.138,0.025,0.025,0,0,0
1,0.103,0.139,0.025,0.05,0,0,0
2,0.103,0.138,0.019,0.069,0,0,0
3,0.103,0.138,0.022,0.091,0,0,0
4,0.104,0.138,0.003,0.095,0,0,0
5,0.104,0.139,0.018,0.112,0,0,0
6,0.104,0.138,0.024,0.136,0,0,0
7,0.103,0.138,0.018,0.154,0,0,1
8,0.104,0.138,0.02,0.175,0,0,1
9,0.104,0.138,0.001,0.176,0,0,1
10,0.103,0.138,0.024,0.2,0,0,1
11,0.103,0.138,0.022,0.223,0,0,1
12,0.103,0.139,0.001,0.222,0,0,1
13,0.104,0.138,0.019,0.241,0,0,1
14,0.104,0.138,0.006,0.247,0,0,1
15,0.104,0.138,0.021,0.269,0,0,1
16,0.104,0.138,0.225,0.494,0,0,1
17,0.104,0.139,0.013,0.506,0,0,1
18,0.103,0.138,0.014,0.524,0,0,1
19,0.104,0.139,0.007,0.529,0,0,1
20,0.103,0.138,0.02,0.552,0,0,1
21,0.103,0.138,0.021,0.572,0,0,1
22,0.103,0.138,0.211,0.78,0,0,0
23,0.104,0.138,0.022,0.803,0,0,0
24,0.103,0.139,0.041,0.041,0,0,0
25,0.104,0.139,0.021,0.062,0,0,0
26,0.104,0.139,0.017,0.079,0,0,0
27,0.104,0.138,0.008,0.087,0,0,0
28,0.104,0.138,0.008,0.095,0,0,0
29,0.104,0.138,0.037,0.133,0,0,0
30,0.103,0.138,0.009,0.142,0,0,0
31,0.103,0.138,0.026,0.168,0,0,1
32,0.103,0.139,0.004,0.173,0,0,1
33,0.104,0.138,0.007,0.179,0,0,1
34,0.104,0.138,0.006,0.185,0,0,1
35,0.104,0.138,0.018,0.203,0,0,1
36,0.104,0.138,0.036,0.24,0,0,1
37,0.104,0.138,0.011,0.25,0,0,1
38,0.104,0.139,0.004,0.254,0,0,1
39,0.104,0.139,0.025,0.279,0,0,1
40,0.103,0.138,0.369,0.647,0,0,1
41,0.104,0.139,0.042,0.69,0,0,1
42,0.104,0.138,0.022,0.712,0,0,1
43,0.104,0.139,0.006,0.719,0,0,1
44,0.103,0.139,0.043,0.764,0,0,1
45,0.104,0.138,0.019,0.777,0,0,1
46,0.103,0.138,0.011,0.791,0,0,0
47,0.104,0.139,0.0,0.796,0,0,0
48,0.104,0.138,0.241,0.242,0,0,0
49,0.104,0.138,0.007,0.25,0,0,0
50,0.103,0.138,0.006,0.256,0,0,0
51,0.103,0.139,0.015,0.269,0,0,0
52,0.104,0.139,0.012,0.283,0,0,0
53,0.104,0.139,0.014,0.296,0,0,0
54,0.103,0.139,0.01,0.306,0,0,0
55,0.104,0.139,0.001,0.307,0,0,1
56,0.103,0.139,0.008,0.315,0,0,1
57,0.104,0.139,0.015,0.332,0,0,1
58,0.104,0.138,0.016,0.346,0,0,1
59,0.103,0.139,0.009,0.357,0,0,1
60,0.104,0.138,0.007,0.363,0,0,1
61,0.104,0.138,0.002,0.364,0,0,1
62,0.104,0.139,0.127,0.491,0,0,1
63,0.103,0.139,0.137,0.629,0,0,1
64,0.103,0.139,0.006,0.635,0,0,1
65,0.104,0.138,0.014,0.651,0,0,1
66,0.104,0.138,0.015,0.662,0,0,1
67,0.103,0.138,0.001,0.669,0,0,1
68,0.103,0.139,0.134,0.8,0,0,1
69,0.104,0.139,0.005,0.806,0,0,1
70,0.104,0.139,0.013,0.821,0,0,0
71,0.104,0.139,0.008,0.83,0,0,0
