time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,2.244,0.128,0.128,1.826,0,0,0
1,2.254,3.664,3.776,1.822,0,0,0
2,2.264,0.206,3.967,1.818,0,0,0
3,2.247,0.162,4.166,1.828,0,0,0
4,2.26,0.282,4.421,1.819,0,0,0
5,2.26,0.319,4.764,1.826,0,0,0
6,2.253,0.129,4.895,1.824,0,0,0
7,2.248,0.016,4.889,1.814,0,0,1
8,2.268,0.041,4.92,1.825,0,0,1
9,2.249,0.05,4.973,1.816,0,0,1
10,2.255,0.255,5.241,1.825,0,0,1
11,2.244,0.128,5.389,1.817,0,0,1
12,2.233,0.095,5.479,1.818,0,0,1
13,2.251,0.178,5.665,1.833,0,0,1
14,2.243,0.279,5.897,1.817,0,0,1
15,2.245,0.17,6.061,1.826,0,0,1
16,2.256,3.635,9.71,1.822,0,0,1
17,2.268,0.025,9.719,1.834,0,0,1
18,2.261,0.218,9.932,1.816,0,0,1
19,2.266,0.164,10.141,1.838,0,0,1
20,2.233,0.009,10.113,1.821,0,0,1
21,2.238,0.066,10.239,1.835,0,0,1
22,2.237,0.255,10.438,1.827,0,0,0
23,2.241,0.03,10.476,1.834,0,0,0
24,2.244,0.079,0.079,1.834,0,0,0
25,2.251,0.119,0.197,1.835,0,0,0
26,2.251,0.083,0.282,1.833,0,0,0
27,2.237,0.847,1.124,1.834,0,0,0
28,2.249,0.91,2.03,1.832,0,0,0
29,2.239,0.775,2.811,1.835,0,0,0
30,2.235,0.98,3.78,1.835,0,0,0
31,2.252,1.07,4.878,1.828,0,0,1
32,2.248,0.074,4.963,1.825,0,0,1
33,2.247,0.861,5.818,1.831,0,0,1
34,2.25,0.05,5.841,1.827,0,0,1
35,2.246,0.224,6.093,1.823,0,0,1
36,2.239,0.044,6.113,1.819,0,0,1
37,2.235,0.406,6.494,1.831,0,0,1
38,2.241,0.749,7.294,1.833,0,0,1
39,2.236,0.294,7.586,1.823,0,0,1
40,2.254,0.618,8.149,1.834,0,0,1
41,2.244,0.09,8.299,1.834,0,0,1
42,2.237,0.031,8.286,1.819,0,0,1
43,2.237,0.308,8.647,1.817,0,0,1
44,2.247,0.294,8.943,1.825,0,0,1
45,2.233,0.339,9.254,1.828,0,0,1
46,2.252,0.902,10.132,1.814,0,0,0
47,2.236,0.029,10.136,1.817,0,0,0
48,2.249,0.434,0.435,1.821,0,0,0
49,2.238,0.361,0.799,1.819,0,0,0
50,2.234,0.141,0.94,1.818,0,0,0
51,2.248,0.567,1.505,1.822,0,0,0
52,2.245,0.573,2.081,1.815,0,0,0
53,2.244,0.674,2.764,1.828,0,0,0
54,2.238,0.416,3.188,1.816,0,0,0
55,2.247,0.721,3.906,1.823,0,0,1
56,2.252,0.385,4.265,1.827,0,0,1
57,2.252,0.693,4.985,1.814,0,0,1
58,2.237,0.271,5.258,1.827,0,0,1
59,2.249,0.461,5.715,1.832,0,0,1
60,2.235,0.301,6.005,1.821,0,0,1
61,2.252,0.526,6.559,1.821,0,0,1
