time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.148,0.225,0.006,0.007,0,0,0
1,0.147,0.226,0.064,0.07,0,0,0
2,0.147,0.227,0.004,0.074,0,0,0
3,0.147,0.225,0.025,0.099,0,0,0
4,0.146,0.226,0.006,0.105,0,0,0
5,0.147,0.225,0.021,0.125,0,0,0
6,0.147,0.224,0.058,0.184,0,0,0
7,0.146,0.224,0.012,0.195,0,0,1
8,0.147,0.226,0.023,0.218,0,0,1
9,0.147,0.225,0.047,0.267,0,0,1
10,0.147,0.225,0.005,0.27,0,0,1
11,0.147,0.225,0.065,0.337,0,0,1
12,0.147,0.226,0.266,0.605,0,0,1
13,0.147,0.225,0.034,0.636,0,0,1
14,0.147,0.225,0.009,0.644,0,0,1
15,0.146,0.225,0.063,0.708,0,0,1
16,0.146,0.226,0.068,0.777,0,0,1
17,0.147,0.224,0.009,0.784,0,0,1
18,0.146,0.225,0.013,0.804,0,0,1
19,0.146,0.224,0.011,0.812,0,0,1
20,0.146,0.224,0.025,0.834,0,0,1
21,0.146,0.226,0.037,0.874,0,0,1
22,0.146,0.226,0.023,0.895,0,0,0
23,0.147,0.225,0.012,0.912,0,0,0
24,0.146,0.224,0.036,0.036,0,0,0
25,0.147,0.224,0.023,0.06,0,0,0
26,0.146,0.226,0.003,0.063,0,0,0
27,0.147,0.226,0.01,0.073,0,0,0
28,0.147,0.226,0.024,0.097,0,0,0
29,0.147,0.225,0.037,0.134,0,0,0
30,0.146,0.225,0.015,0.15,0,0,0
31,0.147,0.225,0.026,0.175,0,0,1
32,0.147,0.225,0.003,0.178,0,0,1
33,0.146,0.226,0.021,0.199,0,0,1
34,0.146,0.225,0.009,0.209,0,0,1
35,0.147,0.225,0.134,0.343,0,0,1
36,0.146,0.226,0.043,0.386,0,0,1
37,0.146,0.226,0.033,0.416,0,0,1
38,0.146,0.225,0.028,0.445,0,0,1
39,0.146,0.226,0.013,0.457,0,0,1
40,0.147,0.226,0.021,0.482,0,0,1
41,0.147,0.224,0.164,0.647,0,0,1
42,0.147,0.227,0.147,0.791,0,0,1
43,0.147,0.225,0.038,0.826,0,0,1
44,0.147,0.225,0.013,0.841,0,0,1
45,0.147,0.225,0.021,0.861,0,0,1
46,0.146,0.225,0.017,0.882,0,0,0
47,0.147,0.226,0.037,0.921,0,0,0
48,0.146,0.225,0.017,0.017,0,0,0
49,0.147,0.225,0.061,0.079,0,0,0
50,0.147,0.224,0.008,0.086,0,0,0
51,0.147,0.226,0.059,0.146,0,0,0
52,0.147,0.225,0.047,0.193,0,0,0
53,0.146,0.226,0.0,0.193,0,0,0
54,0.147,0.226,0.024,0.217,0,0,0
55,0.147,0.226,0.035,0.253,0,0,1
56,0.147,0.225,0.008,0.262,0,0,1
57,0.146,0.226,0.048,0.31,0,0,1
58,0.147,0.225,0.052,0.361,0,0,1
59,0.147,0.226,0.031,0.394,0,0,1
60,0.146,0.224,0.002,0.394,0,0,1
61,0.147,0.226,0.054,0.446,0,0,1
62,0.147,0.224,0.037,0.487,0,0,1
63,0.147,0.226,0.052,0.536,0,0,1
64,0.147,0.225,0.043,0.579,0,0,1
65,0.146,0.226,0.014,0.594,0,0,1
66,0.147,0.225,0.029,0.625,0,0,1
67,0.147,0.226,0.014,0.637,0,0,1
68,0.147,0.225,0.196,0.83,0,0,1
69,0.146,0.225,0.021,0.855,0,0,1
70,0.147,0.225,0.041,0.898,0,0,0
71,0.147,0.226,0.016,0.91,0,0,0
72,0.147,0.226,0.003,0.003,0,1,0
73,0.146,0.226,0.047,0.05,0,1,0
74,0.147,0.225,0.012,0.062,0,1,0
75,0.147,0.225,0.034,0.097,0,1,0
76,0.147,0.225,0.028,0.125,0,1,0
77,0.146,0.225,0.046,0.171,0,1,0
78,0.147,0.224,0.046,0.215,0,1,0
79,0.147,0.225,0.014,0.231,0,1,1
80,0.147,0.226,0.027,0.259,0,1,1
81,0.146,0.225,0.029,0.286,0,1,1
82,0.146,0.226,0.193,0.478,0,1,1
83,0.147,0.224,0.052,0.531,0,1,1
84,0.146,0.225,0.044,0.577,0,1,1
85,0.146,0.225,0.025,0.602,0,1,1
86,0.147,0.225,0.003,0.603,0,1,1
87,0.147,0.225,0.05,0.657,0,1,1
88,0.146,0.226,0.011,0.666,0,1,1
89,0.147,0.226,0.038,0.707,0,1,1
90,0.147,0.226,0.028,0.735,0,1,1
91,0.147,0.225,0.051,0.784,0,1,1
92,0.146,0.226,0.035,0.821,0,1,1
93,0.147,0.225,0.051,0.871,0,1,1
94,0.147,0.224,0.027,0.898,0,1,0
95,0.147,0.225,0.018,0.913,0,1,0
96,0.147,0.225,0.041,0.041,0,1,0
97,0.147,0.225,0.0,0.042,0,1,0
98,0.146,0.225,0.004,0.046,0,1,0
99,0.146,0.226,0.035,0.08,0,1,0
100,0.147,0.225,0.015,0.095,0,1,0
101,0.147,0.226,0.002,0.098,0,1,0
102,0.146,0.226,0.034,0.132,0,1,0
103,0.147,0.226,0.033,0.164,0,1,1
104,0.146,0.225,0.046,0.212,0,1,1
105,0.147,0.224,0.014,0.226,0,1,1
106,0.147,0.225,0.182,0.41,0,1,1
107,0.146,0.224,0.027,0.434,0,1,1
108,0.146,0.226,0.024,0.46,0,1,1
109,0.147,0.226,0.036,0.493,0,1,1
110,0.147,0.226,0.045,0.541,0,1,1
111,0.146,0.224,0.003,0.542,0,1,1
112,0.147,0.225,0.201,0.743,0,1,1
113,0.147,0.225,0.013,0.757,0,1,1
114,0.146,0.225,0.038,0.798,0,1,1
115,0.147,0.224,0.037,0.838,0,1,1
116,0.147,0.226,0.013,0.848,0,1,1
117,0.147,0.225,0.011,0.861,0,1,1
118,0.146,0.225,0.046,0.904,0,1,0
119,0.147,0.225,0.008,0.913,0,1,0
120,0.147,0.225,0.005,0.005,0,0,0
121,0.147,0.226,0.008,0.013,0,0,0
122,0.147,0.226,0.002,0.016,0,0,0
123,0.147,0.226,0.0,0.016,0,0,0
124,0.148,0.224,0.039,0.055,0,0,0
125,0.147,0.225,0.039,0.094,0,0,0
126,0.146,0.225,0.01,0.104,0,0,0
127,0.147,0.226,0.003,0.107,0,0,1
128,0.146,0.226,0.115,0.221,0,0,1
129,0.147,0.226,0.077,0.299,0,0,1
130,0.147,0.227,0.041,0.342,0,0,1
131,0.147,0.227,0.08,0.422,0,0,1
132,0.147,0.228,0.039,0.459,0,0,1
133,0.146,0.227,0.04,0.5,0,0,1
134,0.147,0.226,0.005,0.505,0,0,1
135,0.147,0.227,0.004,0.508,0,0,1
136,0.147,0.226,0.011,0.521,0,0,1
137,0.146,0.226,0.041,0.56,0,0,1
138,0.147,0.227,0.043,0.605,0,0,1
139,0.146,0.227,0.05,0.651,0,0,1
140,0.146,0.227,0.114,0.768,0,0,1
141,0.147,0.228,0.12,0.89,0,0,1
142,0.147,0.228,0.083,0.974,0,0,0
143,0.147,0.228,0.004,0.98,0,0,0
144,0.147,0.23,0.047,0.047,0,0,0
145,0.147,0.229,0.006,0.053,0,0,0
146,0.147,0.23,0.007,0.06,0,0,0
147,0.146,0.229,0.023,0.083,0,0,0
148,0.147,0.231,0.006,0.089,0,0,0
149,0.147,0.231,0.006,0.095,0,0,0
150,0.147,0.231,0.028,0.123,0,0,0
151,0.148,0.231,0.005,0.127,0,0,1
152,0.147,0.231,0.023,0.152,0,0,1
153,0.147,0.229,0.041,0.192,0,0,1
154,0.147,0.23,0.002,0.194,0,0,1
155,0.147,0.23,0.006,0.2,0,0,1
156,0.147,0.231,0.027,0.227,0,0,1
157,0.147,0.231,0.046,0.272,0,0,1
158,0.147,0.231,0.047,0.32,0,0,1
159,0.147,0.231,0.025,0.347,0,0,1
160,0.147,0.231,0.047,0.395,0,0,1
161,0.147,0.232,0.078,0.471,0,0,1
162,0.148,0.232,0.063,0.534,0,0,1
163,0.147,0.232,0.078,0.611,0,0,1
164,0.147,0.234,0.143,0.758,0,0,1
165,0.147,0.236,0.141,0.895,0,0,1
166,0.147,0.235,0.112,1.012,0,0,0
