time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.142,0.167,0.015,0.015,0,0,0
1,0.143,0.166,0.03,0.045,0,0,0
2,0.142,0.166,0.022,0.067,0,0,0
3,0.142,0.166,0.053,0.121,0,0,0
4,0.142,0.167,0.048,0.169,0,0,0
5,0.142,0.167,0.048,0.217,0,0,0
6,0.142,0.166,0.036,0.253,0,0,0
7,0.142,0.166,0.053,0.305,0,0,1
8,0.142,0.166,0.017,0.324,0,0,1
9,0.142,0.166,0.037,0.359,0,0,1
10,0.142,0.167,0.051,0.412,0,0,1
11,0.142,0.166,0.044,0.457,0,0,1
12,0.142,0.167,0.056,0.512,0,0,1
13,0.142,0.166,0.041,0.551,0,0,1
14,0.142,0.166,0.047,0.601,0,0,1
15,0.143,0.166,0.004,0.603,0,0,1
16,0.141,0.167,0.001,0.606,0,0,1
17,0.142,0.166,0.032,0.636,0,0,1
18,0.142,0.167,0.055,0.69,0,0,1
19,0.141,0.166,0.036,0.726,0,0,1
20,0.142,0.166,0.017,0.745,0,0,1
21,0.143,0.166,0.026,0.771,0,0,1
22,0.142,0.165,0.055,0.823,0,0,0
23,0.141,0.167,0.039,0.864,0,0,0
24,0.142,0.166,0.056,0.056,0,0,0
25,0.142,0.167,0.047,0.103,0,0,0
26,0.142,0.167,0.05,0.153,0,0,0
27,0.142,0.167,0.005,0.157,0,0,0
28,0.141,0.166,0.06,0.218,0,0,0
29,0.142,0.166,0.059,0.276,0,0,0
30,0.142,0.167,0.064,0.34,0,0,0
31,0.142,0.167,0.011,0.352,0,0,1
32,0.142,0.166,0.058,0.411,0,0,1
33,0.142,0.165,0.002,0.411,0,0,1
34,0.142,0.166,0.032,0.445,0,0,1
35,0.142,0.165,0.018,0.465,0,0,1
36,0.142,0.166,0.064,0.529,0,0,1
37,0.141,0.166,0.007,0.533,0,0,1
38,0.142,0.166,0.007,0.54,0,0,1
39,0.141,0.166,0.011,0.555,0,0,1
40,0.142,0.167,0.042,0.592,0,0,1
41,0.142,0.166,0.051,0.647,0,0,1
42,0.142,0.166,0.017,0.666,0,0,1
43,0.142,0.166,0.025,0.69,0,0,1
44,0.142,0.166,0.064,0.754,0,0,1
45,0.141,0.166,0.031,0.781,0,0,1
46,0.142,0.166,0.048,0.829,0,0,0
47,0.142,0.167,0.033,0.86,0,0,0
48,0.141,0.166,0.016,0.016,0,0,0
49,0.142,0.165,0.065,0.082,0,0,0
50,0.142,0.166,0.047,0.128,0,0,0
51,0.143,0.165,0.053,0.18,0,0,0
52,0.142,0.165,0.013,0.194,0,0,0
53,0.142,0.166,0.004,0.199,0,0,0
54,0.141,0.166,0.028,0.227,0,0,0
55,0.142,0.166,0.004,0.23,0,0,1
56,0.142,0.167,0.045,0.274,0,0,1
57,0.142,0.166,0.019,0.294,0,0,1
58,0.142,0.167,0.049,0.343,0,0,1
59,0.141,0.166,0.066,0.408,0,0,1
60,0.142,0.167,0.036,0.446,0,0,1
61,0.142,0.166,0.042,0.49,0,0,1
62,0.141,0.165,0.009,0.498,0,0,1
63,0.142,0.166,0.041,0.539,0,0,1
64,0.141,0.166,0.042,0.581,0,0,1
65,0.142,0.166,0.02,0.603,0,0,1
