time,xt_0,xt_1,xt_2,xt_3,xb_0,xb_1,xb_2
0,0.101,0.116,0.012,0.012,0,0,0
1,0.1,0.117,0.014,0.025,0,0,0
2,0.101,0.117,0.012,0.037,0,0,0
3,0.1,0.116,0.029,0.067,0,0,0
4,0.1,0.116,0.031,0.097,0,0,0
5,0.1,0.116,0.024,0.122,0,0,0
6,0.1,0.117,0.002,0.123,0,0,0
7,0.1,0.116,0.0,0.125,0,0,1
8,0.1,0.116,0.02,0.145,0,0,1
9,0.101,0.116,0.015,0.16,0,0,1
10,0.1,0.116,0.02,0.179,0,0,1
11,0.101,0.116,0.005,0.185,0,0,1
12,0.1,0.116,0.004,0.189,0,0,1
13,0.1,0.116,0.012,0.202,0,0,1
14,0.101,0.116,0.025,0.227,0,0,1
15,0.101,0.116,0.001,0.227,0,0,1
16,0.1,0.116,0.036,0.264,0,0,1
17,0.101,0.115,0.036,0.302,0,0,1
18,0.101,0.115,0.009,0.31,0,0,1
19,0.1,0.116,0.023,0.335,0,0,1
20,0.101,0.116,0.022,0.355,0,0,1
21,0.1,0.116,0.022,0.377,0,0,1
22,0.1,0.116,0.415,0.796,0,0,0
23,0.101,0.117,0.032,0.824,0,0,0
24,0.1,0.116,0.003,0.004,0,0,0
25,0.101,0.116,0.009,0.013,0,0,0
26,0.1,0.116,0.016,0.029,0,0,0
27,0.1,0.116,0.016,0.045,0,0,0
28,0.101,0.116,0.005,0.05,0,0,0
29,0.1,0.116,0.009,0.059,0,0,0
30,0.101,0.116,0.018,0.077,0,0,0
31,0.1,0.116,0.01,0.087,0,0,1
32,0.101,0.116,0.017,0.105,0,0,1
33,0.1,0.116,0.209,0.314,0,0,1
34,0.1,0.116,0.015,0.33,0,0,1
35,0.1,0.116,0.004,0.333,0,0,1
36,0.1,0.117,0.006,0.34,0,0,1
37,0.1,0.116,0.001,0.34,0,0,1
38,0.101,0.116,0.009,0.351,0,0,1
39,0.101,0.116,0.013,0.362,0,0,1
40,0.101,0.116,0.205,0.568,0,0,1
41,0.101,0.116,0.014,0.58,0,0,1
